main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-21 16:48:58 UTC,null,41.4164497,-87.130358,672,672,United States,Indiana,null,UNKNOWN
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-11 05:23:01 UTC,null,45.548017,-122.5375491,1701,2481,United States,Oregon,Portland,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-25 21:54:33 UTC,null,37.5736318,-77.5239516,0,0,United States,Virginia,Richmond,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-30 00:06:21 UTC,-79,41.1419644,-73.9449486,1374,700,United States,New York,null,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-30 04:07:22 UTC,-77,33.861608,-117.7717985,24294,3088,United States,California,Anaheim,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-25 18:11:56 UTC,null,36.0314525,-79.8059528,51219,80864,United States,North Carolina,Greensboro,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-23 16:35:09 UTC,-78,37.0182674,-120.1484957,572232,10713201,United States,California,null,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-12 05:05:04 UTC,null,40.5759296,-75.8620422,5556,16991,United States,Pennsylvania,null,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-29 22:23:55 UTC,null,38.9931111,-94.3640604,6031,14884,United States,Missouri,Lees Summit,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-26 20:57:58 UTC,null,29.2277786,-81.0873118,5007,1755,United States,Florida,Daytona Beach,3G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-17 19:26:37 UTC,null,37.4899374,-77.5510313,8445,4552,United States,Virginia,null,3G
U.S. Cellular,samsung,SM-G955U,ANDROID70,en,2017-07-24 17:57:44 UTC,null,37.2668365,-79.9353282,1920,5514,United States,Virginia,Roanoke,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-14 14:40:43 UTC,null,42.4996289,-83.516733,0,0,United States,Michigan,null,3G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-30 15:41:01 UTC,-64,41.523903,-74.0309302,33753,125150,United States,New York,null,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-31 23:14:39 UTC,null,32.8299542,-117.1198227,60495,178034,United States,California,San Diego,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 16:14:50 UTC,null,34.3061195,-84.4665582,7767,7115,United States,Georgia,Canton,3G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-30 15:52:45 UTC,-86,32.8372345,-97.2265193,1553,1589,United States,Texas,North Richland Hills,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-18 10:28:37 UTC,null,30.3235717,-81.654808,3879,12577,United States,Florida,Jacksonville,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-20 07:49:25 UTC,null,34.5210993,-82.3513611,206264,634178,United States,South Carolina,null,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-18 02:40:38 UTC,-75,33.099839,-117.0738279,580,580,United States,California,Escondido,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-18 15:13:48 UTC,-64,28.8198474,-96.9683937,801,478,United States,Texas,Victoria,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-26 12:22:46 UTC,null,41.6324648,-70.9328181,8370,28755,United States,Massachusetts,New Bedford,4G
Sprint,samsung,SM-G955U,ANDROID70,en,2017-07-27 06:18:37 UTC,-79,29.8985403,-89.9029616,14692,1091823,United States,Louisiana,null,4G
null,samsung,SM-G955U,ANDROID70,en,2017-06-22 04:31:34 UTC,-64,27.8424822,-82.6922072,27292,12095,United States,Florida,Pinellas Park,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-05-10 19:35:53 UTC,null,39.3639673,-76.6724934,82,135,United States,Maryland,Baltimore,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-19 19:16:14 UTC,-66,27.7487591,-97.3874611,1770,1467,United States,Texas,Corpus Christi,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-06-05 12:55:03 UTC,-65,41.3213084,-74.2624417,11820,76181,United States,New York,null,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-26 11:58:35 UTC,-64,38.9055414,-94.8612098,103200,5367060,United States,Kansas,Olathe,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-19 13:27:07 UTC,-43,40.4110383,-74.3873019,5100,21281,United States,New Jersey,null,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-31 07:28:57 UTC,-56,41.4354038,-73.6642097,70811,14988,United States,New York,null,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-05-26 06:48:22 UTC,null,28.1410326,-82.4829167,263744,7726366,United States,Florida,null,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-13 15:51:33 UTC,-60,42.2846858,-83.729452,5678,14728,United States,Michigan,Ann Arbor,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-05-29 01:15:53 UTC,-40,33.4933447,-112.1767404,6535,11842,United States,Arizona,Phoenix,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-24 12:14:18 UTC,-57,43.0650903,-76.1087888,null,null,United States,New York,Syracuse,UNKNOWN
null,samsung,SM-G955U,ANDROID70,en,2017-07-29 14:13:50 UTC,null,37.7277908,-89.2210888,5945,9836,United States,Illinois,Carbondale,UNKNOWN
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-27 03:43:16 UTC,-75,34.047947,-118.3239581,12594,24689,United States,California,Los Angeles,4G
null,samsung,SM-G955U,ANDROID70,en,2017-07-27 16:00:33 UTC,-49,26.2758641,-98.164105,36949892,6793409,United States,Texas,Edinburg,UNKNOWN
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-06-27 08:21:22 UTC,-70,33.8180338,-118.3107494,0,0,United States,California,Torrance,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-06-02 19:39:41 UTC,-81,32.8649364,-83.6917251,0,0,United States,Georgia,Macon,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-24 16:16:21 UTC,null,34.0072808,-84.134516,170,290,United States,Georgia,Duluth,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-30 15:57:07 UTC,null,39.7001587,-75.6992257,109022,17908,United States,Delaware,null,3G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-12 00:33:53 UTC,null,35.8382775,-80.0704301,0,0,United States,North Carolina,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-04 21:58:35 UTC,null,34.0573671,-117.766943,0,72,United States,California,Pomona,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-06-04 23:29:17 UTC,-45,37.2544883,-121.8998059,0,0,United States,California,San José,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-23 14:44:59 UTC,-98,40.742325,-73.973579,2594,14052,United States,New York,New York,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-06-18 21:03:29 UTC,null,40.6713888,-112.0204951,138091,1882594,United States,Utah,West Valley City,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-28 13:58:13 UTC,-86,42.376571,-71.2355086,63143,64870,United States,Massachusetts,Waltham,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-19 02:05:31 UTC,-71,29.7851,-95.493133,1316,1085,United States,Texas,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-08 21:39:35 UTC,null,34.0989651,-117.2009148,144,72,United States,California,Redlands,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-17 23:25:22 UTC,null,26.0092681,-80.2831553,5253939,11055103,United States,Florida,Pembroke Pines,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-20 14:20:01 UTC,-62,28.5576812,-81.5059777,0,0,United States,Florida,null,4G
null,samsung,SM-G955U,ANDROID70,en,2017-07-27 00:00:53 UTC,null,27.4467002,-82.6049054,0,0,United States,Florida,null,UNKNOWN
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-27 14:53:07 UTC,null,34.4100381,-119.6924547,421018,1402346,United States,California,Santa Barbara,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-26 03:51:54 UTC,null,38.0029594,-122.3006529,24624,1109407,United States,California,Pinole,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-09 03:05:12 UTC,-81,37.7777185,-122.4125592,1292,1433,United States,California,San Francisco,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-22 21:04:33 UTC,-83,31.5812599,-84.1931394,1069,1101,United States,Georgia,Albany,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-26 13:57:11 UTC,null,39.9572784,-75.1624615,25903,92149,United States,Pennsylvania,Philadelphia,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-11 22:44:43 UTC,-79,33.8186491,-84.5809568,720,8765,United States,Georgia,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-19 19:16:04 UTC,null,47.7762001,-122.3099869,0,0,United States,Washington,Shoreline,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-22 08:02:28 UTC,-68,47.8556826,-122.2774302,0,0,United States,Washington,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-05-25 16:59:47 UTC,null,40.6610114,-111.8777623,1581,2852,United States,Utah,Murray,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-18 04:07:32 UTC,-68,29.7754351,-95.4815393,1158,1069,United States,Texas,Houston,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-31 18:04:44 UTC,-103,36.0429234,-79.112672,4288,0,United States,North Carolina,null,3G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-05-20 19:37:04 UTC,null,40.6335984,-73.94682,749,1292,United States,New York,New York,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-26 15:24:49 UTC,-80,41.8972736,-87.8729368,3022,6182,United States,Illinois,Melrose Park,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-27 13:03:44 UTC,null,37.7056465,-121.5127484,1930,984,United States,California,null,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-21 03:08:07 UTC,-59,45.5221327,-122.6899455,0,0,United States,Oregon,Portland,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-17 23:57:29 UTC,null,39.7317622,-105.0810827,10623,18452,United States,Colorado,Lakewood,4G
null,samsung,SM-G955U,ANDROID70,es,2017-07-16 13:51:36 UTC,null,40.7717561,-74.0323303,85390,137729,United States,New Jersey,Union City,UNKNOWN
Lycamobile,samsung,SM-G955U,ANDROID70,es,2017-07-24 20:53:58 UTC,-57,40.7628734,-74.0406727,1404,1613,United States,New Jersey,Union City,4G
T-Mobile,samsung,SM-G955U,ANDROID70,en,2017-07-30 23:18:04 UTC,null,38.9147787,-77.0157536,10487,30728,United States,District of Columbia,District of Columbia,4G
cricket,samsung,SM-G955U,ANDROID70,en,2017-07-17 01:39:53 UTC,-65,32.4788465,-93.7148237,0,0,United States,Louisiana,null,3G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-06-11 15:34:57 UTC,-55,37.7949888,-122.4234423,0,0,United States,California,San Francisco,4G
AT&T,samsung,SM-G955U,ANDROID70,es,2017-06-08 04:49:02 UTC,-81,18.3970684,-66.0734213,661,731,United States,Puerto Rico,San Juan,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-12 11:08:09 UTC,null,32.780318,-97.5549931,2487,3322,United States,Texas,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-09 17:57:27 UTC,null,33.9719548,-118.3971524,72,0,United States,California,Los Angeles,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-23 01:30:45 UTC,null,33.5258717,-117.1649626,36790,633392,United States,California,Temecula,3G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-22 20:29:37 UTC,-80,40.4184639,-86.9062235,580,580,United States,Indiana,West Lafayette,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-14 16:41:34 UTC,null,61.185192,-149.8740215,6160,21554,United States,Alaska,Anchorage,3G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-24 11:09:07 UTC,null,47.4049765,-122.2915531,0,0,United States,Washington,SeaTac,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-06-02 12:04:21 UTC,null,36.9917634,-76.3982616,10144,28882,United States,Virginia,Newport News,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-21 20:17:48 UTC,null,43.2143641,-76.3584827,4690,13507,United States,New York,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-26 21:11:19 UTC,-76,34.1655322,-97.1357694,0,0,United States,Oklahoma,Ardmore,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-12 15:07:57 UTC,-103,34.7813244,-86.5332815,57908,133045,United States,Alabama,Huntsville,3G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-09 17:09:15 UTC,-76,31.0868705,-90.4890565,1475,2471,United States,Mississippi,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-13 12:21:43 UTC,-81,42.3156312,-71.2240818,1734,2016,United States,Massachusetts,Newton,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-30 15:39:13 UTC,-67,30.4337941,-90.1014138,651,667,United States,Louisiana,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-16 21:43:19 UTC,-99,41.3922618,-81.6736624,2793,35322,United States,Ohio,null,3G
,samsung,SM-G955U,ANDROID70,en,2017-07-29 13:38:10 UTC,-111,35.6616462,-82.6976472,0,0,United States,North Carolina,null,UNKNOWN
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-24 19:22:54 UTC,null,35.4120514,-97.4908651,2176,2122,United States,Oklahoma,Oklahoma City,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-20 01:35:08 UTC,-59,46.1111061,-93.632099,722,863,United States,Minnesota,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-24 13:38:42 UTC,null,47.5875077,-122.3567397,0,0,United States,Washington,Seattle,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-17 23:44:26 UTC,null,32.9364776,-96.440164,1716,2291,United States,Texas,Rockwall,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-21 23:51:30 UTC,-61,41.4180874,-82.7553766,456509,791638,United States,Ohio,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-09 22:10:31 UTC,-70,34.8802309,-92.1079591,130,250,United States,Arkansas,Jacksonville,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-31 10:14:10 UTC,null,42.6182933,-88.6916292,3654,5594,United States,Wisconsin,null,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-30 04:17:45 UTC,null,41.1480863,-104.7860633,14256,12000,United States,Wyoming,Cheyenne,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-29 00:54:04 UTC,-92,47.6664322,-117.1517043,0,0,United States,Washington,Spokane Valley,4G
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-28 16:18:27 UTC,-72,40.2795432,-86.4911357,6182,3580,United States,Indiana,Frankfort,4G
null,samsung,SM-G955U,ANDROID70,en,2017-07-28 02:10:24 UTC,null,32.5176419,-92.656933,0,0,United States,Louisiana,Ruston,UNKNOWN
AT&T,samsung,SM-G955U,ANDROID70,en,2017-07-13 08:58:02 UTC,-88,40.0640366,-74.0982675,104,0,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-15 22:15:31 UTC,-64,40.2412799,-77.0489131,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-22 23:12:49 UTC,-42,41.9253274,-87.6547422,2901,33013,United States,Illinois,Chicago,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-10 19:58:50 UTC,-69,40.8176334,-111.9233801,580,580,United States,Utah,Salt Lake City,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-06-11 06:59:24 UTC,null,38.8797188,-77.1282063,139257,4115055,United States,Virginia,Arlington,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-13 06:41:29 UTC,null,33.7051673,-87.1628557,0,0,United States,Alabama,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 12:28:12 UTC,-59,40.7162817,-73.5805306,0,0,United States,New York,Uniondale,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 22:36:55 UTC,-58,38.8035857,-112.0653068,0,0,United States,Utah,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 17:19:30 UTC,null,29.4872466,-98.2225101,0,0,United States,Texas,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-15 23:33:27 UTC,null,35.1912376,-114.019134,6918,20931,United States,Arizona,Kingman,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-10 18:01:14 UTC,null,36.6988986,-87.4547223,0,0,United States,Kentucky,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-21 03:25:57 UTC,-86,33.2291961,-117.3381313,1157141,2241626,United States,California,Oceanside,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-13 13:46:36 UTC,null,39.0458016,-77.1028611,58121,1574742,United States,Maryland,North Bethesda,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-27 21:36:36 UTC,-71,45.2186208,-93.590324,0,0,United States,Minnesota,Saint Michael,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-20 09:44:33 UTC,-74,36.3559059,-105.6004658,5024,17033,United States,New Mexico,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-31 18:56:16 UTC,null,29.7891866,-95.2532548,1744547,10825465,United States,Texas,Houston,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-23 06:24:00 UTC,null,41.1348815,-104.655483,15984,30061,United States,Wyoming,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-26 14:39:26 UTC,-70,40.5146792,-74.4034738,0,0,United States,New Jersey,Edison,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-21 15:26:37 UTC,-82,39.9048348,-89.8096677,80071,80180,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-29 03:07:48 UTC,null,42.3499835,-71.0655738,132795,261422,United States,Massachusetts,Boston,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-16 19:17:16 UTC,-79,40.1488098,-83.0240126,0,0,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-28 06:08:28 UTC,null,47.029753,-122.9392411,14797,67547,United States,Washington,Olympia,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 18:00:16 UTC,-76,40.143851,-82.9709675,0,0,United States,Ohio,Columbus,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-26 17:07:22 UTC,-71,35.9920475,-86.4446981,0,0,United States,Tennessee,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 20:35:58 UTC,-45,33.6868621,-117.8663116,0,0,United States,California,Costa Mesa,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-11 17:00:01 UTC,null,33.5309937,-84.6062084,0,0,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-24 05:02:29 UTC,null,34.2964409,-118.8518682,168,270,United States,California,Moorpark,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-23 16:24:12 UTC,null,41.4708018,-90.4660127,563,0,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-22 22:40:44 UTC,null,43.3329886,-71.6057354,118581,174646,United States,New Hampshire,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-29 18:40:50 UTC,null,41.4639714,-72.8175171,35661,1066221,United States,Connecticut,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-25 07:13:00 UTC,-72,32.2312664,-101.4933751,14486,36193,United States,Texas,Big Spring,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-25 21:33:37 UTC,-94,34.2402314,-77.8630664,0,0,United States,North Carolina,Wilmington,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 16:13:36 UTC,null,29.5711527,-95.5284298,72,291,United States,Texas,Missouri City,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 02:37:42 UTC,-71,42.2516491,-84.384841,7410,6755,United States,Michigan,Jackson,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-15 18:18:59 UTC,-46,32.2845498,-90.0120861,802689,3991288,United States,Mississippi,Brandon,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-24 18:06:40 UTC,null,37.7406379,-121.5031954,3190,3543,United States,California,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-24 05:06:36 UTC,-59,34.1318094,-117.2372976,0,0,United States,California,San Bernardino,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-26 21:27:33 UTC,null,33.4576823,-94.0828022,21878,39363,United States,Texas,Texarkana,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-31 10:29:18 UTC,-69,40.8487106,-73.9244088,144,338,United States,New York,New York,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-20 22:39:41 UTC,null,39.8845641,-83.4366846,2863,3795,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-22 18:55:41 UTC,null,36.1887343,-115.3391432,12010,41724,United States,Nevada,Las Vegas,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-20 15:37:12 UTC,null,47.6323234,-122.3435509,2412,1336,United States,Washington,Seattle,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-11 14:23:21 UTC,null,35.0453682,-89.9836812,993,1256,United States,Tennessee,Memphis,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-14 14:50:01 UTC,-72,35.9931449,-83.9613617,0,0,United States,Tennessee,Knoxville,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-29 22:59:42 UTC,null,41.4545583,-106.805117,14823,39602,United States,Wyoming,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-23 10:24:52 UTC,-82,39.1853807,-76.8917325,580,580,United States,Maryland,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-24 08:57:24 UTC,-77,34.5836572,-113.1615,0,0,United States,Arizona,null,4G
null,samsung,SM-N900T,ANDROID44,en,2017-06-14 23:27:53 UTC,-79,37.66563103,-97.24898945,9930,48318,United States,Kansas,Wichita,UNKNOWN
null,samsung,SM-N900T,ANDROID44,en,2017-05-30 09:34:57 UTC,-31,33.3832377,-111.659546,164772,515269,United States,Arizona,Mesa,UNKNOWN
null,samsung,SM-N900T,ANDROID50,en,2017-07-26 01:27:01 UTC,null,35.298174,-80.8279175,50293,134541,United States,North Carolina,Charlotte,UNKNOWN
null,samsung,SM-N900T,ANDROID44,en,2017-05-28 01:04:22 UTC,null,39.8935948,-83.8196235,6594,10552,United States,Ohio,null,UNKNOWN
iWireless,samsung,SM-N900T,ANDROID44,en,2017-05-01 01:37:49 UTC,-85,41.5545187,-93.5759309,0,0,United States,Iowa,Des Moines,3G
T-Mobile,samsung,SM-N900T,ANDROID44,en,2017-05-03 17:18:23 UTC,-72,25.88330515,-80.34721395,0,0,United States,Florida,null,4G
T-Mobile,samsung,SM-N900T,ANDROID50,en,2017-06-07 12:34:53 UTC,-83,36.6534883,-78.4615428,42698,12754,United States,Virginia,null,4G
