LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
MAC003718,Std,02/12/2012 08:30:00,0.39,ACORN-A,Affluent
MAC003718,Std,02/12/2012 09:00:00,0.597,ACORN-A,Affluent
MAC003718,Std,02/12/2012 09:30:00,0.176,ACORN-A,Affluent
MAC003718,Std,02/12/2012 10:00:00,0.215,ACORN-A,Affluent
MAC003718,Std,02/12/2012 10:30:00,0.224,ACORN-A,Affluent
MAC003718,Std,02/12/2012 11:00:00,0.319,ACORN-A,Affluent
MAC003718,Std,02/12/2012 11:30:00,0.123,ACORN-A,Affluent
MAC003718,Std,02/12/2012 12:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,02/12/2012 12:30:00,0.101,ACORN-A,Affluent
MAC003718,Std,02/12/2012 13:00:00,0.116,ACORN-A,Affluent
MAC003718,Std,02/12/2012 13:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,02/12/2012 14:00:00,0.14,ACORN-A,Affluent
MAC003718,Std,02/12/2012 14:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,02/12/2012 15:00:00,0.152,ACORN-A,Affluent
MAC003718,Std,02/12/2012 15:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,02/12/2012 16:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,02/12/2012 16:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,02/12/2012 17:00:00,0.413,ACORN-A,Affluent
MAC003718,Std,02/12/2012 17:30:00,0.334,ACORN-A,Affluent
MAC003718,Std,02/12/2012 18:00:00,0.281,ACORN-A,Affluent
MAC003718,Std,02/12/2012 18:30:00,0.147,ACORN-A,Affluent
MAC003718,Std,02/12/2012 19:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,02/12/2012 19:30:00,0.133,ACORN-A,Affluent
MAC003718,Std,02/12/2012 20:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,02/12/2012 20:30:00,0.263,ACORN-A,Affluent
MAC003718,Std,02/12/2012 21:00:00,0.329,ACORN-A,Affluent
MAC003718,Std,02/12/2012 21:30:00,0.224,ACORN-A,Affluent
MAC003718,Std,02/12/2012 22:00:00,0.222,ACORN-A,Affluent
MAC003718,Std,02/12/2012 22:30:00,0.455,ACORN-A,Affluent
MAC003718,Std,02/12/2012 23:00:00,1.021,ACORN-A,Affluent
MAC003718,Std,02/12/2012 23:30:00,0.329,ACORN-A,Affluent
MAC003718,Std,03/12/2012 00:00:00,0.676,ACORN-A,Affluent
MAC003718,Std,03/12/2012 00:30:00,0.074,ACORN-A,Affluent
MAC003718,Std,03/12/2012 01:00:00,0.116,ACORN-A,Affluent
MAC003718,Std,03/12/2012 01:30:00,0.123,ACORN-A,Affluent
MAC003718,Std,03/12/2012 02:00:00,0.122,ACORN-A,Affluent
MAC003718,Std,03/12/2012 02:30:00,0.122,ACORN-A,Affluent
MAC003718,Std,03/12/2012 03:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,03/12/2012 03:30:00,0.074,ACORN-A,Affluent
MAC003718,Std,03/12/2012 04:00:00,0.073,ACORN-A,Affluent
MAC003718,Std,03/12/2012 04:30:00,0.103,ACORN-A,Affluent
MAC003718,Std,03/12/2012 05:00:00,0.115,ACORN-A,Affluent
MAC003718,Std,03/12/2012 05:30:00,0.107,ACORN-A,Affluent
MAC003718,Std,03/12/2012 06:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,03/12/2012 06:30:00,0.071,ACORN-A,Affluent
MAC003718,Std,03/12/2012 07:00:00,0.176,ACORN-A,Affluent
MAC003718,Std,03/12/2012 07:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,03/12/2012 08:00:00,0.334,ACORN-A,Affluent
MAC003718,Std,03/12/2012 08:30:00,0.336,ACORN-A,Affluent
MAC003718,Std,03/12/2012 09:00:00,0.391,ACORN-A,Affluent
MAC003718,Std,03/12/2012 09:30:00,0.353,ACORN-A,Affluent
MAC003718,Std,03/12/2012 10:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,03/12/2012 10:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,03/12/2012 11:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,03/12/2012 11:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,03/12/2012 12:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,03/12/2012 12:30:00,0.274,ACORN-A,Affluent
MAC003718,Std,03/12/2012 13:00:00,0.313,ACORN-A,Affluent
MAC003718,Std,03/12/2012 13:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,03/12/2012 14:00:00,0.149,ACORN-A,Affluent
MAC003718,Std,03/12/2012 14:30:00,0.155,ACORN-A,Affluent
MAC003718,Std,03/12/2012 15:00:00,0.463,ACORN-A,Affluent
MAC003718,Std,03/12/2012 15:30:00,0.182,ACORN-A,Affluent
MAC003718,Std,03/12/2012 16:00:00,0.367,ACORN-A,Affluent
MAC003718,Std,03/12/2012 16:30:00,0.356,ACORN-A,Affluent
MAC003718,Std,03/12/2012 17:00:00,0.187,ACORN-A,Affluent
MAC003718,Std,03/12/2012 17:30:00,0.141,ACORN-A,Affluent
MAC003718,Std,03/12/2012 18:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,03/12/2012 18:30:00,0.146,ACORN-A,Affluent
