CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
11226118,Retail,N,EA-DPP,EA-SIHD,,,48,,Domestic,2,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,,MED,MED,Ducted,2,1,N,Y,,,,,N,Y,,Y,Y,24-Jun-13,,29-Jul-13,,,29-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
9826676,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8594602,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8594608,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8594610,Control,Y,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Jul-12,,,,,,,
11273828,Retail,N,,,,,3,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9951354,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10577783,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10498115,Retail,N,,,,,13,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10403831,Retail,N,,,,,1,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9397229,Retail,N,EA-TOPUP,EA-SIHD,,,66,,Domestic,2,1,0,0,0,Opted Out,5,Warm temperate,Unit,LOW,MED,,LOW,HI,,1,0,N,Y,,,,,N,N,,N,Y,14-Jun-13,,2-Jul-13,,,2-Jul-13,27-Nov-13,OptOutExit
9397233,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9397239,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9397241,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9397245,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11181317,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11181325,Retail,N,,,,,54,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11181333,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11181337,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11273812,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8615071,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8462773,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8250682,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9241215,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9397247,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9397251,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9397257,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9397261,Retail,N,,,,,102,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9397265,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9397267,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9398508,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8597398,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11302350,Retail,N,EA-STOU,,,,15,,Domestic,1,0,0,0,0,Customer Withdrew,6,Mild temperate,NotUnit,MED,LOW,,NONE,HI,Other,1,1,N,Y,,,,,N,Y,,Y,N,,,,,21-Dec-12,,,
11302352,Retail,N,EA-STOU,,,,87,,Domestic,1,0,0,0,0,SGSC Declined,6,Mild temperate,NotUnit,MED,HI,,NONE,HI,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,,,,1-Mar-13,,,,
11302356,Network,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Jul-12,,,,,,,
11302362,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11302366,Retail,N,EA-STOU,EA-SIHD,,,15,,Domestic,1,0,0,0,0,Customer Withdrew,6,Mild temperate,NotUnit,MED,LOW,,LOW,MED,Other,2,1,N,Y,,,,,N,Y,,Y,Y,,,,,17-Dec-12,,,
11302370,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11302376,Retail,N,,,,,87,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11302380,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11302382,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9394756,Retail,N,,,,,49,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9394770,Retail,N,,,,,49,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11177699,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11177707,Retail,N,EA-TOPUP,EA-SIHD,,,96,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,HI,,LOW,HI,,2,0,N,Y,,,,,N,N,,N,Y,5-Jun-13,,,,27-Jun-13,,,
11177709,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11177713,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11177715,Retail,N,,,,,102,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11177719,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11177721,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8594656,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9885972,Retail,N,,,,,102,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9885974,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9885976,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9885984,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9885986,Retail,N,EA-DPP,EA-SIHD,,,66,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,Unit,LOW,MED,,LOW,HI,,1,0,N,N,,,,,N,N,,Y,Y,,,,9-Jul-13,,,,
9885988,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9885990,Retail,N,EA-TOPUP,EA-POR,,,66,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,Unit,LOW,MED,,MED,HI,,2,0,N,Y,,,,,N,N,,N,Y,,,,27-Jun-13,,,,
9885994,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9886000,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9886004,Retail,N,,,,,102,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8247978,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8594666,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8594670,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8594674,Retail,N,,,,,42,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8595176,Retail,N,EA-TOPUP,EA-SIHD,,,61,,Domestic,1,1,0,0,0,Trial Closed,6,Mild temperate,NotUnit,LOW,MED,,LOW,HI,SplitSystem,3,0,N,Y,,,,,N,Y,,Y,Y,6-Feb-13,,25-Feb-13,,,25-Feb-13,28-Feb-14,OPTOUTRETAILERCLOSE
8595180,Retail,N,,,,,97,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9887184,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9887186,Retail,N,EA-TOPUP,EA-SIHD,,,84,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,HI,,HI,MED,Ducted,2,1,N,Y,,,,,Y,Y,,Y,Y,,,,,27-Aug-13,,,
9887190,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9887192,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9887198,Retail,N,EA-DPP,EA-SIHD,,,60,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,MED,,NONE,HI,,1,0,N,N,,,,,N,N,,Y,Y,,,,,28-Aug-13,,,
9887208,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9887212,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9887214,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8364476,Network,N,NETDPRPPE,,,,38,36,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,MED,MED,,2,0,N,N,N,N,N,N,N,N,N,N,Y,5-Mar-12,,30-Nov-12,,,30-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
9845620,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9312057,Retail,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9699930,Retail,N,,,,,102,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8231382,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8597462,Retail,N,EA-DPP,,,,6,,Domestic,1,0,0,0,0,Moved Out,5,Warm temperate,Unit,LOW,LOW,,NONE,HI,SplitSystem,1,0,N,N,,,,,N,Y,,Y,Y,13-Feb-13,,27-Mar-13,,,27-Mar-13,21-Aug-13,OptOutMoveOut
8597466,Retail,N,EA-DPP,,,,6,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,Unit,LOW,LOW,,NONE,HI,SplitSystem,1,0,N,N,,,,,N,Y,,Y,Y,,,,,31-Jan-13,,,
8688298,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8708222,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8684326,Network,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Feb-12,,,,,,,
8695144,Control,Y,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,18-May-12,,,,,,,
9136379,Network,N,,NETPOR,,,100,96,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,HI,Ducted,1,0,N,Y,Y,N,Y,N,N,Y,N,N,N,28-Jul-12,,19-Oct-12,,,19-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8598588,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8598584,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11266658,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9615162,Network,N,,,,,54,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Jun-12,,,,,,,
10084206,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8599822,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8599826,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8599832,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8599834,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11042612,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8222350,Retail,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8591370,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8591382,Retail,N,EA-DPP,EA-SIHD,,,72,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,LOW,HI,,NONE,LOW,Ducted,1,3,N,Y,,,,,N,Y,,Y,Y,,,,21-Mar-13,,,,
8591388,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11169629,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11169635,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11169637,Retail,N,EA-STOU,,,,28,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,LOW,,LOW,MED,Ducted,1,1,N,Y,,,,,N,Y,,Y,N,,,,,14-Feb-13,,,
11170223,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
11170225,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-May-12,,,,,,,
11170233,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
11170237,Network,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
11170239,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-May-12,,,,,,,
11170241,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
11170243,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-May-12,,,,,,,
11170245,Network,N,,NETPOR,,,32,18,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,Unit,MED,LOW,Unit,MED,MED,,1,0,N,Y,Y,N,N,Y,N,N,N,N,Y,5-Jun-12,,17-Oct-12,,,17-Oct-12,17-Dec-12,OptOutExit
11170247,Network,N,NETDPRPPE,NETSIHD,,,32,32,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,MED,LOW,Unit,LOW,MED,Ducted,1,0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,24-May-12,,17-Dec-12,,,17-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
11170249,Network,N,,NETPOR,,,32,30,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,MED,LOW,Unit,MED,HI,,1,0,N,Y,Y,N,N,Y,N,N,N,N,N,5-Jun-12,,17-Oct-12,,,17-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
11170217,Network,N,,NETPOR,,,32,30,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,MED,LOW,Unit,MED,MED,,1,0,N,Y,Y,N,N,Y,N,N,N,N,N,24-May-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
11170251,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-May-12,,,,,,,
11170253,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
11170257,Network,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Jun-12,,,,,,,
8577829,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8301132,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9369636,Retail,N,EA-DPP,EA-SIHD,,,85,,Domestic,1,0,0,0,0,SGSC Declined,6,Mild temperate,NotUnit,LOW,HI,,HI,LOW,Ducted,1,0,N,Y,,,,,N,Y,,Y,Y,,,,9-Jul-13,,,,
9379056,Retail,N,,,,,13,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9379074,Retail,N,,,,,49,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11170879,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11170889,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11170897,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11161593,Retail,N,,,,,13,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11161605,Retail,N,,,,,85,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11161613,Retail,N,,,,,49,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11161619,Retail,N,,,,,49,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8587378,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8587382,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8587384,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8587386,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
