Generic Data: Boolean,Generic Data: Numbers between 0-1,Generic Data: Numbers between 1-100,Generic Data: Float between 0-100,"Generic Data: Numbers between 100-100,000","Generic Data: Numbers between 100,000 - 1,000,000",Generic Data: Date,Generic Data: Timestamp,Generic Data: Epoch Time,Generic Data: Time,Generic Data: Frequency,Generic Data: SHA1,Generic Data: SHA256,Generic Data: encrypt,Generic Data: GUID
true,0.31,27,97.57,37998,7738855,11/3/1972,1999-06-27 20:20:37,77571432,8:50 PM,Often,ed0cab0aeec97b1c3e4035b6d7fc17187912316e,00f055ce2b1bc02c0d1f9e5968966c027b53572a6ea066a9046ca2f53f56b7f8,1756c37b5dee6ef961bdb12c91f7bf4207402c91,41eac0d0-e5a6-4dca-81ff-03c77fc73efc
false,0.86,11,10.93,20473,5394339,11/27/1995,2000-01-27 04:37:09,576175398,6:03 AM,Daily,e4dc4a475e0b98f919a77bfaf587abbcaf256c5d,06c404a3203a853b0c26179c1a2276788689d1f97b0a3f63a7670c82b3ecb2df,1756c37b5dee6ef961bdb12c91f7bf4207402c91,813786b3-2334-4626-a6c9-d39ae71193e5
false,0.49,39,61.51,80502,3123315,11/16/2019,1957-10-09 03:37:18,746649960,10:26 AM,Never,ebffc847fca2752f635347399cfb5001802328dc,ef57e61c1e08347f880261954091d9f23159231b21caf97ecc96ce30e019219b,1756c37b5dee6ef961bdb12c91f7bf4207402c91,24c3d08f-e4d5-4620-bade-53ddcc689d43
,,,,,,,,,,,,,,
true,0.57,49,2.76,46338,410495,7/18/1954,1962-07-15 09:04:40,654354656,8:54 AM,Never,cbb8ffa17f1634fa407a09ec747b1b18220d389b,9c472ed21882eb1cc3d2cf8204abbd9ef975accb87aef50e7958f0c8af35e03f,1756c37b5dee6ef961bdb12c91f7bf4207402c91,6c4b42eb-bd1a-40b9-a818-6f741514564d
false,0.9,31,56.24,1718,5791253,3/20/1954,1993-02-17 18:21:56,1430622596,5:14 PM,Yearly,ce316349ae76c885d0a13572aa95f78dd9baf072,0020ea8e7a462842642a516f2b5034e262da3db5ec3aa7b05fd014e0f3c80b21,1756c37b5dee6ef961bdb12c91f7bf4207402c91,90d2c7c2-e35b-49d7-aabf-07b228f39b45
true,0.67,30,98.59,63850,3429519,11/4/2010,2005-01-18 00:46:20,1406961860,11:41 AM,Often,1af08876e7cd243effc5314051c85f2723de4a7d,951b1c25548f15e9e5cdba8e35eb58cb5d5c1e9b30adaebc314bcdecbe15cb7d,1756c37b5dee6ef961bdb12c91f7bf4207402c91,12d013ea-80cb-4107-9055-7fe3fb14c84c
false,0.49,43,67.67,91435,6875089,8/10/2018,1995-09-27 10:53:00,1215095542,9:11 PM,Seldom,b55e6f0d9ce92efec0e56eba023979db0e2a60e3,bc801a43e1bbc5b7530b5666f50a9e16b75866dd195c38ca4edad2fecf29aadd,1756c37b5dee6ef961bdb12c91f7bf4207402c91,0b3e8c05-8016-4c06-9a1b-47b81b33c354
false,0.26,54,98.17,828,9581893,10/23/2003,1991-05-28 20:07:06,868684744,6:57 PM,Seldom,498cf77609ad3253c8c17c71712e4443d42da34f,7eee08a1c9f5d7151df7e7a57bb45a1bd6dfe0fc3b73ae4393876405be5475c4,1756c37b5dee6ef961bdb12c91f7bf4207402c91,c3aa5f0f-f0eb-4f90-818a-2ba430c7aa3f
false,0.77,93,40.61,57459,3670326,12/15/2018,1989-02-28 10:17:15,1309701224,1:24 AM,Monthly,cf9e3f19029565d21dc74cbab5d9429c92a1b976,7ff96d94c8d09448e883c3b96b215fd640fedd3ab60955af5b0acdaf3551a5c5,1756c37b5dee6ef961bdb12c91f7bf4207402c91,eec77560-8c07-4eab-b46e-814cd0dbd3cb
true,0.7,18,53.35,91383,197264,8/7/2007,2001-07-26 14:24:37,277613088,10:34 AM,Daily,7db884c9c3ef430bca935e901fef46a1fe1267cb,3d1604b4d814cc59947cca6ef7504059fb310c82e76badce78a47866a82bcbbb,1756c37b5dee6ef961bdb12c91f7bf4207402c91,15754a28-0779-45c5-bfaa-16065e14e8a1
false,0.65,75,74.77,67641,6661204,3/12/1986,1968-02-01 12:35:02,958102116,5:40 PM,Yearly,98f6cf08c0c51c0d6784aec1c2bcb28184ec54c0,82d4ffe6a255e565641984b1580e666513783f2ef923b9573fcce002109455ad,1756c37b5dee6ef961bdb12c91f7bf4207402c91,bd283402-c302-4f3f-948a-999e15b95207
true,0.6,60,72.49,37924,103424,6/4/2009,2002-06-27 02:06:24,1135765852,6:57 AM,Yearly,e3e187166d9b16b630f80f6094d67043de93cef2,1216a3487edf6572df7a20d77e72211f21461ed2fc9cfbad13962c5c73fff804,1756c37b5dee6ef961bdb12c91f7bf4207402c91,ff06feb5-ec34-4d39-ab6c-2332245ed275
,,,,,,,,,,,,,,
false,0.82,30,85.35,63389,922026,5/5/2018,2001-04-07 21:03:59,110423421,4:18 PM,Daily,ce01dfa532025aa3fee2be4db10d0881453077b8,f5427305f6088d29f7521819d140bee9a23c393451d90e984b81446bec38e5a0,1756c37b5dee6ef961bdb12c91f7bf4207402c91,a6e94944-d9a2-4ef5-ae7d-2ead197deec6
true,0.82,12,43.11,54520,6193352,6/24/2018,1978-03-12 20:57:23,1226197614,2:29 AM,Often,741f0ce7c22567d2d0b8f3f2b4abc22dcc82d956,b56ed0c4c141defc55c3aaed5c582b84395ea6ed27732908e00207e563561918,1756c37b5dee6ef961bdb12c91f7bf4207402c91,381c7fe8-db2b-44b3-a5c5-53cc2a7847d1
false,0.39,5,62.15,36994,4682934,7/19/2007,2002-09-30 00:50:50,861340588,3:04 AM,Seldom,4bed2537386ac6fc88ac19b9076f0354e6e6dcae,2f9dcf653323c0d75e5e8607cf617e54aa78ab423e1d01cd974cc25226082be7,1756c37b5dee6ef961bdb12c91f7bf4207402c91,dc3c6b56-5b0a-44c0-b1a9-110b0e31d5e3
false,0.83,5,71.75,13510,5035194,7/19/1967,1970-06-21 15:46:14,456892801,8:59 PM,Yearly,97f66d9dd7929a1ff9f2a9aeebca4b72bc98ab94,4a4feaad0a4034bea6ed26453a7e125239e4088918bc9dade008a72b52bdecd9,1756c37b5dee6ef961bdb12c91f7bf4207402c91,b555729f-3d9e-46a2-b4d0-fd4dd6a1a95b
false,0.21,15,58.63,68208,6901602,6/18/2016,1982-12-14 06:16:59,440782603,3:13 PM,Once,2d52899fc1d1c8f1f483bd3f8bcca4b6e7697640,d86c77a47e86a71773e0a620b1402f2af3fb06aa73993999dfaafac5dbe76eec,1756c37b5dee6ef961bdb12c91f7bf4207402c91,1a2b3c82-68ca-4566-8d8f-3cc333949503
true,0.34,31,27.26,7544,8850827,6/21/1970,2004-04-02 22:41:17,1023719410,6:07 PM,Never,c72099a98d2ab37fa0e1c027b371fe8546863dcb,959f055c60c4f7014148025ddbf576a1ee296f92482f0fb2dc888d2670419c83,1756c37b5dee6ef961bdb12c91f7bf4207402c91,9d1343f3-2445-4867-80af-1f51d2619184
true,0.58,84,40.22,2738,3239209,5/12/1974,1992-01-22 12:08:02,527800645,10:56 AM,Daily,e970aa4ebb32ee07ae13af3b2b31f6117d307b67,29fd0fe82a20e7c6c1810c5a0f04ac5d5aff9bcafc8053a635852e836af74196,1756c37b5dee6ef961bdb12c91f7bf4207402c91,dfd3e577-362d-480c-9194-33831ec30f09
true,0.54,46,56.62,23981,422489,11/21/1963,1971-09-02 11:41:53,1439227685,4:26 PM,Daily,184d245840b3dfdbb367224054ca78cb061f208c,f08406cb98b5dd25be9d46a4b581750da1bdbfc4bb57c96dd0cb01bfb48d458b,1756c37b5dee6ef961bdb12c91f7bf4207402c91,7caea8f5-ddf9-4aac-a826-84202020c6dd
true,0.42,93,87.66,7308,176028,3/5/1987,2019-05-23 07:12:43,1016699623,1:00 PM,Monthly,895dfd2eac60ee826ac0a0f5cefa57616bd19261,3ed6c0f455954a6a2db3c9b46014b3d43d242fa663316a5af17db8dd1e7ba79b,1756c37b5dee6ef961bdb12c91f7bf4207402c91,b41719a1-1b2d-4baf-9b21-308f92059ce3
true,0.33,97,76.0,70146,792905,6/4/1968,1956-12-30 22:10:57,1546514244,7:59 AM,Weekly,7dc491b14ba65423854646567de2f6ba34a287d2,46360afa6310286647eb17a7ee1fcc0182d8e60b8d1034c9b3cf1c0d5427783b,1756c37b5dee6ef961bdb12c91f7bf4207402c91,d45094fd-7c7b-4ac9-8e58-c487e93361cf
false,0.25,6,16.32,47843,4845664,3/25/2010,1959-08-23 03:09:04,187493093,7:56 PM,Often,e459fd5ff6db866058b820acfa9289abc826694c,95b41cf565960563d05dbd2fc4b4fd31c5c362573cc00da3de97b1bf2ec0a469,1756c37b5dee6ef961bdb12c91f7bf4207402c91,d3649641-6810-4cef-abd2-eac5c2b32d0a
false,0.2,65,9.84,39461,1017498,3/2/1986,2005-12-03 13:07:57,883130413,10:08 PM,Daily,30a0feb5f2847ac14bcf1df32dc23ddf4076faca,bf96739bfd648bbed51e3dda33fb1900aa021fd5c94262a8a880bfc5e1c19234,1756c37b5dee6ef961bdb12c91f7bf4207402c91,662236d4-638c-41ae-b782-34c2add16ebd
false,0.12,94,68.43,35677,2808954,7/18/1956,1982-01-11 16:57:32,585181147,8:55 AM,Once,b940163f621a07ac99dc348653344efb0b8041fc,2916f19f0de58390059e54ec6e15e61dbe0344d4997e7e7e567144a021eedef8,1756c37b5dee6ef961bdb12c91f7bf4207402c91,9f853def-ecd2-4aea-ab1a-18958d1b619f
true,0.35,97,19.74,36225,3457433,9/30/1972,1990-08-14 13:19:35,-98047211,2:38 AM,Seldom,50fb45be9bcb428255a23016126bd672fe266035,3ec70e213d6b12ce9683beebd465f5dcd685906f49bda685b899114f72bbd655,1756c37b5dee6ef961bdb12c91f7bf4207402c91,7a01a965-97f9-4a5b-bb34-862a2c7bf7b5
true,0.09,70,36.37,49225,4065989,9/5/2003,1974-12-16 18:03:44,-180819898,3:35 PM,Once,e0f8a463464d2558c9b232c3b59bab23262d4f15,e3b38a2a296435578546b3af04365c76815941d4d7b51b1829847b995b558e0d,1756c37b5dee6ef961bdb12c91f7bf4207402c91,4d61f9f8-59e2-415f-a76f-2c7758e9e70b
true,0.8,32,16.58,76904,1166492,8/5/2000,2012-11-19 02:26:33,630108868,5:38 AM,Often,20f4a79ef6acfd2a5cb48e2ab837bed6ba731d61,241fddaacfc07851e51a3d5004f96be809aeec3f8d13b3d41a39d9325b69bbe6,1756c37b5dee6ef961bdb12c91f7bf4207402c91,5fa4539c-9dab-4d79-b6e9-17ba5888fa12
false,0.82,64,27.05,64414,6434021,11/27/1951,1981-12-04 17:27:45,-94072720,7:21 PM,Yearly,9ffb8f2526d91460add429303ba6785477ed238a,6aebe1ec4c74ea8df49c7a9b592317ab46ec228b49e79e54d33bfd879f595d4d,1756c37b5dee6ef961bdb12c91f7bf4207402c91,9d498d30-0678-4a39-95ed-840449cbc5f2
true,0.5,18,74.3,8354,8860112,12/2/2005,1956-07-08 06:21:10,-306231427,5:30 AM,Once,2da5f6780bc41d4cf89aff25a47eaccc9eea9438,64fb18449fa9fa917a7ed57ad645eb21eee2d4e7f1dd18f5e795eab1f9ba39cc,1756c37b5dee6ef961bdb12c91f7bf4207402c91,0b1b32b4-dc11-4476-b4b4-bd0576d4e88a
false,0.21,83,25.93,4826,345226,8/13/1954,2001-01-29 03:36:11,-399888300,6:41 AM,Often,3e538571bc50dace81d8b61c91b841392ae1180a,0e3c5f610062eb6ba8a0fdd35b201c8296d03000d36d24791c6db9bd209d0136,1756c37b5dee6ef961bdb12c91f7bf4207402c91,8c7c6f50-884b-4f11-81a0-6eb1ba0e5ddc
true,0.43,79,10.44,80645,6052376,12/10/1997,2012-05-14 04:57:48,991622984,8:58 AM,Seldom,aa047ec79e69aeabe2c54c839a83971804efeaba,74d60e24a2aeb9d6915215fac8bf1cf6632beccb6200fff07c9c72381dac62b5,1756c37b5dee6ef961bdb12c91f7bf4207402c91,3fff655f-5922-40f3-8fd6-19f15f06e1fe
,,,,,,,,,,,,,,
true,0.66,80,72.12,977,2578469,2/4/1989,1979-05-30 04:22:12,-229228994,11:34 AM,Often,197d809dbeff5de020f9fc50f12e83e16c568d30,e36545bf940c905d4b4071a854862a41b45bffe0b85b231f9544f02633387714,1756c37b5dee6ef961bdb12c91f7bf4207402c91,bd0d6627-94f5-453f-ac65-4806ce86e351
false,0.71,10,1.46,56687,340325,7/24/1974,1968-12-31 05:57:38,22624101,7:55 AM,Yearly,a01925ab49ad642a7c24ff5517b7b6ab1abe1a66,475f52f672dcbe0261631ec5a7ce7639daeb795a16bbbcc8c9fa95670e8bb799,1756c37b5dee6ef961bdb12c91f7bf4207402c91,6399dff4-aba5-4058-9c1f-1d40e85e9f72
true,0.02,21,16.47,62694,4593238,1/13/1991,2006-08-09 07:10:50,841035808,9:12 AM,Often,af8c255467c1d540cbf2de32230149bfe586756c,444da94bc64232b023659a34e8f035a4ca0a47585888281a5f08f2f0b04e4c37,1756c37b5dee6ef961bdb12c91f7bf4207402c91,986d1a9e-a8c0-40d8-b194-fb1eb13e0aea
true,0.77,97,79.33,80810,9152133,2/15/1953,2013-03-10 08:47:29,-139557147,12:26 PM,Once,4cd4517477381022209930f09db5b1ca843c8b64,a46a30576780468a91d70df7ab333f74f621e9372f7dab27b731274daa958948,1756c37b5dee6ef961bdb12c91f7bf4207402c91,b60f4159-172d-4894-b7d3-dd3ed19f8b36
true,0.71,7,51.68,32008,1104846,6/1/2019,1965-05-31 10:59:11,581006109,12:15 PM,Monthly,ad109fcec6e7df2dca0a7e9d623edc36e29d5f68,64b5bef034c3eac19d551728fe4316ca0b9970957ae68c0ea048ac0f99f8c395,1756c37b5dee6ef961bdb12c91f7bf4207402c91,0eaa96ab-2dcb-417d-b930-72c84c2fef46
true,0.2,13,83.19,26804,9345993,10/13/1999,1985-01-18 03:38:17,1129798913,12:06 AM,Yearly,7fb0278767b71e6021a403da4503073af51c8577,ba19228f974763b364db078fd80847a91eedd1418852bd8befb9f6a0390a5fe3,1756c37b5dee6ef961bdb12c91f7bf4207402c91,f222113f-ed85-468b-b8c2-e39fe6d1483b
false,0.87,31,26.37,43016,1282370,6/16/1976,1980-06-16 13:51:34,689129453,11:30 AM,Seldom,91770c502e7ff60ab2cd4f15349eb1efca0ddce6,4a7c22ed0776e7f653a990629f7d209c8706ae7d2a099eb79ef92fd7e268420e,1756c37b5dee6ef961bdb12c91f7bf4207402c91,cb26e6e9-4ce6-4b60-b40f-80e1b78c9582
false,0.31,48,69.08,22014,5709764,10/3/1987,1962-04-25 21:27:38,-463498000,7:22 PM,Never,8c31f72888da4523ea5772c703dbdf57dd10163a,b3d1f7a6eca33784a2dc7bdb0bb3b7938a4c4c83eff1aa2395e8009b15a10d99,1756c37b5dee6ef961bdb12c91f7bf4207402c91,9c52ee12-b537-413f-b1fc-e2d043c68f28
false,0.93,24,92.2,15145,9469440,10/11/1966,1997-09-26 06:12:22,650686228,2:15 PM,Daily,05958d730c4d07b9e05ff435459d03e39b358771,2bdbd33e08138b164895ca7b25297b3d4ad6527d99c233165a5660f21d3078f1,1756c37b5dee6ef961bdb12c91f7bf4207402c91,126397a7-ef53-427a-a137-7c6a1c1850b1
true,0.74,46,85.26,58841,8924809,2/26/2008,1950-12-01 10:53:05,-299213948,8:13 PM,Once,3b313a0a17b6240fc102de7a8042f15c22e15715,424ec8a166bf14f3159a1dd83bc1e0688e10c6e29b9e150c20f825de89ea9b46,1756c37b5dee6ef961bdb12c91f7bf4207402c91,0600bc2c-e710-4afa-91fc-7c6de35f28cb
false,0.44,94,71.52,884,8233170,1/20/1994,2002-01-29 20:47:18,158191887,7:38 PM,Never,bd1697e2ae6885a44327c73176ae1b0d9daf1bfb,4e2499d9df3163dc07fc9dd2947843b6a8e8ee46b12558ad6aa3a988bc8cf054,1756c37b5dee6ef961bdb12c91f7bf4207402c91,de420d9f-dc81-4ce4-bc26-3a2a6e24fa93
true,0.4,45,68.49,42859,8154161,9/15/2017,1987-06-02 21:15:04,-588041520,5:41 PM,Never,fc4106685f10b45278b15e5c18524e183d4eb1fd,d7f23b74213dd5e54015d73d57fb46a065e7bc39248849b42ab3a62b2c7b4c7b,1756c37b5dee6ef961bdb12c91f7bf4207402c91,0f246578-ce4d-4e36-acf8-e31f0d6f1ab9
true,0.78,24,35.21,46159,7371043,3/17/2013,1982-06-09 04:12:54,-165924977,3:03 PM,Once,03edb29f09205ea132dcb0266ca1fc1c2821c20e,9b2538c7f3710ac3544beefb5ec55307cae0a90faa9bc91689c46ca14efb53e5,1756c37b5dee6ef961bdb12c91f7bf4207402c91,b0baf1c2-e01a-4e67-8e72-1a85e8f376cd
true,0.35,99,57.17,99497,6851398,10/13/2015,1996-01-27 21:30:38,1581425774,12:39 AM,Never,17a67a34da88a37dfd5bda03f5098d55823c9ba5,4774614ea50bc8bf412220efddbc06afeb8e49703eb100d38066381d28807a3d,1756c37b5dee6ef961bdb12c91f7bf4207402c91,b1f83965-e5b4-47b8-8424-fbf82282fd15
false,0.09,27,67.85,28543,4577213,4/30/1997,1957-05-08 21:21:13,-367477883,3:32 PM,Daily,11e833491317e8d1222eeb3cddefa73734064ac6,22d0b60d367eab08ee2c9fe8fb24710eaa1ce2b123fbf5502b0545714246a69c,1756c37b5dee6ef961bdb12c91f7bf4207402c91,4e0c0486-b356-4796-8803-1fe911676732
true,0.24,47,90.02,55031,114025,7/26/1983,2008-06-27 23:55:14,938876273,4:58 PM,Often,cfd21ed66e981684ad9393eff4f655030d44bdf8,9049f33b7673db850e525bf819822d1d5ac9971528ff86765d3c6f1ad28abbb3,1756c37b5dee6ef961bdb12c91f7bf4207402c91,cdf20340-c5e6-4f2c-b344-319463b17898
true,0.2,63,42.26,34626,2822616,5/19/1965,1965-02-19 02:51:07,-162722768,11:21 PM,Often,182df6d09b517e5af40ea24bc4c3bc8ae0860a66,bd962919d840b8fa92463397c7ccdf18d048f0399d0c808504afa0625cd12065,1756c37b5dee6ef961bdb12c91f7bf4207402c91,80ed1327-eaa6-4a2e-9c87-0edffb8735fd
true,0.01,68,85.32,2472,3938525,1/4/2018,1988-12-08 01:33:41,-361556372,6:12 PM,Monthly,7ea53a1ce08e467c95b484b1e9cff59fc412ab72,1d121628343c3125ca813544b8bf19fcfcad9506087f53789ed7bffe6562ddc2,1756c37b5dee6ef961bdb12c91f7bf4207402c91,b6a54e9d-543a-40e9-aed7-3b96cf51c70f
false,0.5,27,1.72,46453,7623084,9/19/1991,1965-04-24 14:09:34,1382306643,4:30 AM,Monthly,082b280af5acf20a4611d20214af613617ad3263,9f581f01267c19f97d0e7313ba99b771f91797d232794a1ca150db8cb4ae8e48,1756c37b5dee6ef961bdb12c91f7bf4207402c91,c90cc1b9-54bd-4410-83fc-c995d4f2c321
,,,,,,,,,,,,,,
false,0.68,51,4.42,18361,7304090,3/2/2012,1990-07-27 10:34:41,665468326,7:49 AM,Never,5a75300251c726e0cfc735165f667f674bc178f9,f3dbd7b4c489597e176d9dd59d2d35805c313ae3949f666af597a689a430df1c,1756c37b5dee6ef961bdb12c91f7bf4207402c91,921f921f-fd2d-43aa-b341-3a2fb44deb3a
false,0.04,62,53.05,17006,5921302,9/18/1954,1971-09-19 23:40:37,74930759,8:19 AM,Once,c7fcf8e432d59bef35282ac29b9628baaa81566a,b2cdaca90c790635a5477d93dd94e6a06ae8ac4b899e5520b6c6063d82cb860c,1756c37b5dee6ef961bdb12c91f7bf4207402c91,0601a1ce-c85f-4c83-b79c-fc5cbb92f47f
true,0.16,97,74.29,14973,7117454,9/4/1983,1992-09-17 21:02:41,751292857,7:51 PM,Often,dae2303a699b3264a444409c97554e469e10a62c,133c015ac9480ceda61d29f190bb7665c34e1c4c8392e553be382b6f5fe644be,1756c37b5dee6ef961bdb12c91f7bf4207402c91,c81ab7b6-396c-4504-bbc4-fd7f205a1411
false,0.12,73,53.11,78561,5801328,7/16/1986,1982-11-08 16:39:19,1487386150,9:41 PM,Yearly,4abe28c0ddac4642e189b9e59b1d6296762a4279,e4549126994572f044ba1355d88690588a60dc016ecce0e08891b3b09a852481,1756c37b5dee6ef961bdb12c91f7bf4207402c91,ef7ad3b9-61a8-4652-bd84-4c7b85480b4b
true,0.58,74,60.46,19329,6740874,7/24/2011,1955-03-12 11:35:56,-586127302,7:54 AM,Weekly,c9e7c344274fb3ff1c1f6fee89d6264556446dcd,bda4453c29fbad656dbde427e56fac3d77aec3c62de0812e2ba7e88465c0e554,1756c37b5dee6ef961bdb12c91f7bf4207402c91,c33fe03b-219a-4426-9fa7-c2b78b9a0c31
false,0.92,57,48.19,75495,8422535,6/24/1981,1966-05-06 00:45:22,-510599685,1:52 PM,Monthly,1d932269b5d97fc6b411f27d4ff94e3fe7fd0edc,9b02c693bafc4a3480ff81c2c4c64fcf0d79c8c5ac107bb6267bef360f3246ce,1756c37b5dee6ef961bdb12c91f7bf4207402c91,46d0b57f-2261-47ad-b78f-df777c5c658e
false,0.99,49,28.94,8829,9757628,10/3/1995,1961-04-24 10:29:59,710757515,6:26 PM,Never,f8e27afd3ab00f551f8f51f7689b68860108c559,668a98064622fd80f1514096c6d521d0eba25b365d83d3cec7dff9ada31e527e,1756c37b5dee6ef961bdb12c91f7bf4207402c91,cf22b8ef-7bb6-4ccc-903c-946beeedbe00
false,0.42,88,73.52,44331,4297424,3/15/1972,1968-03-25 06:27:00,722457844,6:17 AM,Yearly,4143c746c5ed9519b8e529cc1d87260fbe3beaa0,5d7aa4a8093715349fbc9c0319f3db78d18f1fc5ff6945acbe49b140d8f67e69,1756c37b5dee6ef961bdb12c91f7bf4207402c91,74a584a3-b2fb-4eb5-9d7e-95ca8cc94f12
false,0.6,34,18.28,73773,9006556,10/10/1974,1982-05-30 10:58:57,-385691101,12:02 AM,Often,4fde374d592abf23251299219ec69da08ab8f292,a4be9444f3a39ab0d615cfe4dfe1e6bf74102a7877d13366e4c3d7c1440d0a52,1756c37b5dee6ef961bdb12c91f7bf4207402c91,d6dee842-7bc0-4bc4-a459-77b25a2c37b8
true,0.81,17,3.48,62076,2213194,3/18/1990,1971-07-13 00:37:06,384575927,3:46 AM,Once,58460a49a492a3e8a0aa1cd536b3aab8c952ac83,1d9e288a2cb6d821377aeec888129bc6c7f14549501244cbedc836586df59010,1756c37b5dee6ef961bdb12c91f7bf4207402c91,f33a6d61-ec6e-4039-9a55-343cfd7654fa
true,0.29,29,30.91,67290,7787856,12/18/1984,1967-08-20 04:10:02,1090282606,5:13 PM,Daily,697d22c5b3f2e722db4bfd01ca101734cd9083a1,8ee73171be8940f1be4579bed800f802936055a0111c809281e01f17a24b1617,1756c37b5dee6ef961bdb12c91f7bf4207402c91,385d395a-1244-4a1a-8527-bfc22dce9462
true,0.8,22,70.67,45960,2675277,8/16/1968,1980-02-26 02:38:08,609385950,3:48 PM,Never,0d312cbc4874b7e657ae1cee11e47c36fbb685ca,087c86fce11ee42ef647702fa37ceff2fdf064bd178898387745a156177d5546,1756c37b5dee6ef961bdb12c91f7bf4207402c91,f6f4aafa-be52-4f1c-9cd4-bc13f001f75d
true,0.36,68,43.4,3320,3868019,6/21/1957,1991-07-16 19:58:42,835371943,10:19 AM,Daily,534e0627a63db5f1c63299a62d374579b394ea60,331e3d0efd00862a14fa99bebee0008f2e1af6d6cbe63c2cb017644e943bb9f2,1756c37b5dee6ef961bdb12c91f7bf4207402c91,77d30bb8-7766-4f48-a25f-a38d0bf6f439
true,0.27,89,43.39,85173,2653053,2/8/1968,1984-10-18 18:52:47,-30340006,12:45 PM,Monthly,e8fe451c0c2b2f19766e0ee341cecba55f8d10fa,3e4880057a8ddf28c850b7adac9baa4dead1d68a233b10426d4683918f79017f,1756c37b5dee6ef961bdb12c91f7bf4207402c91,bc7eab93-005e-4b92-9f42-bb872d2742fb
true,0.59,91,93.22,29155,5583052,6/10/1955,2020-01-13 08:52:55,270699373,12:01 AM,Once,5e0728fc1ed78147012371220fc575ad18938e1c,30f26968f326533724dcce71674acd724fac8a91e7b08dab4934ab420784f536,1756c37b5dee6ef961bdb12c91f7bf4207402c91,d205a1d3-3bb0-4ca8-bd91-c6e3ed97b9f9
true,0.78,57,48.44,86875,4100176,11/9/1952,1990-09-23 16:13:06,459865066,6:39 AM,Never,71d6c2f670987e8626e7e33b28be6b4cae45b932,5a92c9b4744230af5e5e7b58b467539df0ea68c638b252be4eab44ae99722e73,1756c37b5dee6ef961bdb12c91f7bf4207402c91,a90beb4a-d6f7-4d55-8710-dacb9e2367ff
true,0.57,42,99.87,25882,906557,1/28/2008,1954-03-15 16:15:14,-170019992,11:08 PM,Daily,829e6b9a9a622077de44a3a2821b947e7a193ba0,d5b64c2dba8cc1cbd77c33211025e6e59b48a383acfb0ab8cc9176c031d92e0e,1756c37b5dee6ef961bdb12c91f7bf4207402c91,62e9be79-051e-499f-9f57-8ca4ffe9ee40
false,0.55,79,39.92,67660,9268722,4/19/2018,1983-01-02 03:16:25,-33883886,9:06 AM,Often,1c6f620f00d0a8e5410466e1dd25d118b7ff569e,41e413365f0eb7786ff5d7dfcc734c65a74f97963b26623479dde168d43c0f43,1756c37b5dee6ef961bdb12c91f7bf4207402c91,13d28783-fc1a-469f-8180-a0b183152b66
false,0.27,16,1.83,18582,5826394,10/26/1964,2017-04-26 06:47:27,-304933419,6:44 AM,Seldom,a917a9c7c80bd5e8502bf2d6e440b4ac7659ce8b,27891b6bf0b91593572632176b98cb2145fbf39e476d319e8c80e73401c75822,1756c37b5dee6ef961bdb12c91f7bf4207402c91,a634af4e-2d6d-4121-a4ec-fb6f308b23cb
false,0.1,92,47.71,75158,3469277,6/7/1971,2013-03-18 16:56:49,-600469825,6:34 AM,Weekly,258a82065661e2e6dc864c6fbb59378cb27caa84,1c3da274717496ae4e39e81a7cd94fc1a1ed45867346f381353f34d8a3df4955,1756c37b5dee6ef961bdb12c91f7bf4207402c91,ad9b6890-423f-4c3f-b97b-ec6b2e5f52e1
true,0.44,46,97.44,20442,7330507,12/30/1974,1962-06-08 03:11:09,-472262373,9:10 AM,Monthly,ae765d150e646869f2b9d49d3fd150b0662a9f06,b81e6da1b208e02b6017c51e600bebc37ac2a65a02f951ba75cb9ea4f1ff017c,1756c37b5dee6ef961bdb12c91f7bf4207402c91,72bb4001-e5f6-481f-8d16-6b0365627188
false,0.45,97,60.17,23050,9723072,4/29/2012,2019-02-26 06:56:08,-606506098,11:46 PM,Monthly,930fda28f2f5f4c302933cfe789d8aacfdd982a3,eca62f21a1451960fd55c71a489471853c0bce072710bbe10cc7393521cb0bd2,1756c37b5dee6ef961bdb12c91f7bf4207402c91,bda1d59e-38bc-4baf-a964-e86144093b18
true,0.35,8,30.66,2609,9129361,7/6/1994,1966-04-21 13:06:12,309179402,2:18 AM,Daily,2a6a3c0708bbf096bad4415a37651c77854abec7,a00501ffed07cf41ade4ed2289f5351ea3a360ec5c70c5dbfcc797bd9460a69a,1756c37b5dee6ef961bdb12c91f7bf4207402c91,c00579ba-48e9-47f6-a642-6dccb1233475
true,0.67,11,13.4,40660,794328,4/27/1993,1976-03-12 13:03:19,-294241096,4:12 AM,Seldom,fd1bd0b7497e3ea0e499c5c13ada98a398507371,79689f600a07fb029d099b3da3a853549d8cd289ba0d3d84cb5b20a05ef2f97c,1756c37b5dee6ef961bdb12c91f7bf4207402c91,58133512-cc53-4ea7-9d46-d68c764e0c56
true,0.42,99,96.85,20941,3503956,10/18/1980,1967-09-23 18:07:09,829260906,6:53 PM,Monthly,6734e54d9a29a972d8983358eae170a67d308a3c,31dbc5d57779630f20201c1b8f825762f54636ff9963f8c1cd599b6ceb4ef514,1756c37b5dee6ef961bdb12c91f7bf4207402c91,6c5fd762-a484-4777-9eef-6dbd39884bf9
