Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
France,Web,Department Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,123976.3,4057,0.32195557
France,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,22599,558,0.39486437
France,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,104437.55,1667,0.44840931
France,Web,Department Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,9967.21,251,0.40745404
France,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,6312.96,72,0.46395985
France,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,1994.3,49,0.53611794
France,Web,Department Store,Personal Accessories,Binoculars,Seeker 50,2013,Q1 2013,13249.6,104,0.2733124
France,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,22313.87,324,0.41919533
France,Web,Department Store,Personal Accessories,Binoculars,Opera Vision,2013,Q1 2013,14410,131,0.54381818
France,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,32435.2,194,0.4827755
France,Web,Department Store,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,20460.66,638,0.3763642
France,Web,Department Store,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,2618,11,0.35336134
France,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,41035,283,0.37656683
France,Web,Department Store,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,30072,84,0.34305866
France,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,0,235,
France,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,0,235,
France,Web,Department Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,0,235,
France,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q1 2013,28582,62,0.52060738
France,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,23770.24,32,0.45368999
France,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q1 2013,44233.52,38,0.51301185
France,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,53557.2,90,0.42595953
France,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q1 2013,40043.63,31,0.52776509
France,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q1 2013,30284.8,35,0.51345229
France,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q1 2013,5058.75,57,0.53577465
France,Web,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,0,32,
France,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q1 2013,4437.6,430,0.72868217
France,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q1 2013,3549,338,0.75714286
France,Web,Equipment Rental Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q1 2013,40398.48,472,0.29898353
France,Web,Equipment Rental Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q1 2013,19840.32,498,0.50401606
France,Web,Equipment Rental Store,Camping Equipment,Lanterns,Firefly 4,2013,Q1 2013,3326.72,113,0.38858696
France,Web,Equipment Rental Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q1 2013,6024.58,227,0.33006782
France,Web,Equipment Rental Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q1 2013,12717.78,762,0.40083883
France,Web,Equipment Rental Store,Mountaineering Equipment,Rope,Husky Rope 60,2013,Q1 2013,20216,112,0.29911357
France,Web,Equipment Rental Store,Mountaineering Equipment,Tools,Granite Hammer,2013,Q1 2013,22186.16,292,0.25138194
France,Web,Equipment Rental Store,Mountaineering Equipment,Tools,Granite Shovel,2013,Q1 2013,13875.66,234,0.39087006
France,Web,Equipment Rental Store,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q1 2013,785,157,0.61
France,Web,Equipment Rental Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q1 2013,2800,80,0.59885714
France,Web,Equipment Rental Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q1 2013,282,47,0.54
France,Web,Equipment Rental Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q1 2013,4149,9,0.52060738
France,Web,Equipment Rental Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q1 2013,21859.75,25,0.51852148
France,Web,Equipment Rental Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,22479.6,131,0.46503497
France,Web,Equipment Rental Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q1 2013,3148.74,294,0.76190476
France,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q1 2013,20236.32,414,0.38625205
France,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q1 2013,1747.62,42,0.51934631
France,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,16924.82,212,0.51148668
France,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q1 2013,2646.27,27,0.54086318
France,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Extreme,2013,Q1 2013,3826.94,13,0.60530607
France,Web,Eyewear Store,Personal Accessories,Watches,Venue,2013,Q1 2013,22630,310,0.41582678
France,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,51246,220,0.45910003
France,Web,Eyewear Store,Personal Accessories,Watches,Lux,2013,Q1 2013,17314.8,102,0.47452468
France,Web,Eyewear Store,Personal Accessories,Watches,Sam,2013,Q1 2013,15445.6,344,0.38578624
France,Web,Eyewear Store,Personal Accessories,Watches,TX,2013,Q1 2013,29888,159,0.45266796
France,Web,Eyewear Store,Personal Accessories,Watches,Legend,2013,Q1 2013,1850.6,7,0.42906085
France,Web,Eyewear Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,3870.2,37,0.4250478
France,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,22276.7,178,0.4600448
France,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,27716.4,450,0.57543187
France,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,10301.5,95,0.54176091
France,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,18703.4,155,0.51204594
France,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Wave,2013,Q1 2013,3537.94,37,0.56996444
France,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Extreme,2013,Q1 2013,1631.3,11,0.5111261
France,Web,Eyewear Store,Personal Accessories,Eyewear,Capri,2013,Q1 2013,19188.3,501,0.34104063
France,Web,Eyewear Store,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,19118.6,436,0.34661534
France,Web,Eyewear Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,32510.06,720,0.41953445
France,Web,Eyewear Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,8342.1,414,0.40411167
France,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,33540,516,0.39108378
France,Web,Eyewear Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,48647,584,0.49775197
France,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,17051.7,339,0.39605435
France,Web,Eyewear Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,48038.6,1574,0.31878864
France,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,19521,482,0.41406383
France,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,68037.9,1086,0.44905589
France,Web,Eyewear Store,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,6713.4,167,0.53606965
France,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker 35,2013,Q1 2013,12803.84,128,0.28831351
France,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker 50,2013,Q1 2013,10319.4,81,0.2733124
France,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,10585.94,61,0.45764665
France,Web,Eyewear Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,5875.2,34,0.44444444
France,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,15509.28,474,0.38875306
France,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,7879.32,86,0.42152368
France,Web,Eyewear Store,Personal Accessories,Navigation,Glacier GPS,2013,Q1 2013,21069.1,190,0.33772207
France,Web,Eyewear Store,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,23571.78,69,0.48343188
France,Web,Eyewear Store,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,20048,56,0.34267458
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q1 2013,18280.6,4628,0.46582278
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q1 2013,19779.48,1974,0.47704591
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q1 2013,49389.84,2094,0.32460968
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Cup,2013,Q1 2013,5999.5,1690,0.76056338
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q1 2013,34720.35,645,0.35036225
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q1 2013,51263.68,416,0.35437799
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q1 2013,113856.85,1795,0.26880025
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,13408.74,93,0.4798169
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q1 2013,30951.99,2420,0.60047157
France,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,24040.8,1272,0.47089947
France,Web,Sports Store,Camping Equipment,Tents,Star Lite,2013,Q1 2013,286921.92,816,0.28900518
France,Web,Sports Store,Camping Equipment,Tents,Star Dome,2013,Q1 2013,78530.45,127,0.35958599
France,Web,Sports Store,Camping Equipment,Tents,Star Gazer 2,2013,Q1 2013,193655,350,0.2904934
France,Web,Sports Store,Camping Equipment,Tents,Star Gazer 3,2013,Q1 2013,168251.72,238,0.35779557
France,Web,Sports Store,Camping Equipment,Tents,Star Gazer 6,2013,Q1 2013,52616.35,66,0.38536215
France,Web,Sports Store,Camping Equipment,Tents,Star Peg,2013,Q1 2013,7192.02,3543,0.50737067
France,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q1 2013,136430.46,1594,0.29898353
France,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q1 2013,176116.07,1227,0.40083832
France,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,35766.96,142,0.40447832
France,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,93542.6,916,0.48541306
France,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q1 2013,4306.6,244,0.52124646
France,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q1 2013,20943.86,211,0.3426355
France,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q1 2013,73020,1000,0.2810189
France,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,186231.5,682,0.38967296
France,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q1 2013,52495.68,149,0.39449932
France,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,52936.29,121,0.45397609
France,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q1 2013,47229.66,1517,0.5182053
France,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,83097.7,1190,0.41028211
France,Web,Sports Store,Camping Equipment,Lanterns,Firefly Lite,2013,Q1 2013,7030.52,476,0.54299255
France,Web,Sports Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q1 2013,19742.22,1229,0.53310722
France,Web,Sports Store,Camping Equipment,Lanterns,Firefly 2,2013,Q1 2013,17510.94,647,0.38407133
France,Web,Sports Store,Camping Equipment,Lanterns,Firefly 4,2013,Q1 2013,12953.6,440,0.38858696
France,Web,Sports Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q1 2013,8598.96,324,0.33006782
France,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,19251.15,566,0.44902824
France,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q1 2013,8770.9,278,0.36608558
France,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q1 2013,23680.25,869,0.5306422
France,Web,Sports Store,Camping Equipment,Lanterns,Flicker Lantern,2013,Q1 2013,6461.64,186,0.55037421
France,Web,Sports Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q1 2013,6256.64,128,0.38625205
France,Web,Sports Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q1 2013,1581.18,38,0.51934631
France,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,3276.72,41,0.51201201
France,Web,Sports Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q1 2013,7004.79,73,0.53103519
France,Web,Sports Store,Personal Accessories,Watches,Mountain Man Extreme,2013,Q1 2013,6476.36,22,0.60530607
France,Web,Sports Store,Personal Accessories,Watches,Venue,2013,Q1 2013,74460,1020,0.41580285
France,Web,Sports Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,172603,744,0.45094535
France,Web,Sports Store,Personal Accessories,Watches,Lux,2013,Q1 2013,66281.6,385,0.47570849
France,Web,Sports Store,Personal Accessories,Watches,Sam,2013,Q1 2013,18947.8,422,0.38653564
France,Web,Sports Store,Personal Accessories,Watches,TX,2013,Q1 2013,124224,663,0.45416683
France,Web,Sports Store,Personal Accessories,Watches,Legend,2013,Q1 2013,47718,181,0.43327591
France,Web,Sports Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,26472.6,247,0.42273672
France,Web,Sports Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,39347.6,317,0.45486485
France,Web,Sports Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,22181.48,362,0.57323407
France,Web,Sports Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,9148.7,85,0.53833332
France,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,35827.79,301,0.50533148
France,Web,Sports Store,Personal Accessories,Eyewear,Polar Extreme,2013,Q1 2013,3482.11,24,0.50030298
France,Web,Sports Store,Personal Accessories,Eyewear,Capri,2013,Q1 2013,53083.8,1386,0.34128171
France,Web,Sports Store,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,100611.35,2971,0.33199425
France,Web,Sports Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,51543.22,1156,0.3887619
France,Web,Sports Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,64278.5,3190,0.40019509
France,Web,Sports Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,145308.55,2243,0.39604359
France,Web,Sports Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,149843,1830,0.50041517
France,Web,Sports Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,59605.5,1185,0.39555981
France,Web,Sports Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,250346.2,8116,0.32537286
France,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,133042.5,3285,0.40247229
France,Web,Sports Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,175983.85,2809,0.44828682
France,Web,Sports Store,Personal Accessories,Knives,Single Edge,2013,Q1 2013,16753.2,1380,0.29489292
France,Web,Sports Store,Personal Accessories,Knives,Double Edge,2013,Q1 2013,17987.84,1081,0.31310096
France,Web,Sports Store,Personal Accessories,Knives,Edge Extreme,2013,Q1 2013,35932.36,316,0.2964559
France,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,15963.42,402,0.40745404
France,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,18216.64,206,0.46850791
France,Web,Sports Store,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,20209.1,501,0.54753849
France,Web,Sports Store,Personal Accessories,Knives,Pocket Gizmo,2013,Q1 2013,6372.6,494,0.63488372
France,Web,Sports Store,Personal Accessories,Binoculars,Seeker 35,2013,Q1 2013,27008.1,270,0.28831351
France,Web,Sports Store,Personal Accessories,Binoculars,Seeker 50,2013,Q1 2013,17708.6,139,0.2733124
France,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,11683.6,67,0.46026567
France,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,22375.64,288,0.48515439
France,Web,Sports Store,Personal Accessories,Binoculars,Opera Vision,2013,Q1 2013,3410,31,0.54381818
France,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,95929.6,583,0.50125811
France,Web,Sports Store,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,10928.48,334,0.38875306
France,Web,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,14201.1,155,0.42152368
France,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS,2013,Q1 2013,32047.21,289,0.33772207
France,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,14689.66,43,0.48343188
France,Web,Sports Store,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,53788,226,0.35217074
France,Web,Sports Store,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,59595,411,0.37693615
France,Web,Sports Store,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,64440,180,0.34094475
France,Web,Sports Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,3443.73,643,0.65830945
France,Web,Sports Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2013,Q1 2013,2492,356,0.66714286
France,Web,Sports Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q1 2013,10710,1530,0.65428571
France,Web,Sports Store,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q1 2013,1170,234,0.61
France,Web,Sports Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,7795,1629,0.61338679
France,Web,Sports Store,Outdoor Protection,First Aid,Compact Relief Kit,2013,Q1 2013,1794,78,0.60869565
France,Web,Sports Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q1 2013,3570,102,0.59885714
France,Web,Sports Store,Outdoor Protection,First Aid,Calamine Relief,2013,Q1 2013,462,77,0.52833333
France,Web,Sports Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,538.69,173,0.38339305
France,Web,Sports Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q1 2013,228,38,0.54
France,Web,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q1 2013,122602.95,269,0.51510955
France,Web,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,154970.96,188,0.47569416
France,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,67312.63,133,0.4511865
France,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q1 2013,156245.45,185,0.50270552
France,Web,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q1 2013,153228.75,131,0.5023075
France,Web,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,209704.8,350,0.42986522
France,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q1 2013,135631.65,105,0.52776509
France,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q1 2013,45859.84,53,0.51345229
France,Web,Sports Store,Golf Equipment,Putters,Course Pro Putter,2013,Q1 2013,23804.52,326,0.61106546
France,Web,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q1 2013,40150.16,464,0.5238674
