Gender,NameSet,GivenName,MiddleInitial,Surname
male,Norwegian,Abdullahi,E,Andersson
female,Icelandic,Guðmunda,S,Grímsdóttir
female,Ninja,Rinkashikikato,,
male,"Russian (Cyrillic)",Булат,Т,Гаврилов
female,Hungarian,Bettina,N,Pete
male,Klingon,Kerla,R,Jorn
female,"Russian (Cyrillic)",Гульназ,А,Логинова
male,American,Ramiro,D,Kidd
female,French,Hélène,B,Auger
male,Igbo,Ugonna,O,Chiwetelu
male,French,Bayard,B,Daigle
female,Scottish,Karly,F,Maclean
female,American,Tara,R,Dishman
female,Icelandic,Heiðdís,G,Reynisdóttir
male,Brazil,Erick,A,Azevedo
male,Chinese,Bo,Q,Ch'in
male,Eritrean,Gebre,M,Abel
female,Vietnamese,Sương,T,Phạm
female,Croatian,Diana,R,Vidaković
male,American,Jose,M,Griffin
female,Croatian,Dijana,Č,Jurišić
female,Klingon,Konli,K,Martok
female,England/Wales,Alicia,O,Rees
female,Norwegian,Sofie,F,Andreassen
male,"Japanese (Anglicized)",Ayuta,N,Sakaguchi
male,Ninja,Norikitakino,,
male,Persian,کیوان,ر,خویینی
male,Scottish,Cillian,C,Robertson
female,Chinese,Lili,G,Li
female,Czech,Vilma,V,Ducháčová
male,American,Roman,H,Smith
male,French,Evrard,C,Trudeau
male,Klingon,Krankor,G,Rashtesh
male,Hispanic,Renau,F,Sarabia
male,Dutch,Juliano,H,"de Jongste"
male,Icelandic,Bárður,G,Þorfinnsson
male,Arabic,Mu'tasim,L,Daher
female,American,Renna,D,Sanders
female,Igbo,Ifeyinwa,N,Ndubuagha
male,Polish,Lubomir,A,Woźniak
male,Swedish,Wilgot,S,Lind
female,Ninja,Zukashizukashika,,
female,American,Ruth,G,Weiner
male,Australian,Hamish,A,Sturt
male,Slovenian,Vinko,A,Rac
male,Brazil,Davi,F,Ferreira
female,Polish,Wisia,A,Kowalczyk
male,Finnish,Saku,S,Eloranta
female,Dutch,Lindi,E,Bel
female,Brazil,Isabella,D,Santos
female,Croatian,Dušanka,Z,Babić
female,Hobbit,Pearl,G,Goold
female,Vietnamese,Hòa,T,Đỗ
female,Swedish,Miranda,M,Bergman
male,Scottish,Keegan,J,Crawford
male,Greenland,Nikolaj,F,Egede
male,Finnish,Niklas,T,Lampen
male,Ninja,Tokachirikatokikuta,,
male,Ninja,Tadokiari,,
male,Finnish,Teuvo,A,Keskitalo
female,Chinese,Yu,T,Jen
female,Ninja,Takamikufu,,
female,Chinese,Ting,C,Hsiung
male,Klingon,Kabarann,K,T'var
male,Australian,Gabriel,G,Aitken
female,Ninja,Aririkishitakufu,,
female,Ninja,Rinkimirikutataku,,
female,Brazil,Rebeca,B,Gomes
female,Hispanic,Honoria,P,Aguirre
male,Igbo,Ndubueze,E,Ibeabuchi
male,Finnish,Markku,N,Hartonen
male,Arabic,Tahir,M,Kalb
female,Igbo,Nkolika,O,Onyenachiya
male,Igbo,Ebelechukwu,E,Osonduagwuike
male,Thai,อัศวเมศร์,ฐ,โชคดีวนิชวัฒนา
female,Ninja,Rukishijikitokika,,
male,England/Wales,Michael,E,Power
male,Czech,Martin,A,Buček
female,Brazil,Livia,S,Araujo
male,"Chinese (Traditional)",騰堅,鈺,葉
female,Eritrean,Fre-Swera,T,Awate
female,Russian,Ruth,N,Repina
male,Swedish,Artin,E,Svensson
female,Hungarian,Berta,V,Kántor
male,Japanese,豊,麗,倉又
male,Croatian,Vojmil,R,Ivanković
male,England/Wales,Samuel,M,Shepherd
female,American,Margaret,B,Dawkins
female,"Chinese (Traditional)",溫馨,堯,田
male,"Russian (Cyrillic)",Тимур,А,Глазков
female,Arabic,Inaam,I,Totah
male,Thai,คชาทัช,ส,ค้าข้าว
female,England/Wales,Harriet,L,Pratt
male,England/Wales,Bailey,R,Johnston
female,Russian,Flora,I,Alekseyeva
female,England/Wales,Lily,P,Patterson
male,"Chechen (Latin)",Yandar,A,Melikov
female,"Chechen (Latin)",Zezag,T,Kishiev
male,Persian,انوش,ت,کریمی
male,Croatian,Zoran,D,Bašić
female,Chinese,Yun,C,Tsou
male,Danish,Lasse,N,Eriksen
female,Dutch,Dore,L,Meerman
female,Hobbit,Selina,H,Baggins
male,Greenland,Jørgen,M,Filemonsen
female,Chinese,Genji,J,Shen
female,Danish,Ditte,M,Eriksen
female,German,Leonie,M,Hoover
male,Japanese,真一,葵,伊神
male,Hungarian,Ervin,C,Majoros
male,Icelandic,Magnús,S,Runólfsson
female,Greenland,Nina,M,Mathiassen
female,American,Amanda,J,Washington
female,Thai,สุประภาดา,จ,หงษา
male,"Japanese (Anglicized)",Tsukihiko,H,Goto
male,Croatian,Stanislav,S,Jović
male,Eritrean,Saare,E,Tewolde
female,Japanese,恵美,大,立石
male,Brazil,Igor,R,Alves
male,Slovenian,"Branko Jožef",F,Medenjak
male,Polish,Dawid,K,Kalinowski
male,Danish,Villads,S,Bang
male,Dutch,Daryl,A,Lever
male,"Chinese (Traditional)",聖硯,艾,于
male,Swedish,Zeb,R,Åström
female,Greenland,Susanne,K,Lennert
female,French,Royale,A,Hughes
male,Czech,Jan,N,Šindelář
female,Scottish,Nicole,L,Boyle
male,Brazil,Pedro,B,Rocha
female,French,Amélie,O,Brodeur
male,Croatian,Roko,A,Herceg
female,Persian,نیکا,د,طایی
male,Vietnamese,Quảng,T,Hà
male,Swedish,Andreas,E,Johansson
female,American,Dorothy,J,Tillman
female,"Russian (Cyrillic)",Руфь,В,Муравьёва
female,Eritrean,Helen,S,Mewael
female,Finnish,Heljä,E,Kortekangas
female,Hungarian,Belle,Á,Pap
male,Swedish,Teddy,B,Dahlberg
female,German,Katharina,D,Eisenhauer
male,Slovenian,"Vinko Marjan",H,Rušnjak
male,Hobbit,Gundobad,M,Noakes
female,Ninja,Takiarikuchichiku,,
female,England/Wales,Imogen,E,Haynes
female,Klingon,K'leela,M,Zu'ud
female,French,Heloise,É,Dastous
male,Australian,Aiden,O,East
female,Dutch,Caithlyn,J,Liu
male,Ninja,Meikitatakikarin,,
male,Slovenian,Smiljan,Z,Padoin
female,Finnish,Kaari,E,Kytönen
female,Slovenian,Rajmonda,P,Sebastijanović
female,"Japanese (Anglicized)",Yuho,T,Gouhara
female,Hungarian,Annamária,K,Gölöncsér
male,Eritrean,Nuguse,S,Zula
female,Swedish,Nanna,P,Holmgren
female,Australian,Alice,C,Tishler
male,Klingon,Kahir,R,Rajuc
female,Dutch,Baukje,V,Zwaan
female,Swedish,Nikita,A,Larsson
female,Brazil,Nicole,C,Almeida
female,England/Wales,Alisha,A,Skinner
female,Dutch,Freeke,Z,Verstraten
male,Ninja,Mirikashitakuari,,
male,"Japanese (Anglicized)",Teppei,K,Fujisawa
male,Swedish,Oliver,L,Wallin
male,German,Kristian,A,Müller
male,Australian,Zachary,N,Brunning
female,German,Silke,R,Bergmann
male,Australian,Patrick,O,Kinchela
female,Hispanic,Clío,A,Bonilla
female,Chinese,Hua,H,Shao
female,Hobbit,Adaldrida,B,Brockhouse
male,Danish,Mathias,R,Petersen
male,Finnish,Eino,P,Paasivirta
male,Croatian,Višeslav,V,Lukić
male,Danish,Tobias,C,Jacobsen
male,Australian,Brock,C,Noack
male,Norwegian,Markus,K,Stordal
female,Thai,สุยอดไผ่,ข,เรืองรุ่ง
male,Italian,Muzio,M,Trevisan
male,Australian,Daniel,M,Poupinel
male,Australian,Archie,L,"De Satg"
male,French,Ignace,C,Lessard
female,Hispanic,Penélope,N,Calvillo
male,Finnish,Aapo,M,Ridanpää
male,Greenland,Anders,A,Hansen
male,Australian,Leo,A,Hunter
female,Norwegian,Sanne,M,Helmersen
female,Greenland,Emilie,A,Lynge
male,Ninja,Rinkashime,,
male,"Japanese (Anglicized)",Hirohiko,Y,Okamura
female,England/Wales,Naomi,M,Brookes
female,Brazil,Emilly,C,Cunha
female,Hispanic,Benilda,M,Aguirre
female,Persian,مینو,ب,آزاد
male,Thai,กีรติ,ช,จันทมุด
male,Chinese,Bo,M,Yin
female,Igbo,Zikoranachidimma,U,Jideofor
female,"Russian (Cyrillic)",Татьяна,Ф,Я́шина
male,Italian,Benvenuto,M,Barese
male,Swedish,Douglas,L,Lundqvist
female,Finnish,Minna,M,Sundqvist
female,Brazil,Rebeca,G,Barros
female,Chinese,Hong,M,Hsueh
male,Hobbit,Rudolph,C,Lothran
male,Czech,Václav,P,Juráň
male,Igbo,Ginikanwa,Z,Ifeanacho
female,Arabic,Intisaar,A,Atiyeh
male,Persian,نکیسا,ا,غایی
female,Scottish,Mirren,F,Johnston
female,Arabic,Adilah,H,Guirguis
female,Thai,สุโสนวรรณ,ท,นิลภูมิ
male,Ninja,Meikitatakikarin,,
female,Czech,Blanka,D,Hamanová
male,Australian,Adam,S,Simmons
male,Ninja,Chikirinmochirifu,,
male,Eritrean,Nuguse,M,Michael
female,American,Beatrice,T,Petersen
male,Swedish,Markus,D,Olsson
male,"Chechen (Latin)",Suliman,Z,Akhtakhanov
male,Vietnamese,Diệt,K,Vũ
female,German,Sandra,D,Peters
female,Hobbit,Gerda,C,Greenhand
male,Icelandic,Ingi,B,Harðarson
female,"Chinese (Traditional)",欣怡,詠,尹
male,Icelandic,Héðinn,D,Svafarsson
female,Persian,ترانه,م,"دلدار نسب"
male,Croatian,Veselko,B,Delić
male,Australian,Cameron,P,Brose
female,Thai,สุลัคนา,ค,อ่อนบุญมา
female,Icelandic,Helena,H,Guðsteinsdóttir
male,"Russian (Cyrillic)",Наум,А,Панин
female,Dutch,Ilze,R,Duursma
male,Icelandic,Sölvi,H,Helgason
male,Hispanic,Landerico,N,Saenz
female,Dutch,Malena,F,Billekens
female,Swedish,Rosa,X,Bergqvist
female,"Russian (Cyrillic)",Мелания,Г,Коровина
male,Hispanic,Charles,D,Paz
male,Czech,René,J,Kulda
female,Norwegian,Leah,H,Riis
male,Croatian,Tvrtko,P,Jurković
male,Scottish,Arthur,S,Gibson
male,Czech,Antonín,M,﻿Procházka
male,"Chechen (Latin)",Mirza,N,Dratchev
female,Brazil,Júlia,O,Dias
female,Klingon,Kahla,K,K'tar
female,Thai,สุธารญา,ท,อุปัดชา
female,Czech,Zuzana,L,Urbánková
female,Hispanic,Chantal,N,Tórrez
female,Dutch,Ella,R,Heijster
male,Swedish,Hans,M,Ek
female,Norwegian,Milla,I,Kopperud
female,Danish,Cecilie,F,Simonsen
female,Scottish,Ana,C,Young
male,American,Gene,O,Wilbur
female,Russian,Gulnaz,L,Alexeeva
male,Vietnamese,Quang,T,Trương
male,"Russian (Cyrillic)",Эмиль,К,Харламов
female,England/Wales,Caitlin,M,Coates
female,"Russian (Cyrillic)",Камилла,К,Кулико́ва
female,Czech,Marcela,J,Hájková
male,Greenland,Jakob,P,Zeeb
female,England/Wales,Laura,T,Ferguson
female,Dutch,Mijke,A,Mozes
male,"Russian (Cyrillic)",Остап,И,Волошин
male,Vietnamese,Tư,H,Dương
female,Hungarian,Florka,M,Kónya
male,Icelandic,Rhoda,S,Höskuldsson
female,Hobbit,Primrose,G,Labingi
male,Ninja,Mirikashitakuari,,
female,Arabic,Fadheela,H,Khouri
male,Klingon,Katogh,R,D'ciq
male,Brazil,Alex,O,Costa
female,Dutch,Marèl,L,Maas
male,Danish,Mohammad,L,Lund
male,Russian,Athanasius,D,Frolov
male,Norwegian,Markus,N,Bakken
male,England/Wales,Sean,H,Banks
female,German,Petra,M,Koenig
male,"Japanese (Anglicized)",Mashuu,N,Nonaka
female,England/Wales,Emily,E,Haynes
female,Igbo,Onyebuchi,O,Madukwe
male,Italian,Salvo,L,Costa
male,Icelandic,Sighvatr,A,Jónmundsson
female,Dutch,Medine,J,"van Mourik"
male,Eritrean,Biniam,D,Tesfalem
female,Norwegian,Lisa,T,Hjelle
male,Eritrean,Tewelde,M,Ermias
female,Chinese,Chyou,A,Chin
female,Japanese,麗華,大,白方
female,Klingon,Mara,K,Martok
female,Australian,Lola,D,Osborne
female,Ninja,Zukuchichifu,,
male,Vietnamese,Kỷ,T,Lê
male,"Russian (Cyrillic)",Поликарп,Т,Юдин
female,Hispanic,Norberta,L,Alonso
female,Polish,Anastazja,K,Nowakowska
male,French,Henry,N,Perillard
male,"Chechen (Latin)",Ushurma,S,Aslakhanov
male,Australian,Cooper,K,Naylor
female,Vietnamese,Thìn,T,Quynh
female,Croatian,Brankica,B,Božić
female,Danish,Louise,S,Nilsson
male,England/Wales,Jordan,A,Kennedy
male,"Chinese (Traditional)",家綺,雅,郭
female,Hispanic,Cloris,A,Otero
female,Finnish,Katri,S,Lämsä
male,Hobbit,Columbus,C,Clayhanger
male,Norwegian,Sebastian,C,Gundersen
female,Chinese,Shuang,W,Han
male,Igbo,Chiekwugo,A,Ubanwa
female,Czech,Martina,M,Oračková
female,Persian,گلسا,ک,پاینده
male,Scottish,Joey,R,Findlay
female,Klingon,G'Gira,K,Solazarn
male,Czech,Tomáš,K,Šantora
female,Danish,Helena,V,Larsen
female,Arabic,Salma,I,Ghannam
male,Chinese,Chung,Y,Tuan
male,Norwegian,Jakob,A,Rogne
female,Polish,Ludmita,I,Walczak
male,Danish,Magnus,A,Klausen
female,Slovenian,Emily,M,Škrinjar
female,Icelandic,Fanney,H,Sigþórsdóttir
female,Scottish,Chanel,J,Young
male,"Japanese (Anglicized)",Kazumi,C,Kaneda
male,Czech,Jiří,S,Žďárský
male,Thai,จุ่น,ส,หิรัญมงคลวงศ์
female,Italian,Vanna,B,Toscani
female,England/Wales,Isabel,M,Marsh
female,Australian,Annabelle,J,Oliver
female,Italian,Filippa,C,Padovano
female,Klingon,Evan,K,Semparri
female,Croatian,Mihaela,D,Mikulić
female,Japanese,由美,翔,花木
male,Persian,کیانوش,ه,افغانی
female,Australian,Sienna,H,Cockett
female,Finnish,Henriikka,S,Nyyssönen
female,Finnish,Leea,V,Kauppinen
male,French,Arber,D,Lang
male,Hungarian,Alexander,H,Szakál
male,Italian,Espedito,E,Trentini
male,Arabic,Issam,A,Samaha
female,Scottish,Eilidh,B,Black
male,Australian,Noah,C,Wilkins
female,Finnish,Minna,S,Hietamäki
female,Dutch,Janina,B,"van Wieringen"
female,"Russian (Cyrillic)",Софья,М,Черкасова
female,Persian,گلناز,ب,براری
female,Eritrean,Aziza,T,Girma
male,French,Hamilton,L,Richer
male,Arabic,Hayyan,F,Aswad
female,Danish,Esther,N,Dahl
male,Thai,ชาญ,ส,วัชรปาณ
female,Polish,Ania,A,Kaczmarek
female,Finnish,Heidi,S,Pölönen
male,Hobbit,Reginard,B,Puddifoot
male,Slovenian,Aaron,S,Benedik
male,Finnish,Jaakko,I,Mustonen
male,Croatian,Bruno,Š,Kralj
female,Icelandic,Anna,L,Gísladóttir
female,Japanese,瞳,延,今給黎
male,"Japanese (Anglicized)",Ritsuo,M,Ooba
female,Croatian,Dušanka,S,Ivanec
female,"Chechen (Latin)",Zara,S,Akhtakhanov
female,Igbo,Ijeoma,C,Ukaegbunam
male,Hispanic,Bartolo,I,Cruz
female,Hobbit,Alfrida,T,Took-Took
male,"Japanese (Anglicized)",Uchuu,Y,Hamaguchi
male,Icelandic,Elín,J,Pálmason
female,Australian,Charlotte,S,Moir
male,Scottish,Tom,K,Milne
male,Norwegian,Sander,M,Nystad
male,Polish,Alojzy,C,Nowicki
female,England/Wales,Jessica,D,Humphries
male,"Japanese (Anglicized)",Gouki,K,Ueno
male,Greenland,Ole,J,Broberg
male,"Chechen (Latin)",Aslan,S,Desheriyev
male,"Chechen (Latin)",Buvaysar,K,Vizirov
male,Chinese,Cheng,G,Ma
male,Hispanic,Abelard,E,Jaramillo
female,Croatian,Sunčana,B,Hrvatin
male,England/Wales,Max,F,Quinn
male,German,René,J,Hartmann
male,"Russian (Cyrillic)",Ян,А,Пахло
male,Hungarian,Adojan,E,Sultész
male,"Japanese (Anglicized)",Kayato,H,Tominaga
male,German,Alexander,L,Weissmuller
male,Hobbit,Meneaduc,P,Noakes
female,Chinese,Park,C,Ts'ui
male,Chinese,Ho,Y,Wan
female,American,Vannessa,W,Rose
male,Persian,برزو,م,کلبعلی
male,American,Jack,L,Stodola
male,Polish,Paweł,K,Czarnecki
female,"Japanese (Anglicized)",An,K,Sahaku
female,Igbo,Nkolika,A,Okwukwe
female,Russian,Valeriya,H,Gerasimova
female,Slovenian,Delija,N,Čevriz
female,American,Christine,W,Smith
male,Russian,Isaiah,H,Repin
female,Czech,Michaela,P,Pořízková
female,Japanese,桜,雄,都留
male,Eritrean,Petros,S,Ali
female,"Russian (Cyrillic)",Анна,Б,Безру́кова
male,Igbo,Yobanna,A,Chidimma
female,Chinese,Feng,H,Ts'ai
female,"Russian (Cyrillic)",Нателла,И,Токарева
male,Finnish,Arto,L,Repo
male,Slovenian,Thomas,J,Gržinič
male,Eritrean,Asmara,H,Rezene
female,Scottish,Annabel,C,Watt
female,Polish,Dobrosława,R,Majewska
male,Scottish,Kaleb,L,Fraser
male,"Russian (Cyrillic)",Эльдар,Е,Богданов
male,Polish,Bogumił,C,Piotrowski
female,Japanese,葵,匠,大槻
male,Dutch,Donald,L,Gijsbers
female,Italian,Claudia,C,Piccio
male,Scottish,Aedan,L,McKenzie
male,Vietnamese,Ngộ,Q,Cao
male,French,Royce,F,Marchesseault
female,Arabic,Raja',L,Bazzi
female,Slovenian,"Tanja Tatjana",G,Škarabot
female,Dutch,Dini,M,Flinterman
female,Dutch,Dianne,G,Lahaije
male,French,Leal,O,Simard
male,Danish,Lasse,P,Jeppesen
female,Scottish,Lily-rose,C,King
female,Scottish,Helena,A,Kennedy
male,Scottish,Ollie,K,Ritchie
female,Klingon,Lukara,D,Konjah
female,Hungarian,Júlia,B,Majoros
female,Japanese,直子,進,吉江
male,Finnish,Lauri,R,Karttiala
male,Finnish,Manu,A,Koskinen
female,Igbo,Chinenye,O,Chidinma
male,Danish,Jakob,S,Lorenzen
female,Persian,مهتاب,م,خاکباز
female,England/Wales,Kiera,E,Robson
female,Japanese,凛,海,浜内
male,Greenland,Mikael,A,Lynge
male,Igbo,Kaodilinakachukwu,U,Chienezie
female,Slovenian,Lara,A,Dravinac
male,Finnish,Arttu,T,Hautala
male,"Chinese (Traditional)",仁富,宜,郭
male,"Chinese (Traditional)",嘉瑩,嘉,杜
female,Polish,Halina,G,Zielinska
male,"Russian (Cyrillic)",Лукас,К,Сухоруков
female,French,Lorraine,R,Henrichon
male,Igbo,Goliwe,O,Otitodilinna
female,Brazil,Aline,S,Almeida
female,Dutch,Astrid,F,Yigit
female,Arabic,'Abal,T,Dagher
female,Hispanic,Meg,O,Sarabia
male,Dutch,Ramiro,S,Tabak
male,German,Steffen,M,Koehler
male,Scottish,Brennan,A,Scott
male,Ninja,Jikashifu,,
female,Australian,Piper,J,Gurner
male,Russian,Mark,G,Belov
male,Hobbit,Prospero,M,Grubb
female,Greenland,Pipaluk,J,Mikaelsen
male,American,William,S,Bliss
female,Hispanic,Remedios,F,Espino
male,Scottish,Rudy,A,Hay
male,Igbo,Chiabuotu,C,Iweobiegbunam
male,Slovenian,Vilmos,P,Zorzini
male,Norwegian,David,E,Bjørgum
female,Danish,Stine,K,Overgaard
male,Russian,Leonid,S,Andreev
female,Croatian,Jasna,D,Stanić
female,Vietnamese,Một,T,La
female,Japanese,霞,大,熊崎
female,Italian,Alfreda,G,Cremonesi
male,Norwegian,Jens,E,Winger
female,Scottish,Aleksandra,T,King
male,Vietnamese,Cam,K,Ngô
female,Czech,Jana,J,Roubalová
female,Vietnamese,Như,T,Luong
female,Hungarian,Ernesztina,G,Kozma
female,Klingon,G'Mira,R,Shala
female,Swedish,Susanna,F,Nyberg
male,Igbo,Maduabuchim,C,Yobachukwu
male,England/Wales,William,C,Macdonald
female,Australian,Sienna,M,Jerrems
female,Klingon,Kalitta,K,Paswut
male,Dutch,Cian,I,Roodenburg
female,Croatian,Mira,V,Barišić
male,Hungarian,Gyurka,A,Rátz
male,Australian,Bailey,A,Manning
male,Australian,Archer,J,Anthon
male,Chinese,Lian,L,Jen
female,Czech,Božena,R,Šperlová
female,Dutch,Nevra,M,Gerlach
male,American,William,M,Eckert
male,Hobbit,Seredic,G,Smallburrow
female,Finnish,Noora,S,Kononen
male,Hobbit,Fulvus,P,Gardner
female,"Chinese (Traditional)",﻿德依,冠,彭
female,Slovenian,"Marija Silvestra",G,Falabella
male,Dutch,Kas,K,Hoefnagels
male,Ninja,Temotokatate,,
female,Persian,نازنین,م,رادان
female,Igbo,Adaoha,Y,Somadina
female,Hispanic,Zenobia,C,Baca
male,American,Anthony,L,Parks
male,Polish,Lubomir,F,Majewski
female,Polish,Jadzia,P,"Dąbrowski "
female,German,Uta,P,Glockner
female,French,Yvette,H,Guérette
male,Brazil,Tomás,M,Cardoso
female,American,Chelsea,B,Glasgow
female,"Chinese (Traditional)",晉唯,瑋,朱
female,American,Wendy,L,Edelstein
male,Chinese,Bao,Y,Lin
female,"Chinese (Traditional)",盈均,俊,鄧
male,England/Wales,Samuel,E,Patel
female,Arabic,Inaam,U,Haik
female,Danish,Jasmin,A,Vestergaard
female,"Russian (Cyrillic)",Ида,Т,Галкина
male,Vietnamese,Dõng,H,Lâm
female,Icelandic,Jórunn,S,Óladóttir
male,Scottish,Quinn,Y,Aitken
male,Norwegian,Tim,C,Leithe
female,Hobbit,Gerda,H,Noakes
female,Eritrean,Miniya,F,Hagos
female,American,Jessica,G,Brumfield
female,England/Wales,Maddison,F,Freeman
male,Persian,منوچهر,ی,کسایی
male,Dutch,Otte,E,Pothuizen
male,Norwegian,Fredrik,E,Andreassen
male,Persian,شاهرخ,گ,ذاکری
male,Italian,Gerolamo,R,Lorenzo
male,Finnish,Mikael,H,Heinilä
male,Polish,Łukasz,J,Olszewski
male,Russian,Stanislav,L,Korovin
female,Finnish,Sointu,T,Kuparinen
male,Italian,Lisandro,M,Barese
female,German,Anna,M,Hoover
female,American,Kristen,J,Kelson
female,Swedish,Hanan,J,Berg
female,Klingon,D'Lursa,A,Gomorrac
male,Hobbit,Nicol,R,Sandyman
male,Greenland,Jan,N,Sandgreen
female,American,Pamela,G,Stgermain
male,Arabic,Adib,A,Najjar
female,Brazil,Eduarda,L,Goncalves
female,"Chechen (Latin)",Ruket,K,Shervashidze
male,"Chinese (Traditional)",又綺,晉,鍾
female,Swedish,Clara,M,Björklund
female,"Japanese (Anglicized)",Kyoumi,T,Yajima
female,"Chechen (Latin)",Kamila,M,Barsukov
female,Hobbit,Daisy,I,Hornblower
female,"Chinese (Traditional)",瑋婷,昇,馬
female,Croatian,Radojka,K,Jelić
male,Vietnamese,Nhì,T,Phan
male,Chinese,Jin,X,Wang
female,Danish,Bente,A,Frandsen
female,Ninja,Rinkimirikutataku,,
male,"Russian (Cyrillic)",Давид,Ж,Озеров
female,Chinese,Zhen,L,Tseng
female,England/Wales,Chelsea,J,Douglas
male,Hungarian,Andor,R,Földes
female,Hobbit,Amalda,G,Chubb
female,Swedish,Vanessa,X,Danielsson
male,Hispanic,Tíquico,R,Sepúlveda
female,Persian,پری,ه,"وسمه چی"
male,German,Steffen,K,Schreiner
male,Hispanic,Boleslao,T,Cintrón
male,Thai,ขันท์ชัย,ส,เสมเสวก
female,Hispanic,Meulen,A,Collado
male,Australian,Jai,M,"St Ledger"
female,Slovenian,Altina,B,Logaj
female,Hispanic,Vanda,G,Echevarría
female,Czech,Dobromila,B,Vašková
male,Italian,Costanzo,O,Lettiere
female,Persian,آبان,پ,علایی
female,Swedish,Elle,Z,Nyberg
male,Russian,Benjamin,D,Abramovich
male,Vietnamese,Nguyện,H,Hà
female,Danish,Jasmin,A,Nygaard
male,Igbo,Ebelegbulam,A,Obiora
female,French,Sibyla,P,Lussier
female,Hobbit,Primrose,I,Sackville
male,Dutch,Clay,T,Kwakkenbos
female,Icelandic,Anita,B,Valtýsdóttir
male,Igbo,Iloabuchi,A,Emenike
female,Thai,สุปฐมา,ก,เจริญลอย
female,Slovenian,Aranka,J,Ševerkar
female,Hobbit,Diamanda,I,Roper
male,Thai,จิตติพงศ์,ส,สาวะถี
female,Hobbit,Cara,I,Hogpen
male,Igbo,Iheanacho,C,Chikelu
male,Arabic,Ridwan,M,Rahal
female,Greenland,Hanne,J,Isaksen
male,Icelandic,Úlfar,G,Bjarnason
male,American,Reginald,J,Macgregor
female,"Japanese (Anglicized)",Takiko,S,Kishi
male,Ninja,Chimotofu,,
male,Italian,Gianfranco,C,Fanucci
male,Arabic,Thamer,S,Seif
female,Hispanic,Nominanda,E,Preciado
male,French,Aymon,C,Lépicier
female,Swedish,Sandy,O,Lundgren
female,Greenland,Else,M,Rasmussen
male,Slovenian,Tino,D,Zgazivoda
male,Icelandic,Valdimar,E,Guðbrandsson
female,"Russian (Cyrillic)",Милана,Я,Блинова
female,Italian,Luciana,M,Calabresi
male,Scottish,Brandon,B,Duncan
male,Arabic,Yahya,S,Tannous
male,Russian,Vladlen,V,Golovanov
male,Dutch,Morten,O,Valentijn
female,Russian,Olga,T,Nikitina
male,Polish,Eligiusz,W,Szczepański
female,Japanese,重子,三,谷脇
female,Klingon,R'Rali,K,Khemara
male,American,Paul,D,Trottier
male,Klingon,Da'Da,A,VamPyr
male,Chinese,Ming,L,P'an
female,England/Wales,Skye,Z,Thompson
female,Finnish,Kirsti,T,Ylihärsilä
male,Igbo,Obioma,A,Nkemdirim
