TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom,Census 2010 Tracts,Neighborhoods,Zip Codes,Counties
364233,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AE82439,2004,BERCEDES B,E330,GRAY,,05142019,1228,"(41.7834045923357, -72.6648608703173)",11,15,18498,1041
363398,,,860-216-5474,CT,130YRX,2013,BMW,328XI,BLACK,,04202019,2224,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363927,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2000,ACURA,INTEGRA,GREEN,,05052019,0104,"(41.7500588437576, -72.6646502298773)",22,4,18494,1041
364156,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AB96981,2014,MAZDA,CX5 GRND T,BLUE,,05112019,2046,"(41.7784174079564, -72.6763949380187)",12,12,18498,1041
363587,,,860-246-7616,,,2002,HONDA,ACCORD,BLACK,,04252019,1615,"(41.7771637945421, -72.6754690642662)",12,12,18498,1041
364096,,,860-293-2442,NJ,C97KXF,2019,VOLKSWAGEN,JETTA,GRAY,,05102019,0037,"(41.765864655394, -72.7076804635541)",35,14,15051,1041
363630,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,0ARPL1,2003,MITS,GALANT,GRY,,04272019,0329,"(41.7553380197818, -72.6870927915247)",25,9,15052,1041
363441,,,860-246-7616,CT,AD57397,2016,NISSAN,ALTIMA,GRAY,,04222019,1613,"(41.7613984736691, -72.7086186108611)",35,14,15052,1041
363422,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AT37128,2002,SUBARU,IMPREZA,GREEN,,04222019,0016,"(41.7906747293462, -72.6814549436181)",16,16,18493,1041
364318,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AH22915,2017,TOYOTA,COROLLA,WHITE,,05162019,1012,"(41.7481546441247, -72.6947066694449)",39,5,15052,1041
363397,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AA31321,2008,BMW,X3,SILVER,,04202019,2224,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363307,,,860-246-7616,CT,AM98868,2016,HYUNDAI,SONATA,WHITE,,04182019,1110,"(41.7748420521901, -72.6949882839887)",5,11,15051,1041
364260,,,860-296-8588,CT,5AUSF5,2007,HONDA,ACCORD,RED,,05152019,0059,"(41.7680547224654, -72.703129707777)",27,11,15051,1041
364361,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,HONDA,ACCORD,RED,,05172019,0453,"(41.7571835784791, -72.7056221356163)",36,8,15052,1041
364064,,,860-296-2826,CT,AJ41637,2005,TOYOTA,CAMRY,GREEN,,05092019,0231,"(41.7878899538227, -72.6740837363793)",14,16,18498,1041
363861,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AN50025,2011,BMW,328XI,BLUE,,05032019,1116,"(41.7868985442317, -72.6737189719105)",4,16,18498,1041
363865,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,103UXF,2003,NISSAN,ALTIMA,BROWN,,05032019,1149,"(41.7492625411434, -72.6754901352158)",7,3,18494,1041
363500,,,860-947-3062,CT,AT53607,2003,NISSAN,ALTIMA,RED,,04232019,2304,"(41.7719117648201, -72.6930259271025)",28,11,15051,1041
364074,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AJ04555,2008,TOYOTA,CAMRY,GRY,,05092019,1123,"(41.7632078935683, -72.6842251611566)",19,10,15052,1041
363924,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AT36307,2002,ACURA,RSX,SILVER,,05052019,0049,"(41.750530044108, -72.664093439717)",9,7,18494,1041
363399,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,CHEVROLET,IMPALA,GRAY,,04202019,2233,"(41.7842707814351, -72.6710211262858)",12,12,18498,1041
363989,,,860-296-2826,CT,AH76068,2013,HONDA,FIT,GRAY,,05062019,2357,"(41.7648308435522, -72.71361378133)",2,14,15051,1041
363801,,,860-293-2442,CT,AN52129,2015,NISSAN,ALTIMA,WHITE,,05022019,0537,"(41.7566995189428, -72.6669148496372)",9,7,15052,1041
363797,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,GA,24983290,2015,VOLKSWAGEN,PASSAT,SILVER,,05022019,0152,"(41.7400573858821, -72.7001849184239)",37,5,15052,1041
364162,,,860-296-1518,,,2004,TOYOTA,MATRIX,GRAY,,05112019,0230,"(41.7934246595091, -72.6669571340677)",4,16,18498,1041
363636,,,860-246-7616,CT,8AJRB7,2000,ACURA,INTEGRA,GRAY,,04272019,0450,"(41.7712835493025, -72.6963030422397)",28,11,15051,1041
363770,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,TOYT,AVALON,SILVER,,05012019,1133,"(41.7664978332944, -72.6797834212518)",19,10,15052,1041
364057,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,675YEK,2010,HONDA,ACCORD,BLK,,05082019,2349,"(41.7978899803754, -72.6653512020748)",4,16,18498,1041
363278,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2001,ACURA,3.2 TL,GRAY,,04172019,1509,"(41.7577887920552, -72.7063687531305)",34,8,15052,1041
363420,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AT03009,2000,CHEVR,CAVALIER,BLU,,04212019,2312,"(41.7610790135176, -72.7023646132319)",35,14,15052,1041
363627,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,846ZWM,2014,FORD,FOCUS,BLUE,,04272019,0048,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363836,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2006,NISSAN,MAXIMA,GREEN,,05022019,2249,"(41.7442744658054, -72.6831140252076)",24,3,18494,1041
363800,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2003,CHEVY,S10,BLUE,,05022019,0512,"(41.7408994727078, -72.6863814736697)",23,3,18494,1041
363421,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AR97391,2003,INFINITI,G35,GRAY,,04222019,0016,"(41.7906747293462, -72.6814549436181)",16,16,18493,1041
364005,,,860-296-8588,,,2003,HONDA,ACCORD,GRAY,,05072019,1404,"(41.7669913350843, -72.6969098506816)",27,11,15051,1041
363690,,,860-293-2442,CT,289YPD,2004,ACURA,MDX,TAN,,04292019,0044,"(41.7573243774566, -72.6803171643618)",8,6,15052,1041
364094,,,860-293-2442,CT,AP70446,2018,TOYOTA,RAV 4,WHITE,,05092019,2353,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363428,,,860-296-5382,CT,1AKJK2,2002,NISSA,ALTIMA,BLACK,,04222019,0925,"(41.766491340676, -72.7106243127497)",35,14,15051,1041
363741,,,860-335-8325,CT,9AHJS6,2014,TOYOTA,COR L,BLUE,,04302019,1226,"(41.7805808713466, -72.6736826865189)",12,12,18498,1041
363715,,,860-246-7616,CT,AB55263,2012,INFINITI,G37,GRAY,,04302019,0200,"(41.8006137013404, -72.7174254161015)",,,18495,1041
364336,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AP40537,2008,HONDA,ACCORD,RED,,05162019,1655,"(41.7817111532544, -72.6859206228103)",15,13,18493,1041
363545,,,860-216-5474,CT,AP08352,2013,FORD,FOCUS,BLUE,,04252019,0150,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364157,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM79190,2001,NISSAN,MAXIMA,GRAY,,05112019,2057,"(41.7708486996458, -72.6770489108698)",19,10,15050,1041
363694,,,860-293-2442,CT,00JZVK,1996,PLYMOUTH,VOYAGER,BROWN,,04292019,0530,"(41.7727115562918, -72.693285360195)",28,11,15051,1041
364345,,,860-947-3062,MA,6AWP30,1999,HONDA,ODESSEY,YELLOW,,05162019,2217,"(41.7602004436097, -72.6746530045748)",10,10,15052,1041
363395,,,860-293-2442,CT,219XAH,2001,HONDA,CIVIC,GRAY,,04202019,2156,"(41.752281156366, -72.6941498331355)",39,5,15052,1041
364244,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,C141858,2015,FORD,TRANSIT,WHITE,,05142019,1758,"(41.7869579501611, -72.6558532546898)",11,15,18498,1041
363601,,,860-236-2602,CT,AR29149,2011,FORD,EDGE,WHITE,,04252019,2317,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363819,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,9AVWN1,2012,CHRYSLER,200,WHITE,,05022019,1628,"(41.7348295534734, -72.7112607300758)",3,1,15052,1041
363326,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AA46945,2001,CHEVY,PRIZM,SILVER,,04182019,1938,"(41.7768198837609, -72.6916090192343)",5,13,18493,1041
363455,,,860-296-5382,CT,AT95181,2003,HONDA,CIVIC,RED,,04232019,0036,"(41.7735436016706, -72.691751456657)",5,11,15051,1041
364028,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,GMC,ENVOY,BLACK,,05082019,0105,"(41.7840564468677, -72.686233840605)",16,16,18493,1041
363292,,,860-216-5474,CT,AK35404,2008,DODGE,GRAND CARA,BLUE,,04182019,0206,"(41.7541812619456, -72.6831701840886)",25,9,15052,1041
364315,,,860-293-2442,CT,AT30660,1997,HONDA,ACCORD,BLACK,,05162019,0940,"(41.7582036026925, -72.6817162219209)",19,6,15052,1041
364069,,,860-296-2826,CT,AP40871,2003,ACURA,3.2 TL,TAN,,05092019,0601,"(41.7814705351183, -72.6853728353161)",18,12,18493,1041
363385,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2006,MITSUBISHI,GALANT,GRAY,,04202019,1553,"(41.7721810440018, -72.6726977307536)",19,10,18498,1041
364139,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH36203,2010,DODGE,JOURNEY,GLD,,05112019,1238,"(41.7863911564578, -72.6825002574252)",13,16,18493,1041
363669,,,860-246-7616,CT,AD36263,2015,ACURA,TLX,BROWN,,04282019,0039,"(41.7676388620509, -72.6832005568985)",5,10,15051,1041
363877,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AP43634,2002,HONDA,CRV,BLUE,,05032019,1650,"(41.7422451728145, -72.6847813297444)",24,3,18494,1041
363940,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AN76379,2018,HYUNDAI,SEL,BLACK,,05052019,0346,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
364204,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,761KDD,2006,CHRYSLER,PACIFICA,BLUE,,05132019,1144,"(41.8012679150677, -72.6945560405949)",32,17,18493,1041
364155,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AJ62679,2007,MAZDA,CX7,WHITE,,05112019,2041,"(41.7778896840482, -72.6855875450252)",18,12,18498,1041
363329,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2005,HONDA,ACCORD,BLK,,04182019,2058,"(41.7441116435992, -72.6883423208805)",23,3,18494,1041
363560,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AH37959,2016,SUBARU,FORESTER,GRAY,,04252019,1005,"(41.7941703165367, -72.6646230735176)",4,16,18498,1041
364049,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AP24679,2013,HONDA,ACCORD,SILVER,,05082019,2234,"(41.739457591176, -72.6973456777018)",37,5,15052,1041
364291,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,719ZWA,2004,NISSAN,ALTIMA,BROWN,,05152019,2058,"(41.7883822303998, -72.6729094856016)",14,16,18498,1041
364010,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,MI,DXG8962,2010,NISS,SENTRA,GRY,,05072019,1659,"(41.762639022624, -72.6700946532066)",19,10,15050,1041
363418,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AD23118,2005,ACURA,TL,MAR,,04212019,2232,"(41.7782283628002, -72.6891456337104)",29,13,18493,1041
364352,,,860-296-2826,CT,AR35615,2014,CHRYSLER,200 TOURIN,BLACK,,05172019,0058,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363929,,,860-296-5382,FL,KPMS18,2016,LEXUS,ES350,WHITE,,05052019,0126,"(41.7967527535189, -72.6627171197027)",4,16,18498,1041
364209,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,RI,RT945,2017,HONDA,ACCORD,WHI,,05132019,1647,"(41.7875899211265, -72.701709372543)",33,17,18493,1041
364329,,,860-296-2826,CT,AN05813,2015,DODGE,DART,RED,,05162019,1117,"(41.7582036026925, -72.6817162219209)",19,6,15052,1041
364211,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AA48259,2016,HYUNDAI,SONATA,BLK,,05132019,1651,"(41.7528139827624, -72.6832158612731)",24,3,15052,1041
363341,,,860-296-2826,CT,AM27445,2003,MAZDA,6,SILVER,,04192019,0310,"(41.7801177463986, -72.6976519029441)",30,13,18493,1041
363872,,,860-296-5382,,,2009,NISSAN,MAXIMA,BLUE,,05032019,1415,"(41.7466316075332, -72.6756425445613)",6,3,18494,1041
364253,,,860-296-2826,CT,AM78153,2002,HONDA,ACCORD,TAN,,05142019,2026,"(41.7712763963602, -72.6901816333271)",28,11,15051,1041
363489,,,860-296-9663,CT,AP62435,2004,FORD,EXPLORER,BLUE,,04232019,1947,"(41.77313001906, -72.6932573188189)",28,11,15051,1041
363521,,,860-236-2602,NY,JBD2632,2019,NISSAN,VERSA,SILVER,,04242019,1228,"(41.7680547224654, -72.703129707777)",27,11,15051,1041
363419,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AP82504,2003,FORD,TAURUS,BLK,,04212019,2312,"(41.7610790135176, -72.7023646132319)",35,14,15052,1041
364040,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,1AUAK5,2015,GMC,TERRAIN,BLACK,,05082019,1609,"(41.775561374894, -72.6916942885782)",5,11,15051,1041
363805,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1999,SATURN,SC2,GRAY,,05022019,0937,"(41.7697645686839, -72.6999128644094)",27,11,15051,1041
363794,,,860-296-9663,CT,AK23168,2014,VOLKSWAGEN,PASSAT S,BLUE,,05022019,0059,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363975,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AN28278,2016,CADILAC,SRX,WHITE,,05062019,0904,"(41.7694909109272, -72.6753560436471)",19,10,15050,1041
363362,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,989YHX,2005,ACURA,RL,WHITE,,04192019,2206,"(41.7609258656543, -72.7040355474468)",35,8,15052,1041
364333,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2014,HONDA,CIVIC,BLACK,,05162019,1330,"(41.7505591644734, -72.6976536829296)",39,5,15052,1041
363723,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2000,NISS,ALTIMA,BROWN,,04302019,0436,"(41.7368780831631, -72.6755707730439)",20,2,18494,1041
363433,,,860-296-8588,CT,226ZJR,2003,MAZDA,MAZDA6S,BLUE,,04222019,1303,"(41.7577363109653, -72.7101924887869)",36,8,15052,1041
363558,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2004,KIA,SPORTAGE,BLK,,04252019,0945,"(41.800592678372, -72.6884821365303)",,16,13807,1041
363435,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AL43023,2002,VOLKS,PASSAT,BLK,,04222019,1329,"(41.7763423813287, -72.6804516608757)",18,12,18498,1041
364137,,,860-296-5382,CT,879NTV,1996,ACURA,TL,GREEN,,05112019,0912,"(41.7688325098416, -72.7003563471851)",27,11,15051,1041
363415,,,860-293-2442,CT,514XEG,2009,PONTIAC,G5,GRAY,,04212019,0413,"(41.7666483753919, -72.7094343349686)",35,14,15051,1041
364029,,,860-296-8588,CT,920XWR,2010,HONDA,ACCORD,GRAY,,05082019,0210,"(41.7527962526156, -72.6746118274301)",7,6,18494,1041
364108,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AL05400,2003,TOYOTA,CAMRY,GRAY,,05102019,1115,"(41.7629910225092, -72.6867674510402)",40,9,15052,1041
363616,D & L TOWING,181 PANE RD. NEWINGTON CT. 06111,860-677-7771,,,1998,HONDA,ACCORD,GREEN,,04262019,1645,"(41.7407930559977, -72.674786241718)",21,2,18494,1041
364257,,,203-315-9207,CT,AN67628,2004,HONDA,CIVIC,,,05152019,0017,"(41.7447179073531, -72.683290606054)",24,3,18494,1041
363788,,,860-296-2826,CT,AT82395,2019,NISSAN,ALTIMA,RED,,05012019,2042,"(41.7726646204316, -72.6905843938804)",28,11,15051,1041
363338,,,860-296-2826,NJ,Z8GRM,2013,HONDA,CIVIC,SILVER,,04192019,0144,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364283,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2006,FORD,TAURUS,SILVER,,05152019,1349,"(41.7878536691816, -72.6823658627195)",16,16,18493,1041
364023,,,860-246-7616,NY,217RN,2019,JEEP,COMPASS,GRAY,,05072019,2309,"(41.7797051411278, -72.6847712349064)",18,12,18498,1041
363639,,,860-246-7616,CT,AK97423,2004,LEXUS,ES330,GRAY,,04272019,0711,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363795,,,860-296-9663,MA,8TL476,2018,HONDA,ACCORD,GRAY,,05022019,0104,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363966,,,860-296-5382,CT,AR38001,2009,SUBARU,FORESTER,RED,,05062019,0243,"(41.757646833148, -72.6791271001559)",8,6,15052,1041
363722,,,860-296-2826,CT,AC59712,2007,TOYOTA,CAMRY,RED,,04302019,0426,"(41.742025020162, -72.676942380056)",21,2,18494,1041
364355,,,860-296-2826,MA,47X920,2019,TOYOTA,HIGHLANDER,BLUE,,05172019,0144,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363866,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH78326,2004,FORD,ESCAPE,RED,,05032019,1156,"(41.7588045287007, -72.6819535353533)",19,6,15052,1041
363821,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2006,INFINITI,M35,BLUE,,05022019,1838,"(41.7440984964965, -72.6870145552954)",24,3,18494,1041
363893,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AN02606,2012,MAZDA,6,GRAY,,05042019,0340,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364140,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2005,HONDA,ACCORD,GRY,,05112019,1242,"(41.78271953753, -72.6971792611654)",30,13,18493,1041
364087,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CA,CGL6946,2019,NISSAN,ROGUE,ORANGE,,05092019,2116,"(41.7679525752798, -72.6811912287418)",19,10,15050,1041
363906,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AM16356,2000,JEEP,CHEROKEE,BROWN,,05042019,1446,"(41.7724337404748, -72.6780371425476)",19,10,15050,1041
363387,,,860-296-8588,,,2001,CHEVROLET,BLAZER,BLUE,,04202019,1914,"(41.7711704188972, -72.6936575384194)",28,11,15051,1041
363944,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,3AHKB7,2011,HONDA,ACCORD,GRAY,,05052019,1003,"(41.7428685133537, -72.6808195724663)",6,3,18494,1041
364213,,,860-236-2602,CT,AD25958,2005,HONDA,PILOT,GRAY,,05142019,0007,"(41.7865262692043, -72.6732770763674)",12,12,18498,1041
363342,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2005,NISSAN,SENTRA,TAN,,04192019,1152,"(41.7410377542951, -72.6825761516941)",20,2,18494,1041
363709,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2000,CADILLAC,SEVILLE,BLACK,,04292019,2115,"(41.7567741936144, -72.6751107404079)",10,7,15052,1041
363754,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AL26445,2009,HYUDAI,SONATA,BLACK,,04302019,1706,"(41.7438852942479, -72.6767909050751)",6,3,18494,1041
364027,,,860-296-2826,CT,C100587,2009,DODGE,RAM 1500,WHITE,,05082019,0050,"(41.7731997414667, -72.6918237197979)",5,11,15051,1041
363295,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1997,LEXUS,ES 300,WHITE,,04182019,0251,"(41.7475779751559, -72.6855554932839)",24,3,15052,1041
363930,,,860-296-5382,NJ,DUN65,2011,BMW,S35,WHITE,,05052019,0139,"(41.7967527535189, -72.6627171197027)",4,16,18498,1041
363557,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,824DGL,2007,TOYOTA,RAV4,BLK,,04252019,0941,"(41.800592678372, -72.6884821365303)",,16,13807,1041
364115,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2006,CHEVROLET,EQUINOX,MAROON,,05102019,1450,"(41.7692807888355, -72.6905448143775)",28,11,15051,1041
363506,,,860-236-2602,CT,AM70246,2012,INFINITI,M37,GRAY,,04242019,0400,"(41.7560738826049, -72.6749787491365)",10,7,15052,1041
363298,,,860-947-3062,NJ,C86EVK,2005,FORD,FREESTYLE,BLACK,,04182019,0543,"(41.7672722267651, -72.7046190250509)",35,14,15051,1041
363871,,,860-296-5382,NA,NA,2004,BMW,325XI,BLACK,,05032019,1359,"(41.7458487936474, -72.682857900576)",6,3,18494,1041
363849,,,860-296-1518,RI,ZT543,2019,TOYOTA,CAMRY,BLUE,,05032019,0258,"(41.766491340676, -72.7106243127497)",35,14,15051,1041
363698,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2000,HONDA,ACCORD,TAN,,04292019,1254,"(41.7350873612309, -72.685111055758)",20,2,18494,1041
363349,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AB73162,1997,NISSAN,MAXIMA,BLACK,,04192019,1539,"(41.7523154675847, -72.687123110414)",24,3,15052,1041
364036,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AP16216,2009,TOYOTA,CAMRY,GRAY,,05082019,1115,"(41.7639956692386, -72.688500462431)",5,9,15052,1041
363979,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT62663,2011,HYUNDAI,SONATA,SILVER,,05062019,1338,"(41.7674875590699, -72.694828505603)",27,11,15051,1041
363806,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,NISSAN,ALTIMA,WHITE,,05022019,1011,"(41.7580758441736, -72.6828839477908)",40,9,15052,1041
363774,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,AC,AK00308,2015,CADI,XTS,WHITE,,05012019,1216,"(41.7436252175539, -72.6719282479899)",22,2,18494,1041
363583,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2000,FORD,EXPEDITION,BLUE,,04252019,1231,"(41.7562599613516, -72.6826636125002)",25,9,15052,1041
363758,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2009,HYUND,SONATA,BLU,,04302019,1900,"(41.8057722871312, -72.6958313827561)",32,17,18493,1041
363960,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AT53659,2007,TOYOTA,COROLLA,GRY,,05062019,0101,"(41.7349632624481, -72.6746713200966)",21,2,18494,1041
363664,,,860-296-1518,NY,HWY2226,2011,HYUNDAI,SONATA,WHITE,,04272019,2221,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363411,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AR37105,2005,ACURA,TI,GREEN,,04212019,0200,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363348,,,860-296-9663,,,1997,MERCEDEZ B,S500,BLACK,,04192019,1614,"(41.7911609612742, -72.6839679701777)",16,16,18493,1041
364070,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AH93831,2011,BUICK,ENCLAVE,RED,,05092019,0607,"(41.7592149567534, -72.7049107124722)",34,8,15052,1041
363590,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2006,INFINITI,G35,GRAY,,04252019,1733,"(41.8015935151931, -72.6998549832924)",32,17,18493,1041
363480,,,860-296-2826,,,2003,JEEP,LIBERTY,BURGUNDY,,04232019,1527,"(41.7566368683756, -72.7061758590837)",36,8,15052,1041
363492,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AH58036,2010,NISSAN,MAXIMA,GRY,,04232019,1958,"(41.7768198837609, -72.6916090192343)",5,13,18493,1041
