ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
GWEC LEASING CORP.,true,true,BIC-2115,R00285,93612PA,1XKDDB0X84J061891,Roll-off Truck,Kenworth,T800,2004,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4074,
GWEC LEASING CORP.,true,true,BIC-2115,R00283,93611PA,1XKDDB0X64J061890,Tractor,Kenworth,T800,2004,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,6459,
GWEC LEASING CORP.,true,true,BIC-2115,R-7460,60138JY,1M2P296C5TM027654,Rear End Loader,Mack,600 RD600,1996,MACK,275,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15000,
GWEC LEASING CORP.,true,true,BIC-2115,R00282,17236PC,1NKDXBEX89J233564,Roll-off Truck,Kenworth,T800,2009,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
GWEC LEASING CORP.,true,true,BIC-2115,R03604,31525PC,1XKDD40X5DJ341652,Tractor,Kenworth,T800,2013,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
GWEC LEASING CORP.,true,true,BIC-2115,R00284,47792PC,1NKDLUEX36J124092,Roll-off Truck,Kenworth,T800,2006,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3143,
H & A TRANSPORT LIMITED LIABILITY COMPANY,true,false,BIC-475273,R08285,AU548H,1NKDX4TXXKJ239516,Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
H & A TRANSPORT LIMITED LIABILITY COMPANY,true,false,BIC-475273,R08286,AU322P,3BKDTX4TX0F286794,Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
H & A TRANSPORT LIMITED LIABILITY COMPANY,true,false,BIC-475273,R05027,AP552Y,1NKDX4TX7EJ415099,,,,2014,,,,,,,,,
H & A TRANSPORT LIMITED LIABILITY COMPANY,true,false,BIC-475273,R07507,AU857D,1NPCX4TX4JD468681,Truck,Peterbilt,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
H & A TRANSPORT LIMITED LIABILITY COMPANY,true,false,BIC-475273,R05392,AS876W,3BKDX4TX3GF114833,,,,2016,,,,,,,,,
"H & M ENVIRONMENTAL, INC.",true,false,BIC-2306,R07210,23153TC,1XKWD40X0JJ201707,Tractor,Kenworth,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
"H & M ENVIRONMENTAL, INC.",true,false,BIC-2306,R05664,23151TC,1XPXD40X8GD349089,,,,2016,CUMMINS,,,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,
"H & M ENVIRONMENTAL, INC.",true,false,BIC-2306,R05450,19100TC,1XKWD40X0GJ116617,,Kenworth,,2016,CUMMINS,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,
"H & M ENVIRONMENTAL, INC.",true,false,BIC-2306,R07036,26704TC,1XPXD40C5JD42778,Tractor,Peterbilt,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
"H & M ENVIRONMENTAL, INC.",true,false,BIC-2306,R06722,19478TC,1XPXD40X2JD457201,,Peterbilt,,2018,CUMMINS,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,
"H & M ENVIRONMENTAL, INC.",true,false,BIC-2306,R07844,23191TC,1XPXD40X1JD467931,Tractor,Peterbilt,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
H & M TRUCKING LIMITED LIABILITY COMPANY,true,false,BIC-487293,R05835,AT640D,3BKDX4TX9GF102301,Truck,Kenworth,,2016,,,Diesel,"33,001 lbs. or greater",,,,,
"H. P. N. CONSTRUCTION, CORP.",true,true,BIC-4396,R02976,90510MC,1FDWF36515EB79832,Dump Truck,Ford,F350 SUPER DUTY,2005,FORD,342,Gas,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"H.L. GENERAL CONTRACTORS, INC.",true,false,BIC-573,R02217,65452JC,1GTN1TEA5BZ360272,,GMC,SIERRA C1500,2011,,,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",,,,
"H.L. GENERAL CONTRACTORS, INC.",true,false,BIC-573,R-9429,52019JX,1GDJ6C1386F434875,,GMC,C6500 C6C042,2006,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
HALES TRUCKING CORP,true,false,BIC-483570,R06199,AT665J,1NKDX4TXXHJ156970,Truck,Kenworth,,2017,,,Diesel,"33,001 lbs. or greater",,,,,
HALES TRUCKING CORP,true,false,BIC-483570,R08251,AU106P,3BKDX4TX5KF257873,,,,2019,,,,,,,,,
HALES TRUCKING CORP,true,false,BIC-483570,R07408,AU491C,1NKDX4TXXJJ197671,Truck,Kenworth,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
HALES TRUCKING CORP,true,false,BIC-483570,R06205,AS929G,1NKZX4TX6FJ468612,Truck,Kenworth,,2017,,,Diesel,"33,001 lbs. or greater",,,,,
HAMILTON LANDSCAPE GARDENS & SUPPLY INC.,true,true,BIC-1271,R07037,85938MH,1HTMMAAL09H048281,Dump Truck,International,Durastar,2009,INTERNATIONAL,220,Diesel,"16,001 - 19,500 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
HAMILTON LANDSCAPE GARDENS & SUPPLY INC.,true,true,BIC-1271,R03109,79948ME,3FDNX65212MA29646,Dump Truck,Ford,F650 SUPER DUTY,2002,CATERPILLER,210,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,15000,
"HANDYMAN LANDSCAPING CO., INC.",true,false,BIC-3473,R07616,14328JU,1GBJC34DX6E170165,,Chevrolet,,2006,,,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
"HANDYMAN LANDSCAPING CO., INC.",true,false,BIC-3473,R-8576,53183JT,1FDAF56F41EC40695,,Ford,F550 SUPER DUTY,2001,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
HARD ROCK CONSTRUCTION CORP.,true,false,BIC-497082,R08139,29702ML,1FD0X5HT7CEB55736,Pickup,Ford,,2012,,,Diesel,"19,501 - 26,000 lbs.",,,,,
"HARDER SERVICES, INC.",true,false,BIC-4464,R03429,75813JW,1HTMMAAL07H437757,,International,,2007,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
"HARDER SERVICES, INC.",true,false,BIC-4464,R03431,74388MB,3FRWF7FC2BV591769,,Ford,F750 SUPER DUTY,2011,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
"HARDER SERVICES, INC.",true,false,BIC-4464,R03432,62092MC,1FD0W5GT6CEB68854,,Ford,F550 SUPER DUTY,2012,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
"HARDER SERVICES, INC.",true,false,BIC-4464,R03430,18691JY,1GC4CVBG6AF139371,,Chevrolet,,2010,,,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",,,,
"HARDER SERVICES, INC.",true,false,BIC-4464,R03428,96113JE,1FDAF56F02EC19375,,Ford,F550 SUPER DUTY,2002,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
HARLEM VALLEY CORPORATION,true,true,BIC-485168,R05660,87140MH,5PVNV8JL3G4S50365,Roll-off Truck,Hino,Conventional,2016,HINO MOTORS,260,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Financed,,
HARLEM VALLEY CORPORATION,true,true,BIC-485168,R04751,22481MG,1FDXF46F12ED51825,Pickup,Ford,F450 SUPER DUTY,2002,FORD,275,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
"HARRIS WATER MAIN & SEWER CONTRACTORS, INC.",true,false,BIC-485863,R05085,18743MG,1M2P267C31M061926,,Mack,600 RD600,2001,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"HARRIS WATER MAIN & SEWER CONTRACTORS, INC.",true,false,BIC-485863,R05086,67867MC,1M2AD62C31M011728,,Mack,700 CL700,2001,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"HARRIS WATER MAIN & SEWER CONTRACTORS, INC.",true,false,BIC-485863,R05084,36634ME,1M2P267C1XM043434,,Mack,600 RD600,1999,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
HARRY DEMOLITION CORP.,true,false,BIC-493357,R07471,56037MJ,JNAMC50HX5AF50101,Dump Truck,Acura,,2005,,,Diesel,"33,001 lbs. or greater",,,,,
HARRY DEMOLITION CORP.,true,false,BIC-493357,R07803,98884MK,1M2P286C5SM023080,Dump Truck,Mack,,1995,,,Diesel,"33,001 lbs. or greater",,,,,
HARVEY LANDSCAPING CORP.,true,false,BIC-487019 | BIC-3842,R05122,33552KA,1GBJK34R1XF011514,,Chevrolet,,1999,,,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",,,,
HAULERS INC. NY,true,true,BIC-2094,R-9191,53616PC,1M2P271C2XM046387,Dump Truck,Mack,600 RD600,1999,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,19000,
HAULERS INC. NY,true,true,BIC-2094,R-9190,90845PA,1M2P271C2YM053440,Dump Truck,Mack,600 RD600,2000,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,19000,
HAULERS INC. NY,true,true,BIC-2094,R03688,67603PA,1M2AM13C83M006321,Dump Truck,Mack,Mac,2003,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15000,
HCM TRUCKING CORP.,true,true,BIC-4565,R04513,32687MB,1M2B156CXFA003281,Dump Truck,Mack,800 DM800,1985,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,12000,
HECTOR & O'DHARA WOODLEY,true,true,BIC-491425,R06998,24359MK,1GCEG15XX41159850,Van,Chevrolet,EXPRESS,2004,CHEVROLET,275,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
HECTOR & O'DHARA WOODLEY,true,true,BIC-491425,R06658,59344MK,1GDJG31R811218208,Van,GMC,SAVANA,2001,GMC,255,Gas,"6,001 - 10,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
HECTOR A RIVERA AND EDRIC J RIVERA,true,false,BIC-486872,R05010,73371MG,1FTSX21595EA72075,,Ford,F250 SUPER DUTY,2005,,,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",,,,
HECTOR JUAREZ,true,false,BIC-4100,R01555,35015MA,JL6AAE1S88K013178,,Mitsubishi,,2008,,,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
HECTOR WUG,true,true,BIC-4525,R03233,21929MD,1GBJG31U841186717,Box Truck,Chevrolet,Express 3500,2004,CHEVROLET,750,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
HERBERTH R. ARGUETA,true,false,BIC-3517,R03498,51737ML,JW6CPH1S13L00052,,,,,,,,,,,,,
HERBETH A. OSEGUEDA,true,true,BIC-3407,R-8118,42396JW,JALE5B16757901322,Dump Truck,Isuzu,izuzu,2005,ISUZU,720,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Owned,4000,
"HERMAN SERVICES,  INC.",true,true,BIC-3618,R03335,87558KA,JL6BEC1S25K006641,Dump Truck,Mitsubishi,Dump,2005,MITSUBISHI,4.9,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
"HERMAN SERVICES,  INC.",true,true,BIC-3618,R02717,45071KA,1GCHK24U73E121038,Dump Truck,Chevrolet,Pick Up,2003,CHEVROLET,6,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
"HERMAN SERVICES,  INC.",true,true,BIC-3618,R-9983,45117KA,1GCEK14T03Z231989,Dump Truck,Chevrolet,Pick Up,2003,CHEVROLET,5.3,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
"HERMAN SERVICES,  INC.",true,true,BIC-3618,R05208,45116KA,JNAUZ51J17A452087,Delivery,Nissan-UD,DEL,2007,NISSAN,175,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7218,47070JW,4V5SC2JF6YN520555,Roll-off Truck,Volvo,ACL64B,2000,CUMMINS,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,12691,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7219,47068JW,4V5KC9GF54N353969,Roll-off Truck,Volvo,VHD64B,2004,VOLVO,365,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,11270,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7217,92791JV,1M3AG13K65M001020,Roll-off Truck,Mack,700 CV700,2005,MACK,427,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10355,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7215,92790JV,1M2K189C05M027003,Rear End Loader,Mack,600 MR600,2005,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,18585,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L10032,70801ME,1M2AX04C0EM020796,Rear End Loader,Mack,GU713,2014,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L10063,94306ME,1M2AX04C0FM023697,Roll-off Truck,Mack,GU713,2015,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7216,57696JT,1M3P114K71M002245,Roll-off Truck,Mack,600 RD600,2001,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4189,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7384,54206JZ,1M2AV02C39M003893,Rear End Loader,Mack,600 MRU613,2009,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
HERMES WASTE SERVICES CORP.,true,true,BIC-1507,L-7220,47069JW,4V5SC8GH71N314906,Roll-off Truck,Volvo,ACL64B,2001,VOLVO,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,11580,
HERON BEGGS,true,true,BIC-492094,L11112,38699MK,JALE5W168H7302182,Truck,Isuzu,NRR,2017,ISUZU,215,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
"HERRERA'S LANDSCAPING, CORP.",true,false,BIC-492131,R06691,92829MJ,1FDAW56F41EC51518,,Ford,F550 SUPER DUTY,2001,,,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",,,,
HI-TECH HEATING CORP.,true,false,BIC-4227,R02047,60889MA,1M2P267C1WM034277,,Mack,600 RD600,1998,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06953,61042PC/IRP,1NPCXPEX9JD454614,Dump Truck,Peterbilt,567,2018,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05229,47039PC/IRP,1NPCXPEX0GD340879,Dump Truck,Peterbilt,567,2016,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05228,47038PC/IRP,1NPCXPEX5GD333572,Dump Truck,Peterbilt,567,2016,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06106,56898PC/IRP,1XPXDP0X8GD307121,Tractor,Peterbilt,567,2016,PACCAR,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06177,56899PC/IRP,1XPXDP0X7GD307126,Tractor,Peterbilt,389,2016,PACCAR,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06425,57077PC/IRP,1NPCXPEX7HD442388,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06827,60604PC/IRP,1NPCXPEX8JD454622,Dump Truck,Peterbilt,567,2018,PACCAR,455,Diesel,"14,001 - 16,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07801,97749MK,1FDUF5HT0HDA08921,Dump Truck,Ford,F550,2017,FORD,440,Diesel,"16,001 - 19,500 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07800,22001ML,1FDUF5GT3JEB62539,Dump Truck,Ford,F550,2018,FORD,440,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07802,11761ML,1FDUF5HT1JEB32373,Dump Truck,Ford,F550,2018,FORD,440,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06124,57075PC,1M1AA18Y02W146397,Tractor,Mack,600 CH600,2002,MACK,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,7140,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05401,48730PC/IRP,1NKZXPTX2GJ104335,Dump Truck,Kenworth,T880,2016,PACCAR,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R03572,31831PC/IRP,1M2AX13C5BM013412,Dump Truck,Mack,800 GU,2011,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R02834,21664MG,1HTMMAAL26H184665,Other,International,430,2006,INTERNATIONAL,800,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Financed,7864,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R02090,17859PC/IRP,1M1AG10Y75M017910,Tractor,Mack,700 CV700,2005,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15022,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05044,46154PC/IRP,1XPCDP0X4FD308988,Tractor,Peterbilt,567,2015,PACCAR,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05043,46155PC/IRP,1XPCDP0X9FD294487,Tractor,Peterbilt,567,2015,PACCAR,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06678,47041PC,1M2P268C8XM042487,Dump Truck,Mack,600 RD600,1999,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,8129,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06775,60169PC/IRP,1NPCXPEXXHD445754,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R04387,40135PC/IRP,2FZHAZCV34AM96548,Dump Truck,Sterling,LT9,2004,MERCEDES-BENZ,306,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,10693,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06677,65343PC/IRP,1XPXDB0X08N751768,Tractor,Peterbilt,389,2008,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06776,60168PC/IRP,1NPCXPEX7HD445758,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R04433,39827PC/IRP,1XPWD40X5ED224365,Tractor,Peterbilt,388,2014,CUMMINS,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R04432,65344PC,1XPWD40X3ED224364,Tractor,Peterbilt,389,2014,CUMMINS,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R04431,39830PC/IRP,1XP5DU0X47N743092,Tractor,Peterbilt,379,2007,CATERPILLER,470,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06377,57085PC,1NPCXPEX5HD411981,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07074,62169PC/IRP,1NPCXPEX8JD454619,Dump Truck,Peterbilt,567,2018,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06192,57081PC/IRP,1NPCXPEX7HD419483,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06376,57084PC,1NPCXPEX5HD442387,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06375,57083PC/IRP,1NPCXPEXXHD442384,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07075,62168PC/IRP,1NPCXPEX3JD454625,Dump Truck,Peterbilt,567,2018,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06248,57082PC/IRP,1NPCXPEX5HD411978,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R04761,47044PC,1M2P268C1XM045506,Dump Truck,Mack,600 RD600,1999,MACK,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,5937,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05607,57080PC,1M2P268C8YM053099,Dump Truck,Mack,600 RD600,2000,MACK,350,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Financed,8689,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07170,63015PC/IRP,1NPCXPTX0JD468694,Dump Truck,Peterbilt,567,2018,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R07171,63016PC/IRP,1NPCXPTX2JD468695,Dump Truck,Peterbilt,567,2018,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06549,48728PC/IRP,ME6930,Dump Truck,Western Star,4700SB,2015,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R06547,58072PC/IRP,1NPCXPEX8HD445753,Dump Truck,Peterbilt,567,2017,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R08141,70426PC,1NPCXPEX0KD261821,Dump Truck,Peterbilt,567,2019,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05906,80630MH,1FVACXDT6ADAU0612,Dump Truck,Freightliner,M2 106V,2010,MERCEDES-BENZ,455,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05905,97757MK,1FVACXDT7ADAU0604,Dump Truck,Freightliner,MZ 106V,2010,MERCEDES-BENZ,455,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05904,77341MH,3FRPF7FA8BV635258,Dump Truck,Ford,F77,2011,CUMMINS,200,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
HIGHWAY SAFETY PROTECTION CORP.,true,true,BIC-4014,R05907,97519MK,1FDAF56R48EE28928,Dump Truck,Ford,F550,2008,FORD,440,Diesel,"19,501 - 26,000 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
