Loan_ID,Origination_Channel,Origination_Date,Origination_Country,Asset_Class,Loan_Purpose,Prod_Type,Amort_Type,Org_Mat_Date,Cur_Mat_Date,Currency,Org_Amount,Principal_Bal,Accrued_Interest_Bal,UPB,Original_Interest_Rate,Original_Rate_Type,Rate_Description,Original_Interest_Rate_Reference,Current_Rate,Current_Rate_Type,Current_Rate_Ref,Start_Date_of_Current_Fixed_Interest_Period,End_Date_of_Current_Fixed_Interest_Period,Interest_Cap_Rate,Interest_Floor_Rate,Early_Redemption_Penalty,Past-Due_Penalty_Interest-Margin,Default_Penalty_Interest_Margin,Last_Payment_Date,Last_Payment_Amount,Next_Principal_Scheduled_Repayment_Amount,Next_Interest_Scheduled_Repayment_Amount,Next_Principal_Scheduled_Repayment_Date,Next_Interest_Scheduled_Repayment_Date,Interest_Payment_Frequency,Principal_Payment_Frequency,Past-Due_Principal_Amount,Past-Due_Interest_Amount,Early_Redemption_Penalty,Past-Due_Penalty_Interest_Margin,Default_Penalty_Interest_Margin,Loan_Status,Days_Past-Due,Time_in_Past-Due
100727374,Branch,3/31/2014,UK,Resi,Mortage,Loan,Linear,6/6/2045,4/26/2045,GBP,195333.3333,122957.1429,349.4571429,123306.6,0.04,variable,,LIBOR,3,fixed,LIBOR,4/30/2015,4/26/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.82665,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3
100727373,Branch,4/1/2014,UK,Resi,Mortage,Loan,Linear,6/6/2045,4/21/2051,GBP,195333.3333,119835.7143,729.1057143,120564.82,0.04,fixed,,,,fixed,,5/1/2015,4/21/2051,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.141205,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,91,3
100727372,Branch,4/2/2014,UK,Resi,Mortage,Loan,Linear,6/6/2045,4/22/2050,GBP,195333.3333,122881.7143,614.2857143,123496,0.04,fixed,,,,fixed,,5/2/2015,4/22/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,30.874,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3686.451429,0.04,0.005,0.01,non-performing,93,3
100727371,Branch,4/3/2014,UK,Resi,Mortage,Loan,Linear,6/6/2045,4/23/2050,GBP,195333.3333,113592.8571,322.8428571,113915.7,0.04,mixed,5 years fixed then variable,,,fixed,,5/3/2015,4/23/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.478925,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,200,6
100727370,Branch,4/4/2014,UK,Resi,Mortage,Loan,Linear,6/6/2045,4/24/2050,GBP,195333.3333,104657.1429,672.1314286,105329.2743,0.04,fixed,,,,fixed,,5/4/2015,4/24/2050,,,0.03,0.005,0.0075,7/29/2019,323.015873,323.015873,26.33231857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3139.714286,0.04,0.005,0.01,non-performing,90,3
100727369,Branch,4/5/2014,UK,Resi,Mortage,Loan,Linear,6/7/2045,4/25/2050,GBP,200000,196000,1000,197000,0.05,fixed,,,,fixed,,5/5/2015,4/25/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,91,3
100727368,Branch,4/6/2014,UK,Resi,Mortage,Loan,Linear,6/7/2045,4/26/2050,GBP,200000,142500,25.5,142525.5,0.04145402299,fixed,,,,fixed,,5/6/2015,4/26/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.631375,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727367,Branch,4/7/2014,UK,Resi,Mortage,Loan,Linear,6/7/2045,4/26/2053,GBP,200000,95000,17,95017,0.04155858361,fixed,,,,fixed,,5/7/2015,4/26/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3
100727366,Branch,4/8/2014,UK,Resi,Mortage,Loan,Linear,6/7/2045,5/4/2045,GBP,200000,80750,14.45,80764.45,0.04166314423,fixed,,,,fixed,,5/8/2015,5/4/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,93,3
100727365,Branch,4/9/2014,UK,Resi,Mortage,Loan,Linear,6/7/2045,5/5/2045,GBP,200000,190000,500,190500,0.04176770486,fixed,,,,fixed,,5/9/2015,5/5/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,190,6
100727364,Branch,4/10/2014,UK,CRE,Mortage,Loan,Linear,6/7/2045,5/6/2045,GBP,200000,135000,405,135405,0.04187226548,mixed,5 years fixed then variable,,,fixed,,5/10/2015,5/6/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.85125,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,90,3
100727363,Branch,4/11/2014,UK,Resi,Mortage,Loan,Linear,6/8/2045,5/7/2045,GBP,200000,133280,786.08,134066.08,0.0419768261,fixed,,,,fixed,,5/11/2015,5/7/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,33.51652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3998.4,0.04,0.005,0.01,non-performing,91,3
100727362,Branch,4/12/2014,UK,Resi,Mortage,Loan,Linear,6/8/2045,5/8/2045,GBP,200000,126078.5714,663.5714286,126742.1429,0.04208138673,fixed,,,,fixed,,5/12/2015,5/8/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.68553571,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,95,3
100727361,Branch,4/13/2014,UK,Resi,Mortage,Loan,Linear,6/8/2045,5/9/2045,GBP,200000,116485.7143,22.00285714,116507.7171,0.04218594735,fixed,,,,fixed,,5/13/2015,5/9/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,29.12692929,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,97,3
100727360,Branch,4/14/2014,UK,Resi,Mortage,Loan,Linear,6/8/2045,5/4/2051,GBP,200000,123620,630.7142857,124250.7143,0.04229050797,mixed,5 years fixed then variable,,,fixed,,5/14/2015,5/4/2051,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,31.06267857,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,93,3
100727359,Branch,4/15/2014,UK,CRE,Mortage,Loan,Linear,6/8/2045,5/5/2050,GBP,200000,116714.2857,614.2857143,117328.5714,0.04239506859,fixed,,,,fixed,,5/15/2015,5/5/2050,,,0.03,0.005,0.0075,7/26/2019,0,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,320,9
100727358,Branch,4/16/2014,UK,Resi,Mortage,Loan,Linear,6/8/2045,5/6/2050,GBP,200000,113592.8571,298.9285714,113891.7857,0.04249962922,fixed,,,,fixed,,5/16/2015,5/6/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.47294643,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,90,3
100727357,Branch,4/17/2014,UK,Resi,Mortage,Loan,Linear,6/9/2045,5/7/2050,GBP,200000,116308.9714,313.9714286,116622.9429,0.04260418984,fixed,,,,fixed,,5/17/2015,5/7/2050,,,0.03,0.005,0.0075,7/23/2019,323.015873,323.015873,29.15573571,8/30/2019,8/30/2019,monthly,monthly,969.047619,3489.269143,0.04,0.005,0.01,non-performing,91,3
100727356,Branch,4/18/2014,UK,Resi,Mortage,Loan,Linear,6/9/2045,5/8/2050,GBP,200000,142500,867,143367,0.04270875046,fixed,,,,fixed,,5/18/2015,5/8/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727355,Branch,4/19/2014,UK,Resi,Mortage,Loan,Linear,6/9/2045,5/9/2050,GBP,200000,90000,500,90500,0.04281331109,fixed,,,,fixed,,5/19/2015,5/9/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,22.625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,97,3
100727354,Branch,4/20/2014,UK,Resi,Mortage,Loan,Linear,6/9/2045,5/9/2053,GBP,200000,83300,229.5,83529.5,0.04291787171,fixed,,,,fixed,,5/20/2015,5/9/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.882375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,93,3
100727353,Branch,4/21/2014,UK,Resi,Mortage,Loan,Linear,6/9/2045,5/17/2045,GBP,200000,190000,1156,191156,0.04302243233,fixed,,,,fixed,,5/21/2015,5/17/2045,,,0.03,0.005,0.0075,7/26/2019,689.6551724,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727352,Branch,4/22/2014,UK,Resi,Mortage,Loan,Linear,6/9/2045,5/18/2045,GBP,200000,142500,750,143250,0.04312699296,fixed,,,,fixed,,5/22/2015,5/18/2045,,,0.03,0.005,0.0075,7/26/2019,0,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,92,3
100727351,Branch,4/23/2014,UK,CRE,Mortage,Loan,Linear,6/10/2045,5/19/2045,GBP,200000,129200,23.12,129223.12,0.04323155358,fixed,,,,fixed,,5/23/2015,5/19/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.30578,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,300,3
100727350,Branch,4/24/2014,UK,Resi,Mortage,Loan,Linear,6/10/2045,5/20/2045,GBP,200000,148516.6667,26.57666667,148543.2433,0.0433361142,fixed,,,,fixed,,5/24/2015,5/20/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,37.13581083,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4455.5,0.04,0.005,0.01,non-performing,90,3
100727349,Branch,4/25/2014,UK,Resi,Mortage,Loan,Linear,6/10/2045,5/21/2045,GBP,200000,145714.2857,27.52380952,145741.8095,0.04344067482,fixed,,,,fixed,,5/25/2015,5/21/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,36.43545238,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4371.428571,0.04,0.005,0.01,non-performing,91,3
100727348,Branch,4/26/2014,UK,Resi,Mortage,Loan,Linear,6/10/2045,5/22/2045,GBP,200000,164126.6667,418.6904762,164545.3571,0.04354523545,fixed,,,,fixed,,5/26/2015,5/22/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,41.13633929,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4923.8,0.04,0.005,0.01,non-performing,95,3
100727347,Branch,4/27/2014,UK,Resi,Mortage,Loan,Linear,6/10/2045,5/17/2051,GBP,200000,164395.2381,467.2285714,164862.4667,0.04364979607,fixed,,,,fixed,,5/27/2015,5/17/2051,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.21561667,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,97,3
100727346,Branch,4/28/2014,UK,Resi,Mortage,Loan,Linear,6/10/2045,5/18/2050,GBP,200000,160757.1429,1032.418095,161789.561,0.04375435669,mixed,5 years fixed then variable,,,fixed,,5/28/2015,5/18/2050,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,40.44739024,8/30/2019,8/30/2019,monthly,monthly,1488.492063,4822.714286,0.04,0.005,0.01,non-performing,93,3
100727345,Branch,4/29/2014,UK,Resi,Mortage,Loan,Linear,6/11/2045,5/19/2050,GBP,200000,180506.6667,920.952381,181427.619,0.04385891732,variable,,LIBOR,3,fixed,LIBOR,5/29/2015,5/19/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,45.35690476,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5415.2,0.04,0.005,0.01,non-performing,198,9
100727344,Branch,4/30/2014,UK,Resi,Mortage,Loan,Linear,6/11/2045,5/20/2050,GBP,200000,180273.8095,32.25952381,180306.069,0.04396347794,fixed,,,,fixed,,5/30/2015,5/20/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,45.07651726,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5408.214286,0.04,0.005,0.01,non-performing,90,3
100727343,Branch,5/1/2014,UK,CRE,Mortage,Loan,Linear,6/11/2045,5/21/2050,GBP,200000,185566.6667,976.6666667,186543.3333,0.04406803856,fixed,,,,fixed,,5/31/2015,5/21/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,46.63583333,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,91,3
100727342,Branch,5/2/2014,UK,Resi,Mortage,Loan,Linear,6/11/2045,5/22/2050,GBP,200000,200040,1000,201040,0.04417259918,mixed,5 years fixed then variable,,,fixed,,6/1/2015,5/22/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,50.26,8/30/2019,8/30/2019,monthly,monthly,1666.666667,6001.2,0.04,0.005,0.01,non-performing,95,3
100727341,Branch,5/3/2014,UK,Resi,Mortage,Loan,Linear,6/11/2045,5/22/2053,GBP,200000,142500,375,142875,0.04427715981,fixed,,,,fixed,,6/2/2015,5/22/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,97,3
100727340,Branch,5/4/2014,UK,Resi,Mortage,Loan,Linear,6/11/2045,5/30/2045,GBP,200000,90000,270,90270,0.04438172043,fixed,,,,fixed,,6/3/2015,5/30/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,22.5675,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,93,3
100727339,Branch,5/5/2014,UK,Resi,Mortage,Loan,Linear,6/12/2045,5/31/2045,GBP,200000,83300,491.3,83791.3,0.04448628105,fixed,,,,fixed,,6/4/2015,5/31/2045,,,0.03,0.005,0.0075,7/26/2019,0,236.1111111,20.947825,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,400,3
100727338,Branch,5/6/2014,UK,Resi,Mortage,Loan,Linear,6/12/2045,6/1/2045,GBP,200000,190000,1000,191000,0.04459084168,fixed,,,,fixed,,6/5/2015,6/1/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.75,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727337,Branch,5/7/2014,UK,Resi,Mortage,Loan,Linear,6/12/2045,6/2/2045,GBP,200000,142500,405,142905,0.0446954023,fixed,,,,fixed,,6/6/2015,6/2/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3
100727336,Branch,5/8/2014,UK,Resi,Mortage,Loan,Linear,6/12/2045,6/3/2045,GBP,200000,129200,786.08,129986.08,0.04479996292,fixed,,,,fixed,,6/7/2015,6/3/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3
100727335,Branch,5/9/2014,UK,CRE,Mortage,Loan,Linear,6/12/2045,6/4/2045,GBP,200000,126078.5714,663.5714286,126742.1429,0.04490452354,mixed,5 years fixed then variable,,,fixed,,6/8/2015,6/4/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.68553571,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,97,3
100727334,Branch,5/10/2014,UK,Resi,Mortage,Loan,Linear,6/12/2045,5/30/2051,GBP,200000,116485.7143,22.00285714,116507.7171,0.04,fixed,,,,fixed,,6/9/2015,5/30/2051,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,29.12692929,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,93,3
100727333,Branch,5/11/2014,UK,Resi,Mortage,Loan,Linear,6/13/2045,5/31/2050,GBP,200000,123620,21.44428571,123641.4443,0.035,fixed,,,,fixed,,6/10/2015,5/31/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,260,9
100727332,Branch,5/12/2014,UK,Resi,Mortage,Loan,Linear,6/13/2045,6/1/2050,GBP,200000,116714.2857,20.88571429,116735.1714,0.04,fixed,,,,fixed,,6/11/2015,6/1/2050,,,0.03,0.005,0.0075,7/23/2019,341.2698413,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,90,3
100727331,Branch,5/13/2014,UK,Resi,Mortage,Loan,Linear,6/13/2045,6/2/2050,GBP,200000,107614.2857,298.9285714,107913.2143,0.04,mixed,5 years fixed then variable,,,fixed,,6/12/2015,6/2/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,26.97830357,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3228.428571,0.04,0.005,0.01,non-performing,91,3
100727330,Branch,5/14/2014,UK,Resi,Mortage,Loan,Linear,6/13/2045,6/3/2050,GBP,200000,113960,313.9714286,114273.9714,0.04,fixed,,,,fixed,,6/13/2015,6/3/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,28.56849286,8/30/2019,8/30/2019,monthly,monthly,969.047619,3418.8,0.04,0.005,0.01,non-performing,95,3
100727329,Branch,5/15/2014,UK,Resi,Mortage,Loan,Linear,6/13/2045,6/4/2050,GBP,200000,190000,1156,191156,0.0375,fixed,,,,fixed,,6/14/2015,6/4/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,97,3
100727328,Branch,5/16/2014,UK,Resi,Mortage,Loan,Linear,6/13/2045,6/4/2053,GBP,200000,142500,750,143250,0.04,fixed,,,,fixed,,6/15/2015,6/4/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,93,3
100727327,Branch,5/17/2014,UK,CRE,Mortage,Loan,Linear,6/14/2045,6/12/2045,GBP,200000,100020,17,100037,0.04,fixed,,,,fixed,,6/16/2015,6/12/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,25.00925,8/30/2019,8/30/2019,monthly,monthly,833.3333333,3000.6,0.04,0.005,0.01,non-performing,90,3
100727326,Branch,5/18/2014,UK,Resi,Mortage,Loan,Linear,6/14/2045,6/13/2045,GBP,200000,80750,425,81175,0.04,fixed,,,,fixed,,6/17/2015,6/13/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.29375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,92,3
100727325,Branch,5/19/2014,UK,Resi,Mortage,Loan,Linear,6/14/2045,6/14/2045,GBP,200000,180000,1000,181000,0.04,fixed,,,,fixed,,6/18/2015,6/14/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,45.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,91,3
100727324,Branch,5/20/2014,UK,Resi,Mortage,Loan,Linear,6/14/2045,6/15/2045,GBP,200000,147000,375,147375,0.04,fixed,,,,fixed,,6/19/2015,6/15/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.84375,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,95,3
100727323,Branch,5/21/2014,UK,Resi,Mortage,Loan,Linear,6/14/2045,6/16/2045,GBP,200000,129200,367.2,129567.2,0.04,fixed,,,,fixed,,6/20/2015,6/16/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3
100727322,Branch,5/22/2014,UK,Resi,Mortage,Loan,Linear,6/14/2045,6/17/2045,GBP,200000,126078.5714,767.0885714,126845.66,0.0375,fixed,,,,fixed,,6/21/2015,6/17/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,93,3
100727321,Branch,5/23/2014,UK,Resi,Mortage,Loan,Linear,6/15/2045,6/12/2051,GBP,200000,122957.1429,647.1428571,123604.2857,0.04,fixed,,,,fixed,,6/22/2015,6/12/2051,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.90107143,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3
100727320,Branch,5/24/2014,UK,Resi,Mortage,Loan,Linear,6/15/2045,6/13/2050,GBP,200000,119835.7143,340.5857143,120176.3,0.04,fixed,,,,fixed,,6/23/2015,6/13/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.044075,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,92,3
100727319,Branch,5/25/2014,UK,CRE,Mortage,Loan,Linear,6/15/2045,6/14/2050,GBP,200000,110571.4286,710.1142857,111281.5429,0.04,fixed,,,,fixed,,6/24/2015,6/14/2050,,,0.03,0.005,0.0075,7/22/2019,341.2698413,341.2698413,27.82038571,8/30/2019,8/30/2019,monthly,monthly,2047.619048,6634.285714,0.04,0.005,0.01,non-performing,180,6
100727318,Branch,5/26/2014,UK,Resi,Mortage,Loan,Linear,6/15/2045,6/15/2050,GBP,200000,117180,597.8571429,117777.8571,0.035,fixed,,,,fixed,,6/25/2015,6/15/2050,,,0.03,0.005,0.0075,7/31/2019,332.1428571,332.1428571,29.44446429,8/30/2019,8/30/2019,monthly,monthly,1992.857143,7030.8,0.04,0.005,0.01,non-performing,170,6
100727317,Branch,5/27/2014,UK,Resi,Mortage,Loan,Linear,6/15/2045,6/16/2050,GBP,200000,110471.4286,19.76857143,110491.1971,0.04,mixed,5 years fixed then variable,,,fixed,,6/26/2015,6/16/2050,,,0.03,0.005,0.0075,8/1/2019,323.015873,323.015873,27.62279929,8/30/2019,8/30/2019,monthly,monthly,1938.095238,6628.285714,0.04,0.005,0.01,non-performing,213,6
100727316,Branch,5/28/2014,UK,Resi,Mortage,Loan,Linear,6/15/2045,6/17/2050,GBP,200000,135000,25.5,135025.5,0.04,variable,,LIBOR,3,fixed,LIBOR,6/27/2015,6/17/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.756375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,280,9
100727315,Branch,5/29/2014,UK,Resi,Mortage,Loan,Linear,6/16/2045,6/17/2053,GBP,200000,98000,17,98017,0.04,fixed,,,,fixed,,6/28/2015,6/17/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,90,3
100727314,Branch,5/30/2014,UK,Resi,Mortage,Loan,Linear,6/16/2045,6/25/2045,GBP,200000,80750,212.5,80962.5,0.04,fixed,,,,fixed,,6/29/2015,6/25/2045,,,0.03,0.005,0.0075,7/26/2019,0,236.1111111,20.240625,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,91,3
100727313,Branch,5/31/2014,UK,Resi,Mortage,Loan,Linear,6/16/2045,6/26/2045,GBP,200000,190000,540,190540,0.04,mixed,5 years fixed then variable,,,fixed,,6/30/2015,6/26/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,95,3
100727312,Branch,6/1/2014,UK,Resi,Mortage,Loan,Linear,6/16/2045,2/13/2045,GBP,200000,150030,867,150897,0.04,fixed,,,,fixed,,2/17/2015,2/13/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,37.72425,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,97,3
100727311,Branch,6/2/2014,UK,CRE,Mortage,Loan,Linear,6/16/2045,2/14/2045,GBP,200000,129200,680,129880,0.04,fixed,,,,fixed,,2/18/2015,2/14/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,93,3
100727310,Branch,6/3/2014,UK,Resi,Mortage,Loan,Linear,6/16/2045,2/15/2045,GBP,221666.6667,140700,26.57666667,140726.5767,0.04,fixed,,,,fixed,,2/19/2015,2/15/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,35.18164417,8/30/2019,8/30/2019,monthly,monthly,2605.555556,8442,0.04,0.005,0.01,non-performing,213,6
100727309,Branch,6/4/2014,UK,Resi,Mortage,Loan,Linear,6/17/2045,5/28/2045,GBP,221666.6667,158666.6667,809.5238095,159476.1905,0.04,fixed,,,,fixed,,6/1/2015,5/28/2045,,,0.03,0.005,0.0075,7/26/2019,0,449.7354497,39.86904762,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4760,0.04,0.005,0.01,non-performing,350,3
100727308,Branch,6/5/2014,UK,Resi,Mortage,Loan,Linear,6/17/2045,5/23/2051,GBP,221666.6667,159102.381,837.3809524,159939.7619,0.04,fixed,,,,fixed,,6/2/2015,5/23/2051,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,90,3
100727307,Branch,6/6/2014,UK,Resi,Mortage,Loan,Linear,6/17/2045,5/24/2050,GBP,221666.6667,164395.2381,432.6190476,164827.8571,0.04,fixed,,,,fixed,,6/3/2015,5/24/2050,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.20696429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,91,3
