Principal Balance,UPB,Loan ID,Origination Channel,MARP Status,Origination Date,MARP Entry,Last Payment Amount,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Accrued Interest Balance (On book),Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due,Covenant Waiver,MARP Applicable
126840,127588.0971,ZLP27651,Web,Not in MARP,2/19/2014,11/11/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,3/9/2045,3/14/2045,EUR,129428.5714,748.0971429,0.0433361142,fixed,,,,fixed,,3/18/2015,3/14/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,31.89702429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3805.2,0.04,0.005,0.01,non-performing,95,3,0,0
119835.7143,120466.4286,ZLP27652,Broker,Not in MARP,2/20/2014,11/12/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,5/23/2045,5/28/2045,EUR,126142.8571,630.7142857,0.04344067482,fixed,,,,fixed,,6/1/2015,5/28/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.11660714,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,97,3,0,0
116714.2857,116735.1714,ZLP27653,Branch,Not in MARP,2/21/2014,11/13/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,5/24/2045,5/23/2051,EUR,122857.1429,20.88571429,0.04354523545,fixed,,,,fixed,,6/2/2015,5/23/2051,,,0.03,0.005,0.0075,7/26/2019,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,93,3,0,0
113592.8571,114190.7143,ZLP27654,Web,Not in MARP,2/22/2014,11/14/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,5/25/2045,5/24/2050,EUR,119571.4286,597.8571429,0.04364979607,fixed,,,,fixed,,6/3/2015,5/24/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,1992.857143,6815.571429,0.04,0.005,0.01,non-performing,90,3,0,0
110471.4286,111052.8571,ZLP27655,Broker,Not in MARP,2/23/2014,11/15/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,5/26/2045,5/25/2050,EUR,116285.7143,581.4285714,0.04375435669,fixed,,,,fixed,,6/4/2015,5/25/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,1938.095238,6628.285714,0.04,0.005,0.01,non-performing,92,3,0,0
180000,180500,ZLP27656,Branch,Not in MARP,2/24/2014,11/16/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/27/2045,5/26/2050,EUR,200000,500,0.04385891732,fixed,,,,fixed,,6/5/2015,5/26/2050,,,0.03,0.005,0.0075,7/23/2019,555.5555556,45.125,8/30/2019,8/30/2019,monthly,monthly,3333.333333,10800,0.04,0.005,0.01,non-performing,180,6,0,0
147000,147405,ZLP27657,Branch,Not in MARP,2/25/2014,11/17/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/28/2045,5/27/2050,EUR,150000,405,0.04396347794,fixed,,,,fixed,,6/6/2015,5/27/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,36.85125,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,170,6,0,0
95000,95578,ZLP27658,Web,Not in MARP,2/26/2014,11/18/2014,200,Ireland,Resi,Mortage,Loan,Linear,5/29/2045,5/28/2050,EUR,100000,578,0.04406803856,fixed,,,,fixed,,6/7/2015,5/28/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.8945,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,213,6,0,0
76500,76925,ZLP27659,Broker,Not in MARP,2/27/2014,11/19/2014,236.1111111,Ireland,CRE,Mortage,Loan,Linear,5/30/2045,5/28/2053,EUR,85000,425,0.04417259918,fixed,,,,fixed,,6/8/2015,5/28/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,280,9,0,0
196000,196540,ZLP27660,Branch,Not in MARP,2/28/2014,11/20/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/31/2045,6/5/2045,EUR,200000,540,0.04427715981,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.135,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,90,3,0,0
142500,143367,ZLP27661,Web,Not in MARP,3/1/2014,11/21/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/1/2045,6/6/2045,EUR,150000,867,0.04438172043,mixed,5 years fixed then variable,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3,0,1
129200,129880,ZLP27662,Broker,Not in MARP,3/2/2014,11/22/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,6/2/2045,6/7/2045,EUR,136000,680,0.04448628105,variable,,LIBOR,3,fixed,LIBOR,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3,1,0
132740.8286,132763.39,ZLP27663,Branch,Not in MARP,3/3/2014,11/23/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,6/3/2045,6/8/2045,EUR,132714.2857,22.56142857,0.04459084168,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,33.1908475,8/30/2019,8/30/2019,monthly,monthly,2211.904762,7964.449714,0.04,0.005,0.01,non-performing,97,3,0,0
122957.1429,122979.1457,ZLP27664,Branch,ARA,3/4/2014,11/24/2014,359.5238095,Ireland,CRE,Mortage,Loan,Linear,6/4/2045,6/9/2045,EUR,129428.5714,22.00285714,0.0446954023,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,30.74478643,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,93,3,0,0
113528.5714,113550.0157,ZLP27665,Web,Exited MARP,3/5/2014,11/25/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/5/2045,6/10/2045,EUR,126142.8571,21.44428571,0.04479996292,mixed,5 years fixed then variable,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,28.38750393,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3405.857143,0.04,0.005,0.01,non-performing,213,6,0,0
120400,120707.1429,ZLP27666,Broker,Not in MARP,3/6/2014,11/26/2014,0,Ireland,Resi,Mortage,Loan,Linear,6/6/2045,6/5/2051,EUR,122857.1429,307.1428571,0.04490452354,fixed,,,,fixed,,6/15/2015,6/5/2051,,,0.03,0.005,0.0075,7/26/2019,341.2698413,30.17678571,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3612,0.04,0.005,0.01,non-performing,350,3,0,0
113592.8571,113915.7,ZLP27667,Branch,ARA,3/7/2014,11/27/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,6/7/2045,6/6/2050,EUR,119571.4286,322.8428571,0.04,fixed,,,,fixed,,6/16/2015,6/6/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.478925,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,90,3,0,1
110471.4286,111143.56,ZLP27668,Web,ARA,3/8/2014,11/28/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,6/8/2045,6/7/2050,EUR,116285.7143,672.1314286,0.035,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,27.78589,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,91,3,1,0
142500,143250,ZLP27669,Broker,ARA,3/9/2014,11/29/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/9/2045,6/8/2050,EUR,150000,750,0.04,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/22/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3,0,0
95000,95017,ZLP27670,Branch,Not in MARP,3/10/2014,11/30/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,6/10/2045,6/9/2050,EUR,100000,17,0.04,fixed,,,,fixed,,6/19/2015,6/9/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3,0,0
76500,76925,ZLP27671,Branch,Not in MARP,3/11/2014,12/1/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,6/11/2045,6/10/2050,EUR,85000,425,0.04,fixed,,,,fixed,,6/20/2015,6/10/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,93,3,0,0
196000,197000,ZLP27672,Web,Not in MARP,3/12/2014,12/2/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/12/2045,6/10/2053,EUR,200000,1000,0.0375,mixed,5 years fixed then variable,,,fixed,,6/21/2015,6/10/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,270,9,0,0
142500,142875,ZLP27673,Broker,Not in MARP,3/13/2014,12/3/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/13/2045,6/18/2045,EUR,150000,375,0.04,fixed,,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3,0,1
122400,122767.2,ZLP27674,Branch,Not in MARP,3/14/2014,12/4/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,6/14/2045,6/19/2045,EUR,136000,367.2,0.04,fixed,,,,fixed,,6/23/2015,6/19/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,30.6918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,91,3,1,0
153206.6667,154110.2733,ZLP27675,Web,Not in MARP,3/15/2014,12/5/2014,434.2592593,Ireland,Resi,Mortage,Loan,Linear,6/15/2045,6/20/2045,EUR,156333.3333,903.6066667,0.04,fixed,,,,fixed,,6/24/2015,6/20/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,38.52756833,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4596.2,0.04,0.005,0.01,non-performing,95,3,0,0
153809.5238,154619.0476,ZLP27676,Broker,Not in MARP,3/16/2014,12/6/2014,449.7354497,Ireland,Resi,Mortage,Loan,Linear,6/16/2045,6/21/2045,EUR,161904.7619,809.5238095,0.04,mixed,5 years fixed then variable,,,fixed,,6/25/2015,6/21/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,38.6547619,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4614.285714,0.04,0.005,0.01,non-performing,97,3,0,0
159102.381,159554.5667,ZLP27677,Branch,Not in MARP,3/17/2014,12/7/2014,465.2116402,Ireland,Resi,Mortage,Loan,Linear,6/17/2045,6/22/2045,EUR,167476.1905,452.1857143,0.04,fixed,,,,fixed,,6/26/2015,6/22/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,39.88864167,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,93,3,0,0
173082.2286,174082.4438,ZLP27678,Branch,Not in MARP,3/18/2014,12/8/2014,480.6878307,Ireland,Resi,Mortage,Loan,Linear,6/18/2045,6/23/2045,EUR,173047.619,1000.215238,0.04,fixed,,,,fixed,,6/27/2015,6/23/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,43.52061095,8/30/2019,8/30/2019,monthly,monthly,2884.126984,10384.93371,0.04,0.005,0.01,non-performing,200,9,0,0
169688.0952,170581.1905,ZLP27679,Web,Not in MARP,3/19/2014,12/9/2014,496.1640212,Ireland,Resi,Mortage,Loan,Linear,6/19/2045,6/18/2051,EUR,178619.0476,893.0952381,0.0375,fixed,,,,fixed,,6/28/2015,6/18/2051,,,0.03,0.005,0.0075,7/26/2019,496.1640212,42.64529762,8/30/2019,8/30/2019,monthly,monthly,2976.984127,10181.28571,0.04,0.005,0.01,non-performing,90,3,0,0
165771.4286,165802.741,ZLP27680,Broker,Not in MARP,3/20/2014,12/10/2014,0,Ireland,CRE,Mortage,Loan,Linear,6/20/2045,6/19/2050,EUR,184190.4762,31.31238095,0.04,fixed,,,,fixed,,6/29/2015,6/19/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,41.45068524,8/30/2019,8/30/2019,monthly,monthly,3069.84127,9946.285714,0.04,0.005,0.01,non-performing,400,9,0,0
185966.6667,185998.9262,ZLP27681,Branch,Not in MARP,3/21/2014,12/11/2014,527.1164021,Ireland,Resi,Mortage,Loan,Linear,6/21/2045,6/20/2050,EUR,189761.9048,32.25952381,0.04,fixed,,,,fixed,,6/30/2015,6/20/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,46.49973155,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5579,0.04,0.005,0.01,non-performing,95,3,0,0
185566.6667,185599.8733,ZLP27682,Web,Not in MARP,3/22/2014,12/12/2014,542.5925926,Ireland,Resi,Mortage,Loan,Linear,4/12/2045,4/11/2050,EUR,195333.3333,33.20666667,0.04,fixed,,,,fixed,,4/21/2015,4/11/2050,,,0.03,0.005,0.0075,7/23/2019,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,97,3,0,0
190000,190500,ZLP27683,Broker,Not in MARP,3/23/2014,12/13/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/13/2045,4/12/2050,EUR,200000,500,0.035,fixed,,,,fixed,,4/22/2015,4/12/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3,0,0
142500,142905,ZLP27684,Branch,ARA,3/24/2014,12/14/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,4/14/2045,4/13/2050,EUR,150000,405,0.04,fixed,,,,fixed,,4/23/2015,4/13/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,20,3,0,0
95000,95578,ZLP27685,Branch,Exited MARP,3/25/2014,12/15/2014,277.7777778,Ireland,CRE,Mortage,Loan,Linear,4/15/2045,4/13/2053,EUR,100000,578,0.04,fixed,,,,fixed,,4/24/2015,4/13/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.8945,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,90,3,0,0
76500,76925,ZLP27686,Web,Not in MARP,3/26/2014,12/16/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,4/16/2045,4/21/2045,EUR,85000,425,0.04,fixed,,,,fixed,,4/25/2015,4/21/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,92,3,0,0
196000,196034,ZLP27687,Broker,ARA,3/27/2014,12/17/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/17/2045,4/22/2045,EUR,200000,34,0.04,fixed,,,,fixed,,4/26/2015,4/22/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.0085,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11760,0.04,0.005,0.01,non-performing,180,6,0,0
142500,143250,ZLP27688,Branch,ARA,3/28/2014,12/18/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,4/18/2045,4/23/2045,EUR,150000,750,0.04,fixed,,,,fixed,,4/27/2015,4/23/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,170,6,0,0
122400,123080,ZLP27689,Web,ARA,3/29/2014,12/19/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,4/19/2045,4/24/2045,EUR,136000,680,0.04,fixed,,,,fixed,,4/28/2015,4/24/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,30.77,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,213,6,0,1
130060,130391.7857,ZLP27690,Broker,Not in MARP,3/30/2014,12/20/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,4/20/2045,4/25/2045,EUR,132714.2857,331.7857143,0.04,mixed,5 years fixed then variable,,,fixed,,4/29/2015,4/25/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,32.59794643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3901.8,0.04,0.005,0.01,non-performing,200,3,1,0
122957.1429,123306.6,ZLP27691,Branch,Not in MARP,3/31/2014,12/21/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,4/21/2045,4/26/2045,EUR,129428.5714,349.4571429,0.04,variable,,LIBOR,3,fixed,LIBOR,4/30/2015,4/26/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,30.82665,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3,0,0
119835.7143,120564.82,ZLP27692,Branch,Not in MARP,4/1/2014,12/22/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,4/22/2045,4/21/2051,EUR,126142.8571,729.1057143,0.04,fixed,,,,fixed,,5/1/2015,4/21/2051,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.141205,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,91,3,0,0
122881.7143,123496,ZLP27693,Web,Not in MARP,4/2/2014,12/23/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,4/23/2045,4/22/2050,EUR,122857.1429,614.2857143,0.04,fixed,,,,fixed,,5/2/2015,4/22/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,30.874,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3686.451429,0.04,0.005,0.01,non-performing,93,3,0,0
113592.8571,113915.7,ZLP27694,Broker,Not in MARP,4/3/2014,12/24/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,4/24/2045,4/23/2050,EUR,119571.4286,322.8428571,0.04,mixed,5 years fixed then variable,,,fixed,,5/3/2015,4/23/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.478925,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,200,6,0,0
104657.1429,105329.2743,ZLP27695,Branch,Not in MARP,4/4/2014,12/25/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,4/25/2045,4/24/2050,EUR,116285.7143,672.1314286,0.04,fixed,,,,fixed,,5/4/2015,4/24/2050,,,0.03,0.005,0.0075,7/29/2019,323.015873,26.33231857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3139.714286,0.04,0.005,0.01,non-performing,90,3,0,1
196000,197000,ZLP27696,Web,Not in MARP,4/5/2014,12/26/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/26/2045,4/25/2050,EUR,200000,1000,0.05,fixed,,,,fixed,,5/5/2015,4/25/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,91,3,1,0
142500,142525.5,ZLP27697,Broker,Not in MARP,4/6/2014,12/27/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,4/27/2045,4/26/2050,EUR,150000,25.5,0.04145402299,fixed,,,,fixed,,5/6/2015,4/26/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.631375,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3,0,0
95000,95017,ZLP27698,Branch,Not in MARP,4/7/2014,12/28/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,4/28/2045,4/26/2053,EUR,100000,17,0.04155858361,fixed,,,,fixed,,5/7/2015,4/26/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3,0,0
80750,80764.45,ZLP27699,Branch,Not in MARP,4/8/2014,12/29/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,4/29/2045,5/4/2045,EUR,85000,14.45,0.04166314423,fixed,,,,fixed,,5/8/2015,5/4/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,93,3,0,0
190000,190500,ZLP27700,Web,Not in MARP,4/9/2014,12/30/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/30/2045,5/5/2045,EUR,200000,500,0.04176770486,fixed,,,,fixed,,5/9/2015,5/5/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,190,6,0,0
135000,135405,ZLP27701,Broker,Not in MARP,4/10/2014,12/31/2014,416.6666667,Ireland,CRE,Mortage,Loan,Linear,5/1/2045,5/6/2045,EUR,150000,405,0.04187226548,mixed,5 years fixed then variable,,,fixed,,5/10/2015,5/6/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,33.85125,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,90,3,0,1
133280,134066.08,ZLP27702,Branch,Not in MARP,4/11/2014,1/1/2015,377.7777778,Ireland,Resi,Mortage,Loan,Linear,5/2/2045,5/7/2045,EUR,136000,786.08,0.0419768261,fixed,,,,fixed,,5/11/2015,5/7/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,33.51652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3998.4,0.04,0.005,0.01,non-performing,91,3,1,0
126078.5714,126742.1429,ZLP27703,Web,Not in MARP,4/12/2014,1/2/2015,368.6507937,Ireland,Resi,Mortage,Loan,Linear,5/3/2045,5/8/2045,EUR,132714.2857,663.5714286,0.04208138673,fixed,,,,fixed,,5/12/2015,5/8/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,31.68553571,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,95,3,0,0
116485.7143,116507.7171,ZLP27704,Broker,ARA,4/13/2014,1/3/2015,359.5238095,Ireland,Resi,Mortage,Loan,Linear,5/4/2045,5/9/2045,EUR,129428.5714,22.00285714,0.04218594735,fixed,,,,fixed,,5/13/2015,5/9/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,29.12692929,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,97,3,0,0
123620,124250.7143,ZLP27705,Branch,Exited MARP,4/14/2014,1/4/2015,350.3968254,Ireland,Resi,Mortage,Loan,Linear,5/5/2045,5/4/2051,EUR,126142.8571,630.7142857,0.04229050797,mixed,5 years fixed then variable,,,fixed,,5/14/2015,5/4/2051,,,0.03,0.005,0.0075,7/26/2019,350.3968254,31.06267857,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,93,3,0,0
116714.2857,117328.5714,ZLP27706,Branch,Not in MARP,4/15/2014,1/5/2015,0,Ireland,CRE,Mortage,Loan,Linear,5/6/2045,5/5/2050,EUR,122857.1429,614.2857143,0.04239506859,fixed,,,,fixed,,5/15/2015,5/5/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,320,9,0,0
113592.8571,113891.7857,ZLP27707,Web,ARA,4/16/2014,1/6/2015,332.1428571,Ireland,Resi,Mortage,Loan,Linear,5/7/2045,5/6/2050,EUR,119571.4286,298.9285714,0.04249962922,fixed,,,,fixed,,5/16/2015,5/6/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.47294643,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,90,3,0,0
116308.9714,116622.9429,ZLP27708,Broker,ARA,4/17/2014,1/7/2015,323.015873,Ireland,Resi,Mortage,Loan,Linear,5/8/2045,5/7/2050,EUR,116285.7143,313.9714286,0.04260418984,fixed,,,,fixed,,5/17/2015,5/7/2050,,,0.03,0.005,0.0075,7/23/2019,323.015873,29.15573571,8/30/2019,8/30/2019,monthly,monthly,969.047619,3489.269143,0.04,0.005,0.01,non-performing,91,3,0,0
142500,143367,ZLP27709,Branch,ARA,4/18/2014,1/8/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/9/2045,5/8/2050,EUR,150000,867,0.04270875046,fixed,,,,fixed,,5/18/2015,5/8/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3,0,0
90000,90500,ZLP27710,Web,Not in MARP,4/19/2014,1/9/2015,277.7777778,Ireland,Resi,Mortage,Loan,Linear,5/10/2045,5/9/2050,EUR,100000,500,0.04281331109,fixed,,,,fixed,,5/19/2015,5/9/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,22.625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,97,3,0,0
83300,83529.5,ZLP27711,Broker,Not in MARP,4/20/2014,1/10/2015,236.1111111,Ireland,Resi,Mortage,Loan,Linear,5/11/2045,5/9/2053,EUR,85000,229.5,0.04291787171,fixed,,,,fixed,,5/20/2015,5/9/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.882375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,93,3,0,0
190000,191156,ZLP27712,Branch,Not in MARP,4/21/2014,1/11/2015,689.6551724,Ireland,Resi,Mortage,Loan,Linear,5/12/2045,5/17/2045,EUR,200000,1156,0.04302243233,fixed,,,,fixed,,5/21/2015,5/17/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3,0,0
