Loan ID,Origination Channel,Origination Date,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Principal Balance,Accrued Interest Balance (On book),UPB,Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Last Payment Amount,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due
100727693,Branch,4/2/2014,USA,Resi,Mortage,Loan,Linear,4/23/2045,4/22/2050,USD,195333.3333,185566.6667,614.2857143,175901.9048,0.04,fixed,,,,fixed,,5/2/2015,4/22/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,30.874,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3686.451429,0.04,0.005,0.01,non-performing,93,3
100727694,Branch,4/3/2014,USA,Resi,Mortage,Loan,Linear,4/24/2045,4/23/2050,USD,195333.3333,185566.6667,322.8428571,176045.5733,0.04,mixed,5 years fixed then variable,,,fixed,,5/3/2015,4/23/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.478925,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,200,6
100727695,Branch,4/4/2014,USA,Resi,Mortage,Loan,Linear,4/25/2045,4/24/2050,USD,195333.3333,191426.6667,672.1314286,180034,0.04,fixed,,,,fixed,,5/4/2015,4/24/2050,,,0.03,0.005,0.0075,7/29/2019,323.015873,323.015873,26.33231857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3139.714286,0.04,0.005,0.01,non-performing,90,3
100727696,Branch,4/5/2014,USA,Resi,Mortage,Loan,Linear,4/26/2045,4/25/2050,USD,200000,142500,1000,180306.069,0.05,fixed,,,,fixed,,5/5/2015,4/25/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,91,3
100727697,Branch,4/6/2014,USA,Resi,Mortage,Loan,Linear,4/27/2045,4/26/2050,USD,200000,95000,25.5,180500,0.04145402299,fixed,,,,fixed,,5/6/2015,4/26/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.631375,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727698,Branch,4/7/2014,USA,Resi,Mortage,Loan,Linear,4/28/2045,4/26/2053,USD,200000,196000,17,180540,0.04155858361,fixed,,,,fixed,,5/7/2015,4/26/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3
100727699,Branch,4/8/2014,USA,Resi,Mortage,Loan,Linear,4/29/2045,5/4/2045,USD,200000,142500,14.45,180786.1667,0.04166314423,fixed,,,,fixed,,5/8/2015,5/4/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,93,3
100727700,Branch,4/9/2014,USA,Resi,Mortage,Loan,Linear,4/30/2045,5/5/2045,USD,200000,95000,500,180967.1429,0.04176770486,fixed,,,,fixed,,5/9/2015,5/5/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,190,6
100727701,Branch,4/10/2014,USA,CRE,Mortage,Loan,Linear,5/1/2045,5/6/2045,USD,200000,196000,405,181000,0.04187226548,mixed,5 years fixed then variable,,,fixed,,5/10/2015,5/6/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.85125,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,90,3
100727702,Branch,4/11/2014,USA,Resi,Mortage,Loan,Linear,5/2/2045,5/7/2045,USD,200000,80750,786.08,181000,0.0419768261,fixed,,,,fixed,,5/11/2015,5/7/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,33.51652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3998.4,0.04,0.005,0.01,non-performing,91,3
100727703,Branch,4/12/2014,USA,Resi,Mortage,Loan,Linear,5/3/2045,5/8/2045,USD,200000,116714.2857,663.5714286,181000,0.04208138673,fixed,,,,fixed,,5/12/2015,5/8/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.68553571,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,95,3
100727704,Branch,4/13/2014,USA,Resi,Mortage,Loan,Linear,5/4/2045,5/9/2045,USD,200000,107614.2857,22.00285714,181000,0.04218594735,fixed,,,,fixed,,5/13/2015,5/9/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,29.12692929,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,97,3
100727705,Branch,4/14/2014,USA,Resi,Mortage,Loan,Linear,5/5/2045,5/4/2051,USD,200000,190000,630.7142857,181000,0.04229050797,mixed,5 years fixed then variable,,,fixed,,5/14/2015,5/4/2051,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,31.06267857,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,93,3
100727706,Branch,4/15/2014,USA,CRE,Mortage,Loan,Linear,5/6/2045,5/5/2050,USD,200000,110471.4286,614.2857143,181000,0.04239506859,fixed,,,,fixed,,5/15/2015,5/5/2050,,,0.03,0.005,0.0075,7/26/2019,0,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,320,9
100727707,Branch,4/16/2014,USA,Resi,Mortage,Loan,Linear,5/7/2045,5/6/2050,USD,200000,135000,298.9285714,181003.981,0.04249962922,fixed,,,,fixed,,5/16/2015,5/6/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.47294643,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,90,3
100727708,Branch,4/17/2014,USA,Resi,Mortage,Loan,Linear,5/8/2045,5/7/2050,USD,200000,80750,313.9714286,181222.619,0.04260418984,fixed,,,,fixed,,5/17/2015,5/7/2050,,,0.03,0.005,0.0075,7/23/2019,323.015873,323.015873,29.15573571,8/30/2019,8/30/2019,monthly,monthly,969.047619,3489.269143,0.04,0.005,0.01,non-performing,91,3
100727709,Branch,4/18/2014,USA,Resi,Mortage,Loan,Linear,5/9/2045,5/8/2050,USD,200000,190000,867,181370.6333,0.04270875046,fixed,,,,fixed,,5/18/2015,5/8/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727710,Branch,4/19/2014,USA,Resi,Mortage,Loan,Linear,5/10/2045,5/9/2050,USD,200000,173082.2286,500,181427.619,0.04281331109,fixed,,,,fixed,,5/19/2015,5/9/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,22.625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,97,3
100727711,Branch,4/20/2014,USA,Resi,Mortage,Loan,Linear,5/11/2045,5/9/2053,USD,200000,169688.0952,229.5,181571.2876,0.04291787171,fixed,,,,fixed,,5/20/2015,5/9/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.882375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,93,3
100727712,Branch,4/21/2014,USA,Resi,Mortage,Loan,Linear,5/12/2045,5/17/2045,USD,200000,185966.6667,1156,185599.8733,0.04302243233,fixed,,,,fixed,,5/21/2015,5/17/2045,,,0.03,0.005,0.0075,7/26/2019,689.6551724,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727713,Branch,4/22/2014,USA,Resi,Mortage,Loan,Linear,5/13/2045,5/18/2045,USD,200000,122881.7143,750,185599.8733,0.04312699296,fixed,,,,fixed,,5/22/2015,5/18/2045,,,0.03,0.005,0.0075,7/26/2019,0,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,92,3
100727714,Branch,4/23/2014,USA,CRE,Mortage,Loan,Linear,5/14/2045,5/19/2045,USD,200000,113592.8571,23.12,185599.8733,0.04323155358,fixed,,,,fixed,,5/23/2015,5/19/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.30578,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,300,3
100727715,Branch,4/24/2014,USA,Resi,Mortage,Loan,Linear,5/15/2045,5/20/2045,USD,200000,196000,26.57666667,185599.8733,0.0433361142,fixed,,,,fixed,,5/24/2015,5/20/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,37.13581083,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4455.5,0.04,0.005,0.01,non-performing,90,3
100727716,Branch,4/25/2014,USA,Resi,Mortage,Loan,Linear,5/16/2045,5/21/2045,USD,200000,116308.9714,27.52380952,185599.8733,0.04344067482,fixed,,,,fixed,,5/25/2015,5/21/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,36.43545238,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4371.428571,0.04,0.005,0.01,non-performing,91,3
100727717,Branch,4/26/2014,USA,Resi,Mortage,Loan,Linear,5/17/2045,5/22/2045,USD,200000,129200,418.6904762,185998.9262,0.04354523545,fixed,,,,fixed,,5/26/2015,5/22/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,41.13633929,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4923.8,0.04,0.005,0.01,non-performing,95,3
100727718,Branch,4/27/2014,USA,Resi,Mortage,Loan,Linear,5/18/2045,5/17/2051,USD,200000,126078.5714,467.2285714,185998.9262,0.04364979607,fixed,,,,fixed,,5/27/2015,5/17/2051,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.21561667,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,97,3
100727719,Branch,4/28/2014,USA,Resi,Mortage,Loan,Linear,5/19/2045,5/18/2050,USD,200000,119835.7143,1032.418095,186543.3333,0.04375435669,mixed,5 years fixed then variable,,,fixed,,5/28/2015,5/18/2050,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,40.44739024,8/30/2019,8/30/2019,monthly,monthly,1488.492063,4822.714286,0.04,0.005,0.01,non-performing,93,3
100727720,Branch,4/29/2014,USA,Resi,Mortage,Loan,Linear,5/20/2045,5/19/2050,USD,200000,159102.381,920.952381,186543.3333,0.04385891732,variable,,LIBOR,3,fixed,LIBOR,5/29/2015,5/19/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,45.35690476,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5415.2,0.04,0.005,0.01,non-performing,198,9
100727721,Branch,4/30/2014,USA,Resi,Mortage,Loan,Linear,5/21/2045,5/20/2050,USD,200000,164395.2381,32.25952381,186695.6933,0.04396347794,fixed,,,,fixed,,5/30/2015,5/20/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,45.07651726,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5408.214286,0.04,0.005,0.01,non-performing,90,3
100727722,Branch,5/1/2014,USA,CRE,Mortage,Loan,Linear,5/22/2045,5/21/2050,USD,200000,174980.9524,976.6666667,186915.4762,0.04406803856,fixed,,,,fixed,,5/31/2015,5/21/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,46.63583333,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,91,3
100727723,Branch,5/2/2014,USA,Resi,Mortage,Loan,Linear,5/23/2045,5/22/2050,USD,200000,119835.7143,1000,186915.4762,0.04417259918,mixed,5 years fixed then variable,,,fixed,,6/1/2015,5/22/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,50.26,8/30/2019,8/30/2019,monthly,monthly,1666.666667,6001.2,0.04,0.005,0.01,non-performing,95,3
100727724,Branch,5/3/2014,USA,Resi,Mortage,Loan,Linear,5/24/2045,5/22/2053,USD,200000,196000,375,190034,0.04427715981,fixed,,,,fixed,,6/2/2015,5/22/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,97,3
100727725,Branch,5/4/2014,USA,Resi,Mortage,Loan,Linear,5/25/2045,5/30/2045,USD,200000,196000,270,190034,0.04438172043,fixed,,,,fixed,,6/3/2015,5/30/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,22.5675,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,93,3
100727726,Branch,5/5/2014,USA,Resi,Mortage,Loan,Linear,5/26/2045,5/31/2045,USD,200000,190000,491.3,190034,0.04448628105,fixed,,,,fixed,,6/4/2015,5/31/2045,,,0.03,0.005,0.0075,7/26/2019,0,236.1111111,20.947825,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,400,3
100727727,Branch,5/6/2014,USA,Resi,Mortage,Loan,Linear,5/27/2045,6/1/2045,USD,200000,196000,1000,190034,0.04459084168,fixed,,,,fixed,,6/5/2015,6/1/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.75,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727728,Branch,5/7/2014,USA,Resi,Mortage,Loan,Linear,5/28/2045,6/2/2045,USD,200000,196000,405,190034,0.0446954023,fixed,,,,fixed,,6/6/2015,6/2/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3
100727729,Branch,5/8/2014,USA,Resi,Mortage,Loan,Linear,5/29/2045,6/3/2045,USD,200000,190000,786.08,190034,0.04479996292,fixed,,,,fixed,,6/7/2015,6/3/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3
100727730,Branch,5/9/2014,USA,CRE,Mortage,Loan,Linear,5/30/2045,6/4/2045,USD,200000,190000,663.5714286,190034,0.04490452354,mixed,5 years fixed then variable,,,fixed,,6/8/2015,6/4/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.68553571,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,97,3
100727731,Branch,5/10/2014,USA,Resi,Mortage,Loan,Linear,5/31/2045,5/30/2051,USD,200000,200040,22.00285714,190034,0.04,fixed,,,,fixed,,6/9/2015,5/30/2051,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,29.12692929,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,93,3
100727732,Branch,5/11/2014,USA,Resi,Mortage,Loan,Linear,6/1/2045,5/31/2050,USD,200000,190000,21.44428571,190034,0.035,fixed,,,,fixed,,6/10/2015,5/31/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,260,9
100727733,Branch,5/12/2014,USA,Resi,Mortage,Loan,Linear,6/2/2045,6/1/2050,USD,200000,190000,20.88571429,190034,0.04,fixed,,,,fixed,,6/11/2015,6/1/2050,,,0.03,0.005,0.0075,7/23/2019,341.2698413,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,90,3
100727734,Branch,5/13/2014,USA,Resi,Mortage,Loan,Linear,6/3/2045,6/2/2050,USD,200000,180000,298.9285714,190500,0.04,mixed,5 years fixed then variable,,,fixed,,6/12/2015,6/2/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,26.97830357,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3228.428571,0.04,0.005,0.01,non-performing,91,3
100727735,Branch,5/14/2014,USA,Resi,Mortage,Loan,Linear,6/4/2045,6/3/2050,USD,200000,190000,313.9714286,190500,0.04,fixed,,,,fixed,,6/13/2015,6/3/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,28.56849286,8/30/2019,8/30/2019,monthly,monthly,969.047619,3418.8,0.04,0.005,0.01,non-performing,95,3
100727736,Branch,5/15/2014,USA,Resi,Mortage,Loan,Linear,6/5/2045,6/4/2050,USD,200000,190000,1156,190500,0.0375,fixed,,,,fixed,,6/14/2015,6/4/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,97,3
100727737,Branch,5/16/2014,USA,Resi,Mortage,Loan,Linear,6/6/2045,6/4/2053,USD,200000,190000,750,190500,0.04,fixed,,,,fixed,,6/15/2015,6/4/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,93,3
100727738,Branch,5/17/2014,USA,CRE,Mortage,Loan,Linear,6/7/2045,6/12/2045,USD,200000,180000,17,190500,0.04,fixed,,,,fixed,,6/16/2015,6/12/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,25.00925,8/30/2019,8/30/2019,monthly,monthly,833.3333333,3000.6,0.04,0.005,0.01,non-performing,90,3
100727739,Branch,5/18/2014,USA,Resi,Mortage,Loan,Linear,6/8/2045,6/13/2045,USD,200000,196000,425,190540,0.04,fixed,,,,fixed,,6/17/2015,6/13/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.29375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,92,3
100727740,Branch,5/19/2014,USA,Resi,Mortage,Loan,Linear,6/9/2045,6/14/2045,USD,200000,196000,1000,190540,0.04,fixed,,,,fixed,,6/18/2015,6/14/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,45.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,91,3
100727741,Branch,5/20/2014,USA,Resi,Mortage,Loan,Linear,6/10/2045,6/15/2045,USD,200000,190000,375,190540,0.04,fixed,,,,fixed,,6/19/2015,6/15/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.84375,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,95,3
100727742,Branch,5/21/2014,USA,Resi,Mortage,Loan,Linear,6/11/2045,6/16/2045,USD,200000,196000,367.2,190540,0.04,fixed,,,,fixed,,6/20/2015,6/16/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3
100727743,Branch,5/22/2014,USA,Resi,Mortage,Loan,Linear,6/12/2045,6/17/2045,USD,200000,196000,767.0885714,190540,0.0375,fixed,,,,fixed,,6/21/2015,6/17/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,93,3
100727744,Branch,5/23/2014,USA,Resi,Mortage,Loan,Linear,6/13/2045,6/12/2051,USD,200000,190000,647.1428571,190540,0.04,fixed,,,,fixed,,6/22/2015,6/12/2051,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.90107143,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3
100727745,Branch,5/24/2014,USA,Resi,Mortage,Loan,Linear,6/14/2045,6/13/2050,USD,200000,190000,340.5857143,191000,0.04,fixed,,,,fixed,,6/23/2015,6/13/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.044075,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,92,3
100727746,Branch,5/25/2014,USA,CRE,Mortage,Loan,Linear,6/15/2045,6/14/2050,USD,200000,200040,710.1142857,191000,0.04,fixed,,,,fixed,,6/24/2015,6/14/2050,,,0.03,0.005,0.0075,7/22/2019,341.2698413,341.2698413,27.82038571,8/30/2019,8/30/2019,monthly,monthly,2047.619048,6634.285714,0.04,0.005,0.01,non-performing,180,6
100727747,Branch,5/26/2014,USA,Resi,Mortage,Loan,Linear,6/16/2045,6/15/2050,USD,200000,190000,597.8571429,191000,0.035,fixed,,,,fixed,,6/25/2015,6/15/2050,,,0.03,0.005,0.0075,7/31/2019,332.1428571,332.1428571,29.44446429,8/30/2019,8/30/2019,monthly,monthly,1992.857143,7030.8,0.04,0.005,0.01,non-performing,170,6
100727748,Branch,5/27/2014,USA,Resi,Mortage,Loan,Linear,6/17/2045,6/16/2050,USD,200000,190000,19.76857143,191000,0.04,mixed,5 years fixed then variable,,,fixed,,6/26/2015,6/16/2050,,,0.03,0.005,0.0075,8/1/2019,323.015873,323.015873,27.62279929,8/30/2019,8/30/2019,monthly,monthly,1938.095238,6628.285714,0.04,0.005,0.01,non-performing,213,6
100727749,Branch,5/28/2014,USA,Resi,Mortage,Loan,Linear,6/18/2045,6/17/2050,USD,200000,180000,25.5,191000,0.04,variable,,LIBOR,3,fixed,LIBOR,6/27/2015,6/17/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.756375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,280,9
100727750,Branch,5/29/2014,USA,Resi,Mortage,Loan,Linear,6/19/2045,6/17/2053,USD,200000,190000,17,191000,0.04,fixed,,,,fixed,,6/28/2015,6/17/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,90,3
100727751,Branch,5/30/2014,USA,Resi,Mortage,Loan,Linear,6/20/2045,6/25/2045,USD,200000,190000,212.5,191000,0.04,fixed,,,,fixed,,6/29/2015,6/25/2045,,,0.03,0.005,0.0075,7/26/2019,0,236.1111111,20.240625,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,91,3
100727752,Branch,5/31/2014,USA,Resi,Mortage,Loan,Linear,6/21/2045,6/26/2045,USD,200000,190000,540,191000,0.04,mixed,5 years fixed then variable,,,fixed,,6/30/2015,6/26/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,95,3
100727753,Branch,6/1/2014,USA,Resi,Mortage,Loan,Linear,2/8/2045,2/13/2045,USD,200000,180000,867,191156,0.04,fixed,,,,fixed,,2/17/2015,2/13/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,37.72425,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,97,3
100727754,Branch,6/2/2014,USA,CRE,Mortage,Loan,Linear,2/9/2045,2/14/2045,USD,200000,196000,680,191156,0.04,fixed,,,,fixed,,2/18/2015,2/14/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,93,3
100727755,Branch,6/3/2014,USA,Resi,Mortage,Loan,Linear,2/10/2045,2/15/2045,USD,221666.6667,190000,26.57666667,191156,0.04,fixed,,,,fixed,,2/19/2015,2/15/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,35.18164417,8/30/2019,8/30/2019,monthly,monthly,2605.555556,8442,0.04,0.005,0.01,non-performing,213,6
100727756,Branch,6/4/2014,USA,Resi,Mortage,Loan,Linear,5/23/2045,5/28/2045,USD,221666.6667,135000,809.5238095,191156,0.04,fixed,,,,fixed,,6/1/2015,5/28/2045,,,0.03,0.005,0.0075,7/26/2019,0,449.7354497,39.86904762,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4760,0.04,0.005,0.01,non-performing,350,3
100727757,Branch,6/5/2014,USA,Resi,Mortage,Loan,Linear,5/24/2045,5/23/2051,USD,221666.6667,142500,837.3809524,191156,0.04,fixed,,,,fixed,,6/2/2015,5/23/2051,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,90,3
100727758,Branch,6/6/2014,USA,Resi,Mortage,Loan,Linear,5/25/2045,5/24/2050,USD,221666.6667,116714.2857,432.6190476,191954.0667,0.04,fixed,,,,fixed,,6/3/2015,5/24/2050,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.20696429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,91,3
100727759,Branch,6/7/2014,USA,Resi,Mortage,Loan,Linear,5/26/2045,5/25/2050,USD,256666.6667,135000,482.2714286,191954.0667,0.04,mixed,5 years fixed then variable,,,fixed,,6/4/2015,5/25/2050,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.54259167,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,95,3
100727760,Branch,6/8/2014,USA,Resi,Mortage,Loan,Linear,5/27/2045,5/26/2050,USD,256666.6667,98000,1064.620952,192403.3333,0.05,fixed,,,,fixed,,6/5/2015,5/26/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,44.01139333,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5249.428571,0.04,0.005,0.01,non-performing,97,3
100727761,Branch,6/9/2014,USA,Resi,Mortage,Loan,Linear,5/28/2045,5/27/2050,USD,256666.6667,90000,948.8095238,192555.6933,0.04145402299,fixed,,,,fixed,,6/6/2015,5/27/2050,,,0.03,0.005,0.0075,7/23/2019,527.1164021,527.1164021,42.93363095,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5123.571429,0.04,0.005,0.01,non-performing,93,3
100727762,Branch,6/10/2014,USA,CRE,Mortage,Loan,Linear,5/29/2045,5/28/2050,USD,256666.6667,113592.8571,527.4,196034,0.04155858361,fixed,,,,fixed,,6/7/2015,5/28/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,47.98851667,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5742.8,0.04,0.005,0.01,non-performing,270,9
